Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
 177     0.500  -29786575.311  8442085  -0.01313   0.00155
 178     0.400  -29786276.021  9516811   0.00255  -0.00327
 179     0.500  -29786070.065  7241247  -0.01399   0.00214
 180     0.500  -29786164.050  8806748  -0.01290  -0.00400
 181     0.500  -29786515.117  6401669  -0.01257   0.00730
 182     0.500  -29786582.871  8278137   0.00656  -0.00137
 183     0.500  -29786367.664  8744975  -0.01546  -0.00045
 184     0.500  -29785832.417  10742538  -0.00507  -0.00667
 185     0.500  -29786642.530  7104957   0.01084   0.00481
 186     0.500  -29786037.713  8772715  -0.00280  -0.00549
 187     0.500  -29785947.412  8220272  -0.00198   0.00304
 188     0.500  -29786493.568  10977075   0.00249  -0.00561
 189     0.500  -29786358.794  8713375   0.01215   0.00307
 190     0.500  -29786132.245  7773617  -0.00410  -0.00013
 191     0.500  -29786344.423  10032414   0.00689  -0.00570
 192     0.500  -29785951.954  7171622  -0.01658   0.00184
 193     0.400  -29786502.169  7531717   0.00371   0.00273
 194     0.400  -29786708.666  9519761   0.02526  -0.00023
 195     0.500  -29786260.441  7363855   0.00691  -0.00055
 196     0.500  -29786268.795  8823181   0.00713  -0.00090
 197     0.500  -29785706.039  8873009  -0.01644  -0.00130
 198     0.500  -29786087.881  9140666   0.00419  -0.00578
 199     0.500  -29786428.179  7327716  -0.00059   0.00330
 200     0.500  -29786141.505  8417556   0.00825  -0.00308
 201     0.500  -29786061.997  8931465  -0.00094  -0.00746
 202     0.500  -29785931.323  9134825  -0.00846  -0.00152
 203     0.500  -29785944.070  9169835  -0.00416  -0.00230
 204     0.500  -29786113.128  7681322  -0.00013   0.00215
 205     0.500  -29786378.440  8756886   0.00470  -0.00221
 206     0.500  -29786128.904  8599776   0.00014  -0.00020
 207     0.500  -29786289.286  7985013  -0.00398   0.00262
 208     0.500  -29786383.065  6301339  -0.01810   0.00345
 209     0.500  -29786272.006  8155814   0.01468  -0.00094
 210     0.500  -29786275.233  7370805  -0.00238  -0.00109
 211     0.500  -29786437.581  6341434   0.00220   0.00672
 212     0.500  -29786536.460  6579183  -0.01604   0.00413
 213     0.500  -29786309.883  8367799  -0.01128   0.00068
 214     0.400  -29786606.514  6257722   0.01592   0.00817
 215     0.500  -29786274.612  6815869   0.01085   0.00144
 216     0.500  -29785977.579  9265584  -0.02596  -0.00193
 217     0.500  -29786247.729  6769149  -0.00106   0.00637
 218     0.500  -29786332.146  7835665   0.01105  -0.00046
 219     0.500  -29786406.123  6620212  -0.00198   0.00687
 220     0.500  -29786118.101  7143122  -0.00139   0.00490
 221     0.500  -29786640.523  10314954   0.00763  -0.00610
 222     0.500  -29786330.331  6451627  -0.01399   0.00356
 223     0.500  -29786621.830  8412298  -0.00069   0.00024
 224     0.500  -29786467.262  6914416   0.00469   0.00087
 225     0.500  -29786241.855  6255290  -0.01405   0.00619
 226     0.500  -29786190.592  8781536  -0.00076  -0.00195
 227     0.500  -29786142.056  8744346   0.00178  -0.00225
 228     0.500  -29785781.598  9040940  -0.02704  -0.00018
 229     0.500  -29786218.517  8343895  -0.00994  -0.00042
 230     0.500  -29786584.308  8074684   0.01511   0.00008
 231     0.500  -29786330.981  7182134  -0.00375   0.00118
 232     0.500  -29786147.811  6847479  -0.01114  -0.00083
 233     0.500  -29786548.671  7512150  -0.00119   0.00230
 234     0.500  -29786108.291  8830174  -0.00064  -0.00334
 235     0.500  -29786449.450  6371778  -0.00401   0.00504
 236     0.500  -29786649.613  6658846  -0.00472   0.00454
 237     0.500  -29786482.461  7619434   0.00278  -0.00003
 238     0.500  -29786210.876  7823611   0.00388  -0.00649
 239     0.500  -29786325.575  7397298  -0.00442   0.00232
 240     0.500  -29786559.508  6829300   0.00917   0.00617
 241     0.500  -29786291.486  8169846  -0.01098   0.00142
 242     0.500  -29786327.759  7745018  -0.01281  -0.00314
 243     0.500  -29786348.917  8388782   0.00364   0.00011
 244     0.500  -29786556.775  7875816   0.00264  -0.00201
 245     0.500  -29786120.060  8747368  -0.00121   0.00053
 246     0.500  -29785950.325  6787606  -0.01700   0.00262
 247     0.500  -29786140.796  7555774  -0.00216   0.00152
 248     0.500  -29786629.469  7741254   0.01336  -0.00073
 249     0.500  -29786135.978  8251164  -0.00354   0.00085
 250     0.500  -29786837.913  6706648  -0.00792   0.00491
 251     0.500  -29786071.934  9673525  -0.00428  -0.00647
 252     0.500  -29786167.194  7202322  -0.00499   0.00297
 253     0.500  -29786359.364  6982134   0.00539   0.00557
 254     0.500  -29786438.292  9410706   0.00606  -0.00129
 255     0.500  -29786595.282  8105855   0.00845   0.00103
 256     0.500  -29786295.481  8727534   0.00826  -0.00241
 257     0.500  -29786288.360  8218597  -0.01552  -0.00145
 258     0.500  -29786141.371  9512492  -0.00448  -0.00783
 259     0.500  -29786224.818  8754183   0.00531  -0.00009
 260     0.400  -29786837.783  7728517   0.01131  -0.00113
 261     0.500  -29786414.390  7518319   0.00613   0.00467
 262     0.500  -29786418.453  8168311   0.01377  -0.00035
 263     0.500  -29786231.580  7722544   0.00566   0.00110
 264     0.500  -29786607.478  7006492   0.00271   0.00482
 265     0.500  -29786381.110  7261279   0.00155   0.00189
 266     0.500  -29786475.442  6473818  -0.00430   0.00541
 267     0.500  -29786102.031  10446652  -0.00287  -0.00739
 268     0.500  -29786539.587  6843547   0.00476   0.00457
 269     0.500  -29786140.244  8353585  -0.00932   0.00119
 270     0.500  -29786310.992  6787173  -0.01557   0.00073
 271     0.500  -29786229.805  7837316  -0.00143  -0.00233
 272     0.500  -29786138.460  8192717  -0.00526   0.00016
 273     0.500  -29786619.971  7751379   0.02331  -0.00086
 274     0.500  -29786117.340  9584085  -0.00610  -0.00705
 275     0.500  -29786572.402  8084598  -0.00748  -0.00306
 276     0.500  -29785969.683  7605856   0.00274  -0.00083
 277     0.500  -29786154.075  8512951  -0.00846   0.00141
 278     0.400  -29786366.942  10448295   0.01667  -0.00324
 279     0.500  -29786841.447  5961091  -0.00004   0.00965
 280     0.500  -29785822.923  9198196  -0.01373  -0.00031
 281     0.500  -29786425.500  8176077   0.00599   0.00179
 282     0.500  -29786082.176  8754208  -0.00575  -0.00093
 283     0.500  -29786349.687  6281098  -0.00727   0.00729
 284     0.500  -29786218.699  10017792  -0.00724  -0.00283
 285     0.500  -29785952.419  9273193  -0.00522  -0.00479
 286     0.500  -29786331.275  7150519  -0.00300   0.00276
 287     0.500  -29786519.940  6082526  -0.01043   0.00882
 288     0.500  -29785929.121  6914192  -0.01286  -0.00043
 289     0.500  -29786340.862  8623159   0.00837   0.00158
 290     0.500  -29786557.274  6306005  -0.00127   0.00579
 291     0.500  -29786429.732  7106468   0.00451   0.00362
 292     0.500  -29786344.558  6649217  -0.00434   0.00332
 293     0.500  -29786431.140  9154446  -0.00408  -0.00532
 294     0.500  -29785630.916  7357450  -0.02714   0.00098
 295     0.500  -29786413.642  9241778   0.01707  -0.00560
 296     0.500  -29785918.845  10269336   0.00623  -0.00571
 297     0.500  -29786002.796  8416018  -0.02448  -0.00245
 298     0.400  -29786761.090  7156236   0.01536   0.00161
 299     0.500  -29786079.771  10815704  -0.00398  -0.00519
 300     0.500  -29786052.066  7682121   0.00156  -0.00008
 301     0.500  -29786345.054  9166888   0.00763  -0.00415
 302     0.500  -29786230.210  6670750   0.00540   0.00449
 303     0.400  -29786626.189  7682420   0.00991   0.00340
 304     0.500  -29785901.309  8485980  -0.00538  -0.00019
 305     0.500  -29786131.703  7780577   0.00123   0.00029
 306     0.500  -29786353.161  7056201  -0.02065   0.00499
 307     0.500  -29786688.743  8314239  -0.01624  -0.00029
 308     0.500  -29786272.632  10417417   0.00171  -0.00643
 309     0.500  -29786367.650  7410564  -0.00580  -0.00005
 310     0.500  -29786260.626  7073771  -0.01545   0.00233
 311     0.500  -29786382.361  7493878  -0.00528   0.00147
 312     0.500  -29786663.541  7378508   0.01471   0.00096
 313     0.500  -29786384.953  7189097  -0.00233   0.00201
 314     0.500  -29786550.752  7646183  -0.00462   0.00276
 315     0.500  -29786271.832  9034244   0.00431  -0.00298
 316     0.500  -29786564.203  6528438   0.00570   0.00672
 317     0.500  -29786470.504  7479160   0.00009   0.00042
 318     0.500  -29786165.417  9892303  -0.00164  -0.01024
 319     0.500  -29786108.001  9136724  -0.01510  -0.00569
 320     0.500  -29786682.096  7147935   0.01828   0.00296
 321     0.500  -29786531.368  9284702   0.00494  -0.00004
 322     0.500  -29786336.457  6635763  -0.00806   0.00376
 323     0.500  -29786380.049  8144331   0.00361   0.00157
 324     0.500  -29786684.185  8201302   0.00588  -0.00418
 325     0.500  -29785717.936  10155218  -0.01938  -0.00521
 326     0.500  -29786491.233  6650723   0.00415   0.00286
 327     0.500  -29786392.628  7409002  -0.00453   0.00221
 328     0.500  -29786296.915  8326952   0.00164  -0.00092
 329     0.500  -29786230.711  9661651  -0.00606  -0.00556
 330     0.500  -29786543.632  7731422   0.00190   0.00351
 331     0.500  -29786351.315  7854218  -0.00978   0.00009
 332     0.500  -29786349.720  9587453  -0.00216  -0.00319
 333     0.400  -29786406.680  8122690  -0.00176   0.00188
 334     0.500  -29786235.592  6511538  -0.00582   0.00430
 335     0.500  -29786333.393  6590668  -0.00516   0.00510
 336     0.500  -29786128.336  9055442   0.01223  -0.00381
 337     0.400  -29786662.744  7678634   0.02636   0.00121
 338     0.500  -29786667.065  7071670  -0.00307   0.00751
 339     0.500  -29786108.189  6625024  -0.00340   0.00496
 340     0.500  -29785967.105  8362712  -0.00913  -0.00235
 341     0.500  -29785907.546  8128637  -0.01509  -0.00081
 342     0.500  -29786454.426  7331209   0.00723   0.00207
 343     0.500  -29786247.383  7019456   0.00292  -0.00161
 344     0.500  -29786609.361  6761648  -0.00463   0.00617
 345     0.500  -29786092.443  9330420   0.00930  -0.00214
 346     0.500  -29786340.706  7180537   0.00365  -0.00047
 347     0.500  -29786324.194  9584930   0.01740  -0.00441
 348     0.500  -29786413.258  9426098   0.00696  -0.00110
 349     0.500  -29786331.602  9351267   0.00720  -0.00662
 350     0.500  -29786372.782  7266760   0.00978   0.00337
 351     0.500  -29786270.711  10141516   0.00943  -0.00548
 352     0.500  -29786130.492  10449730   0.00172  -0.00743
 353     0.500  -29786429.267  8763076   0.00746   0.00041
 354     0.500  -29786455.821  7990521   0.01634  -0.00017
 355     0.400  -29786416.512  8711724   0.00017   0.00169
 356     0.500  -29786228.383  10005599   0.01168  -0.00338
 357     0.500  -29786518.287  8141625   0.00990   0.00020
 358     0.500  -29786222.301  9618738   0.00083  -0.00414
 359     0.500  -29786180.994  9643592   0.01306  -0.00758
 360     0.500  -29785898.339  10744575  -0.01366  -0.00646
 361     0.400  -29786565.831  8351066   0.01223  -0.00380
 362     0.500  -29786284.759  9435951   0.00468  -0.00725
 363     0.500  -29786362.642  7593821  -0.00328   0.00049
 364     0.500  -29786297.448  8012120  -0.01374  -0.00063
 365     0.500  -29786492.978  7694125  -0.02128   0.00184
 366     0.500  -29786278.761  7304568   0.01220   0.00275
 367     0.500  -29786224.647  6496491   0.00148   0.00499
 368     0.500  -29786496.487  7676576  -0.01200   0.00375
 369     0.500  -29785991.654  6254641  -0.02568   0.00390
 370     0.500  -29786128.045  7334094   0.00082   0.00354
 371     0.500  -29786185.085  7946798  -0.01679  -0.00002
 372     0.500  -29786421.262  7318630   0.01470   0.00099
 373     0.500  -29786170.876  10564150   0.01605  -0.00826
 374     0.400  -29786819.023  7423015   0.01182   0.00470
 375     0.500  -29786392.860  7677482   0.01745   0.00262
 376     0.400  -29786515.342  6526535   0.00615   0.00658
 377     0.500  -29786600.455  6414611  -0.00066   0.00701
 378     0.500  -29786103.340  6906993  -0.00361   0.00357
 379     0.500  -29786825.054  9051350   0.01230  -0.00287
 380     0.500  -29786267.468  7194529   0.00204   0.00151
 381     0.500  -29786386.471  7511307   0.00670  -0.00124
 382     0.500  -29785936.387  6329346  -0.02950   0.00322
 383     0.500  -29785979.296  7890519  -0.00089   0.00061
 384     0.500  -29786357.389  8284388  -0.00305  -0.00154
 385     0.400  -29786438.573  6648281  -0.00423   0.00617
 386     0.500  -29786548.587  8215570   0.01189  -0.00190
 387     0.500  -29785914.552  9015302  -0.02702  -0.00350
 388     0.500  -29786333.373  6653448   0.00664   0.00386
 389     0.500  -29786385.505  7162154  -0.01511   0.00356
 390     0.400  -29786437.458  7537498   0.00416   0.00266
 391     0.500  -29786381.118  6615327  -0.00741   0.00629
 392     0.500  -29786526.338  8157723   0.00537   0.00087
 393     0.500  -29786360.694  6538845  -0.01408   0.00572
 394     0.500  -29786357.981  6480637  -0.00257   0.00410
 395     0.500  -29786526.992  6886223   0.00535   0.00155
 396     0.500  -29786391.522  7060408  -0.00719  -0.00197
 397     0.500  -29786097.222  9055679  -0.00185   0.00027
 398     0.500  -29786360.251  6975519  -0.02208   0.00487
 399     0.500  -29786149.609  8897710  -0.00901   0.00101
 400     0.500  -29786705.252  6671702   0.01162   0.00364
 401     0.500  -29786298.242  8360120   0.00258  -0.00034
 402     0.500  -29786171.080  9302450   0.00083  -0.00195
 403     0.400  -29786538.900  7224950   0.01001   0.00267
 404     0.400  -29786535.389  8275013   0.00451  -0.00363
 405     0.400  -29786559.538  7723788  -0.00832   0.00311
 406     0.500  -29786641.548  7470353   0.00214   0.00175
 407     0.500  -29786699.857  6464478   0.00189   0.00721
 408     0.500  -29786194.334  6451678  -0.00162   0.00625
 409     0.500  -29786455.346  9478814   0.00610  -0.00545
 410     0.500  -29786444.140  9467055   0.00280  -0.00537
 411     0.500  -29786044.893  8541513   0.00641  -0.00045
 412     0.500  -29786007.500  10041475   0.00353  -0.00770
 413     0.500  -29786017.792  7507550   0.00697  -0.00310
 414     0.500  -29786476.737  6874935   0.00102   0.00363
 415     0.500  -29786015.776  8367808  -0.01340   0.00191
 416     0.500  -29786329.799  6968664   0.00723   0.00178
 417     0.500  -29786284.277  7989784   0.00300  -0.00153
 418     0.500  -29786311.707  10036103  -0.00047  -0.00476
 419     0.500  -29786299.087  7945940  -0.00989   0.00171
 420     0.400  -29786832.640  7632687   0.01447   0.00389
 421     0.500  -29786407.695  7308833  -0.00627   0.00373
 422     0.500  -29786397.710  7587612   0.00129   0.00430
 423     0.500  -29786460.489  6469210  -0.00471   0.00585
 424     0.400  -29786550.983  8732349   0.02104   0.00230
 425     0.500  -29786457.527  7726807   0.00344   0.00097
 426     0.500  -29786559.364  7118530  -0.00296   0.00313
 427     0.400  -29786717.661  7316557   0.01871   0.00537
 428     0.500  -29786092.316  8678752  -0.00846  -0.00177
 429     0.500  -29786231.436  7569231   0.00226   0.00241
 430     0.500  -29786270.017  8315385  -0.00309   0.00266
 431     0.500  -29786565.368  6219739   0.00537   0.00722
 432     0.500  -29786425.052  8237350   0.01598  -0.00019
 433     0.400  -29786328.255  7307045  -0.00507   0.00501
 434     0.500  -29786375.496  7755103   0.00993   0.00312
 435     0.500  -29785991.699  9047414  -0.00326   0.00028
 436     0.500  -29786287.116  7680702   0.00750   0.00123
 437     0.400  -29786371.139  8290704   0.01294  -0.00005
 438     0.500  -29786536.995  9134884  -0.00035  -0.00289
 439     0.500  -29785901.573  6793240  -0.01064   0.00104
 440     0.500  -29786240.461  6984918  -0.00788   0.00360
 441     0.500  -29786156.511  8328368   0.00505   0.00114
 442     0.500  -29786428.624  7996508   0.01205   0.00238
 443     0.500  -29786386.594  6895165  -0.00148   0.00342
 444     0.400  -29786440.566  6778479  -0.00336  -0.00090
 445     0.500  -29786202.389  8502996  -0.00380   0.00020
 446     0.400  -29786555.911  8294406   0.01565  -0.00163
 447     0.500  -29786544.482  8561331   0.00666  -0.00355
 448     0.500  -29786808.765  8205034   0.01071   0.00196
 449     0.500  -29786269.562  7816833   0.00124  -0.00331
 450     0.500  -29786508.340  8199163   0.01277   0.00195
 451     0.500  -29786050.067  7156732  -0.01486   0.00391
 452     0.500  -29786608.797  6697291  -0.00700   0.00425
 453     0.500  -29786267.071  8031303   0.01004   0.00283
 454     0.500  -29786330.786  7275932  -0.01838   0.00132
 455     0.500  -29786237.312  7080100   0.00047   0.00668
 456     0.500  -29786615.050  7146051   0.00737   0.00474
 457     0.400  -29786594.891  7312188   0.01710   0.00289
 458     0.500  -29786255.476  9794774  -0.00411  -0.00845
 459     0.500  -29785971.799  7874232  -0.01520  -0.00219
 460     0.500  -29785598.793  10596472  -0.00792  -0.00550
 461     0.500  -29786570.287  6366405  -0.00642   0.00557
 462     0.400  -29786813.482  8460173   0.01668   0.00038
 463     0.500  -29786426.918  8712937   0.00164  -0.00016
 464     0.500  -29786428.428  7672343   0.00820   0.00149
 465     0.400  -29786462.433  10042617   0.01507  -0.00343
 466     0.500  -29785630.937  7588996  -0.02360  -0.00020
 467     0.500  -29786868.340  7749010   0.00454   0.00298
 468     0.500  -29786291.345  6818698   0.00111   0.00608
 469     0.500  -29786521.934  8817701   0.00653   0.00051
 470     0.500  -29786145.120  9201326  -0.00900  -0.00489
 471     0.400  -29786919.229  7193490   0.01289   0.00207
 472     0.500  -29786249.625  10475714  -0.00292  -0.00659
 473     0.400  -29786748.208  7020977   0.01013   0.00001
 474     0.500  -29786265.963  8748904  -0.00881  -0.00110
 475     0.500  -29786675.656  7562507   0.00755  -0.00278
 476     0.500  -29785960.513  9943639  -0.00532  -0.00892
 477     0.500  -29786345.612  7901257   0.00224   0.00153
 478     0.500  -29785960.961  7511234  -0.00365  -0.00037
 479     0.500  -29786169.883  8011759   0.00092   0.00040
