Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
 282     1.370  -10278787.994  5457045   0.00579   0.00755
 283     1.400  -10278747.647  6216291  -0.00510  -0.00133
 284     1.380  -10278744.207  6465458   0.00598  -0.00436
 285     1.450  -10278832.550  5322193   0.00383   0.00798
 286     1.440  -10278759.131  6243279   0.00296  -0.00245
 287     1.540  -10278773.579  5831731   0.00046   0.00298
 288     1.390  -10278736.329  5384263  -0.00148   0.00644
 289     1.420  -10278774.297  6022654  -0.00169   0.00076
 290     1.430  -10278780.052  5297826  -0.00425   0.00708
 291     1.440  -10278707.186  6495632   0.00119  -0.00719
 292     1.390  -10278773.949  6009393   0.00616   0.00063
 293     1.390  -10278737.552  6655240   0.00385  -0.00655
 294     1.460  -10278672.526  5444131  -0.00717   0.00657
 295     1.330  -10278724.321  6531443   0.01143  -0.00367
 296     1.430  -10278781.931  5943644   0.00140   0.00154
 297     1.500  -10278647.808  6438780  -0.00885  -0.00100
 298     1.350  -10278656.076  5992861  -0.00751   0.00111
 299     1.390  -10278744.219  5960943  -0.01123   0.00299
 300     1.450  -10278755.727  5081780  -0.00213   0.01138
 301     1.410  -10278758.579  5903740   0.00387   0.00095
 302     1.380  -10278756.185  6439389   0.00326  -0.00551
 303     1.430  -10278645.867  6274651  -0.00817  -0.00212
 304     1.400  -10278716.230  5898868   0.00058   0.00115
 305     1.390  -10278695.050  6597454  -0.00791  -0.00532
 306     1.410  -10278759.540  6478654  -0.00067  -0.00215
 307     1.520  -10278806.178  5786158   0.00375   0.00444
 308     1.410  -10278713.673  5682598   0.00305   0.00522
 309     1.340  -10278767.120  6509884   0.00662  -0.00570
 310     1.390  -10278809.604  6066318   0.00313   0.00085
 311     1.420  -10278698.555  6472468   0.00286  -0.00485
 312     1.430  -10278682.216  6064449  -0.00299  -0.00127
 313     1.510  -10278749.672  5515142  -0.00762   0.00461
 314     1.540  -10278698.463  6119065  -0.00020  -0.00095
 315     1.400  -10278788.095  5530914   0.00373   0.00618
 316     1.470  -10278633.515  6039291  -0.00910   0.00008
 317     1.510  -10278771.636  5402249  -0.00106   0.00539
 318     1.410  -10278641.657  6466456  -0.00115  -0.00369
 319     1.430  -10278808.433  5534027  -0.00622   0.00555
 320     1.340  -10278752.325  6341594   0.00822  -0.00344
 321     1.390  -10278738.223  5725654   0.00311   0.00252
 322     1.560  -10278756.943  5799815  -0.01292   0.00409
 323     1.450  -10278691.485  6208693  -0.00061  -0.00042
 324     1.400  -10278722.291  6922128   0.00907  -0.00841
 325     1.350  -10278857.808  5411391   0.00341   0.00590
 326     1.410  -10278711.976  5892371  -0.00555   0.00143
 327     1.480  -10278647.978  6257073  -0.00209  -0.00317
 328     1.360  -10278730.084  6484362   0.00053  -0.00525
 329     1.420  -10278800.300  5450797   0.00453   0.00509
 330     1.460  -10278824.021  5513369   0.00269   0.00536
 331     1.450  -10278778.154  6241549   0.00514  -0.00267
 332     1.400  -10278735.815  6003436  -0.00399   0.00141
 333     1.390  -10278634.127  6563371  -0.00508  -0.00626
 334     1.460  -10278757.481  6470406   0.00783  -0.00445
 335     1.370  -10278727.956  5749535  -0.00042   0.00423
 336     1.300  -10278817.918  5230829   0.00128   0.00819
 337     1.400  -10278760.619  5292268  -0.00016   0.00881
 338     1.460  -10278739.998  6546559   0.00768  -0.00588
 339     1.360  -10278705.627  5921087  -0.00404   0.00208
 340     1.490  -10278802.807  5708799  -0.00376   0.00185
 341     1.350  -10278794.593  5528072  -0.00079   0.00466
 342     1.400  -10278800.157  5630610   0.00357   0.00482
 343     1.410  -10278681.772  6661928  -0.00943  -0.00684
 344     1.400  -10278750.475  5751148  -0.00016   0.00270
 345     1.430  -10278749.070  5421322   0.00209   0.00813
 346     1.390  -10278724.278  6382758  -0.00291  -0.00356
 347     1.460  -10278720.850  6693413  -0.00194  -0.00546
 348     1.510  -10278713.203  5627678   0.00419   0.00563
 349     1.440  -10278713.370  6345521  -0.00569  -0.00224
 350     1.360  -10278843.765  6342233   0.00602  -0.00240
 351     1.480  -10278770.567  5553870   0.00821   0.00512
 352     1.380  -10278704.576  5774458  -0.00014   0.00154
 353     1.340  -10278689.085  6164739  -0.00033  -0.00268
 354     1.390  -10278674.039  6602718   0.00492  -0.00366
 355     1.350  -10278734.636  6212994   0.00191  -0.00063
 356     1.440  -10278570.604  6529693  -0.00817  -0.00389
 357     1.460  -10278892.298  4877608   0.00732   0.01139
 358     1.430  -10278702.686  6268681   0.00360  -0.00107
 359     1.420  -10278763.783  6079026  -0.00256  -0.00086
 360     1.370  -10278816.278  5909509  -0.00494   0.00125
 361     1.420  -10278678.524  6297947  -0.00316  -0.00141
 362     1.360  -10278715.639  5995473   0.00660   0.00058
 363     1.370  -10278818.012  5766604   0.00156   0.00379
 364     1.390  -10278781.292  6039495   0.00168   0.00008
 365     1.390  -10278745.830  6174325   0.00300   0.00063
 366     1.420  -10278681.795  6092182  -0.00560  -0.00109
 367     1.350  -10278785.941  5604229   0.00098   0.00590
 368     1.410  -10278736.945  5188275  -0.00248   0.00838
 369     1.460  -10278781.825  6117114  -0.00404  -0.00034
