Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
  57     4.715  -10778584.075  29789877  -0.00029   0.00557
  58     4.695  -10778366.534  33705077   0.00185  -0.01181
  59     4.595  -10778491.165  32051369   0.01399  -0.00337
  60     4.615  -10778607.364  29590647   0.00126   0.00517
  61     4.705  -10778399.248  31238546   0.00179  -0.00233
  62     4.605  -10778639.628  29786830   0.00177   0.00816
  63     4.595  -10778532.856  31965052  -0.00115  -0.00386
  64     4.705  -10778436.891  32104427   0.00243  -0.00416
  65     4.745  -10778285.476  31390474  -0.00083  -0.00246
  66     4.775  -10778534.381  30048445  -0.00051   0.00281
  67     4.685  -10778636.469  28863288  -0.00367   0.00685
  68     4.705  -10778565.575  29891823   0.00181   0.00400
  69     4.665  -10778576.823  30393723   0.00106   0.00273
  70     4.645  -10778501.096  30410982   0.00009   0.00221
  71     4.635  -10778600.834  28958117  -0.00266   0.01107
  72     4.635  -10778448.553  31760554   0.00157  -0.00390
  73     4.705  -10778482.797  30891503   0.00173  -0.00151
  74     4.585  -10778685.548  29953418   0.00577   0.00557
  75     4.755  -10778500.146  30044462   0.00375   0.00489
  76     4.595  -10778484.382  30351043   0.00322   0.00468
  77     4.775  -10778609.842  28489186  -0.00533   0.01130
  78     4.605  -10778574.747  29895738   0.00423   0.00416
  79     4.575  -10778441.188  32768568   0.00227  -0.00958
  80     4.615  -10778591.530  30139656  -0.00111   0.00476
  81     4.595  -10778589.633  31537596   0.00802  -0.00221
  82     4.765  -10778467.444  28919947  -0.00209   0.00734
  83     4.725  -10778600.887  29698451   0.00374   0.00633
  84     4.605  -10778553.753  29747010  -0.00223   0.00591
  85     4.675  -10778470.164  32482711  -0.00454  -0.00695
  86     4.795  -10778595.654  29257174  -0.00975   0.00624
  87     4.605  -10778578.186  29719210  -0.00371   0.00627
  88     4.775  -10778303.723  32047331  -0.00190  -0.00509
  89     4.785  -10778333.636  31923227  -0.00028  -0.00521
  90     4.595  -10778400.549  31631163  -0.00454  -0.00277
  91     4.535  -10778456.793  31272190   0.00231   0.00093
  92     4.715  -10778452.736  31633195  -0.00028  -0.00293
  93     4.715  -10778350.751  32471282  -0.00051  -0.00666
  94     4.825  -10778295.195  31538466  -0.00564  -0.00344
  95     4.765  -10778474.419  31569812   0.00073  -0.00355
  96     4.615  -10778361.172  32659766  -0.00242  -0.00645
  97     4.705  -10778415.785  32011308   0.00275  -0.00506
  98     4.605  -10778467.156  29860766  -0.00048   0.00358
  99     4.605  -10778499.203  31468374  -0.00151  -0.00155
 100     4.725  -10778643.707  29706808   0.00020   0.00589
 101     4.615  -10778398.911  31903066   0.00339  -0.00290
 102     4.765  -10778397.542  32324592   0.00121  -0.00370
 103     4.725  -10778444.537  31344936   0.00821  -0.00066
 104     4.585  -10778530.034  30521939  -0.00306   0.00291
 105     4.685  -10778517.049  30813465  -0.00217   0.00128
 106     4.765  -10778308.560  30505098  -0.00951   0.00123
 107     4.545  -10778349.954  31493803   0.00223  -0.00308
 108     4.575  -10778584.624  31393122  -0.00419  -0.00300
 109     4.655  -10778454.863  31555710   0.00576  -0.00413
 110     4.585  -10778483.941  30297635  -0.00457   0.00387
 111     4.605  -10778367.650  31167717   0.00206   0.00006
 112     4.685  -10778398.760  30577355  -0.00282   0.00166
 113     4.655  -10778424.773  31135420   0.00238  -0.00189
 114     4.605  -10778388.079  31929740   0.00027  -0.00536
 115     4.585  -10778438.640  31166064   0.00308   0.00051
 116     4.775  -10778628.181  30825583   0.00289   0.00163
 117     4.645  -10778508.133  31568893   0.00232  -0.00325
 118     4.665  -10778655.044  28907265   0.00274   0.01026
 119     4.765  -10778496.154  31386700  -0.00062  -0.00216
 120     4.655  -10778503.622  31016724  -0.00137  -0.00097
 121     4.665  -10778506.694  31342452   0.00559  -0.00075
 122     4.825  -10778342.343  32817609   0.00136  -0.01000
 123     4.695  -10778282.966  32892534  -0.00281  -0.00955
 124     4.565  -10778491.331  30099071   0.00034   0.00474
 125     4.805  -10778321.510  32829065   0.00533  -0.01136
 126     4.715  -10778405.622  30919492   0.00114   0.00136
 127     4.735  -10778578.283  30064214  -0.00505   0.00349
 128     4.725  -10778668.095  29033238  -0.00086   0.01220
 129     4.605  -10778407.632  31756018   0.00132  -0.00225
 130     4.765  -10778496.641  31621427   0.00616  -0.00384
 131     4.645  -10778537.924  29530439  -0.00248   0.00974
 132     4.615  -10778685.553  29074774   0.00255   0.00933
 133     4.605  -10778386.329  32421511   0.00119  -0.00740
 134     4.805  -10778443.527  30912786   0.00352   0.00324
 135     4.735  -10778720.875  28660523   0.00465   0.01158
 136     4.835  -10778475.196  31116948  -0.00522  -0.00201
 137     4.695  -10778551.646  30437667  -0.00329   0.00252
 138     4.715  -10778451.941  30964716  -0.00444   0.00320
 139     4.685  -10778428.259  31465185  -0.00333  -0.00256
 140     4.785  -10778324.031  31797061   0.00124  -0.00527
 141     4.755  -10778623.440  29915683  -0.00289   0.00539
 142     4.675  -10778279.005  31065985  -0.00487  -0.00139
 143     4.685  -10778467.751  31640891  -0.00383  -0.00292
 144     4.725  -10778582.636  30166831   0.00360   0.00287
 145     4.545  -10778672.228  30244947   0.00071   0.00300
 146     4.655  -10778443.214  30959067   0.00566  -0.00023
 147     4.605  -10778655.665  29163187   0.00381   0.01062
 148     4.615  -10778503.311  31550314   0.00384  -0.00335
 149     4.655  -10778486.127  30336851   0.00252   0.00327
 150     4.575  -10778329.216  31322389   0.00264   0.00035
 151     4.605  -10778608.618  29919254  -0.00202   0.00469
 152     4.615  -10778547.500  31441283   0.00355  -0.00126
 153     4.775  -10778530.774  29697362  -0.00347   0.00435
 154     4.645  -10778760.213  29524119   0.00723   0.00635
 155     4.755  -10778437.693  31423926   0.00206  -0.00181
 156     4.655  -10778733.966  29675827   0.00819   0.00612
 157     4.685  -10778746.567  30399164   0.00891   0.00385
 158     4.635  -10778399.016  32669877   0.00119  -0.00624
 159     4.705  -10778327.605  32286610  -0.00511  -0.00490
 160     4.695  -10778475.790  30028633   0.00325   0.00456
 161     4.645  -10778543.897  30049205   0.00327   0.00277
 162     4.535  -10778582.980  31480235   0.00209  -0.00120
 163     4.625  -10778599.218  30502283  -0.00186   0.00227
 164     4.645  -10778486.566  29641073  -0.00356   0.00549
 165     4.525  -10778642.935  31380032  -0.00320  -0.00183
 166     4.595  -10778368.038  31819469  -0.00227  -0.00368
 167     4.795  -10778537.129  29953870  -0.00643   0.00315
 168     4.665  -10778255.906  33892089   0.00113  -0.01377
 169     4.705  -10778541.861  29356295   0.00060   0.00688
 170     4.615  -10778601.970  29710374   0.00444   0.00595
 171     4.565  -10778548.831  32182045   0.00069  -0.00430
 172     4.655  -10778411.151  33219761   0.00120  -0.00925
 173     4.575  -10778497.306  31732622  -0.00003  -0.00041
 174     4.795  -10778300.532  31253813   0.00078  -0.00196
 175     4.705  -10778553.715  30527298   0.00318   0.00193
 176     4.595  -10778519.266  31507173  -0.00059  -0.00006
 177     4.615  -10778529.716  31002038  -0.00294  -0.00012
 178     4.755  -10778474.138  32082572   0.00161  -0.00424
 179     4.665  -10778524.644  30324012  -0.00203   0.00431
 180     4.565  -10778507.231  32296601  -0.00332  -0.00819
 181     4.635  -10778512.915  31799845   0.00722  -0.00315
 182     4.715  -10778416.843  30381859   0.00074   0.00269
 183     4.745  -10778351.117  31391619   0.00335  -0.00383
 184     4.585  -10778490.457  29643422   0.00276   0.00822
 185     4.695  -10778449.252  31868994  -0.00097  -0.00192
 186     4.755  -10778568.719  28311568  -0.00538   0.01291
 187     4.645  -10778584.538  30462604  -0.00067   0.00178
 188     4.645  -10778515.480  29753591  -0.00214   0.00445
 189     4.635  -10778442.297  31427011   0.00700  -0.00019
 190     4.715  -10778370.430  31456519   0.00149   0.00117
 191     4.635  -10778431.872  29503944  -0.00491   0.00579
 192     4.565  -10778633.162  30737065  -0.00184   0.00258
 193     4.635  -10778573.086  30022301  -0.00567   0.00524
 194     4.735  -10778455.962  31074973  -0.00850  -0.00186
 195     4.695  -10778425.930  30795349  -0.00266  -0.00016
 196     4.605  -10778512.019  30217079   0.00056   0.00269
 197     4.655  -10778758.105  29512096  -0.00013   0.00494
 198     4.825  -10778395.178  30530661  -0.00372   0.00020
 199     4.755  -10778596.150  30972240  -0.00109  -0.00203
 200     4.695  -10778504.704  31980600   0.00257  -0.00483
 201     4.755  -10778320.282  30656157  -0.00867   0.00057
 202     4.725  -10778335.893  31664269  -0.00200  -0.00470
 203     4.655  -10778365.982  32148352  -0.00008  -0.00417
 204     4.545  -10778587.905  30687308  -0.00353   0.00154
 205     4.725  -10778535.983  31710166   0.00172  -0.00568
 206     4.695  -10778413.266  30979279   0.00314  -0.00031
 207     4.845  -10778327.388  31448975  -0.00160  -0.00272
 208     4.725  -10778473.142  33207992   0.00659  -0.01167
 209     4.745  -10778430.390  32782078  -0.00509  -0.00949
 210     4.675  -10778562.591  31586162   0.00537  -0.00247
 211     4.905  -10778483.955  29306246   0.00098   0.00597
 212     4.635  -10778517.612  30598528   0.00137   0.00225
 213     4.675  -10778503.707  31354572   0.00544  -0.00136
 214     4.685  -10778498.484  31068569  -0.00049  -0.00089
 215     4.575  -10778598.055  30365227   0.00047   0.00220
 216     4.555  -10778637.450  29736365   0.00331   0.00587
 217     4.725  -10778556.363  28434589  -0.00342   0.01300
 218     4.655  -10778390.845  30875661   0.00353  -0.00004
 219     4.755  -10778347.003  31090278  -0.00945   0.00134
 220     4.605  -10778552.626  31139749   0.00048   0.00007
 221     4.695  -10778282.700  33473115   0.00205  -0.01306
 222     4.575  -10778519.287  31653158   0.00029  -0.00175
 223     4.575  -10778389.475  32803524   0.00253  -0.01055
 224     4.685  -10778716.355  29761725   0.00401   0.00661
 225     4.595  -10778477.045  31584051   0.00264  -0.00143
 226     4.645  -10778491.160  30235803  -0.00130   0.00337
 227     4.745  -10778269.703  32692454  -0.00075  -0.00775
 228     4.625  -10778601.373  31179064   0.00053   0.00021
 229     4.675  -10778225.769  34960152  -0.00339  -0.01799
 230     4.575  -10778475.841  31383679   0.00262  -0.00275
 231     4.615  -10778428.243  33071453   0.00586  -0.00884
 232     4.695  -10778359.479  33137378  -0.00138  -0.01244
 233     4.605  -10778781.509  28536304   0.00082   0.00931
 234     4.545  -10778650.386  29966065  -0.00102   0.00432
 235     4.745  -10778491.261  30888675  -0.00841  -0.00029
 236     4.655  -10778672.054  29841351  -0.00131   0.00493
 237     4.745  -10778510.807  29957519  -0.00123   0.00288
 238     4.775  -10778477.154  32032402   0.00185  -0.00319
 239     4.535  -10778561.447  29992967  -0.00524   0.00770
 240     4.625  -10778528.135  30874000   0.00100  -0.00059
 241     4.695  -10778361.346  30401583  -0.00269   0.00171
 242     4.695  -10778465.618  30979595   0.00241   0.00019
 243     4.655  -10778249.233  33233484   0.00302  -0.01170
 244     4.735  -10778427.287  30569627  -0.00439   0.00176
 245     4.565  -10778575.546  30099407   0.00181   0.00606
 246     4.635  -10778515.642  31455115  -0.00178  -0.00284
 247     4.635  -10778397.664  31004302   0.00008   0.00152
 248     4.665  -10778456.662  32984955   0.00510  -0.00870
 249     4.745  -10778372.916  30576169  -0.00701   0.00269
 250     4.615  -10778318.834  31688382   0.00196  -0.00320
 251     4.645  -10778464.626  32498680   0.00161  -0.00727
 252     4.665  -10778579.760  31083518   0.00027   0.00077
 253     4.675  -10778494.541  31036126  -0.00057   0.00039
 254     4.545  -10778558.551  31059131   0.00546   0.00156
 255     4.615  -10778552.442  31295809   0.01047  -0.00154
 256     4.715  -10778435.234  30378853  -0.00216   0.00283
 257     4.615  -10778491.345  31583362   0.00537  -0.00241
 258     4.765  -10778541.025  30223809   0.00497   0.00537
 259     4.685  -10778333.407  31618038   0.00103  -0.00429
 260     4.605  -10778702.175  29991088   0.00047   0.00498
 261     4.745  -10778307.986  31425193  -0.00687  -0.00080
 262     4.695  -10778303.355  32218464  -0.00336  -0.00651
 263     4.705  -10778503.373  31082270   0.00332   0.00031
 264     4.715  -10778363.497  31221248   0.00085  -0.00349
 265     4.595  -10778567.427  30132050  -0.00183   0.00467
 266     4.615  -10778491.888  31532663  -0.00421  -0.00107
 267     4.795  -10778414.506  29401673  -0.00288   0.00828
 268     4.825  -10778422.702  31643978  -0.00415  -0.00423
 269     4.675  -10778735.875  30189122   0.00162   0.00419
 270     4.655  -10778553.823  29509093   0.00036   0.00841
 271     4.665  -10778327.167  32121188   0.00572  -0.00481
 272     4.615  -10778531.480  30869345  -0.00202   0.00049
 273     4.595  -10778550.596  31628210   0.00737  -0.00031
 274     4.595  -10778645.465  30823705   0.00283   0.00134
 275     4.805  -10778419.445  29398489  -0.00723   0.00567
 276     4.625  -10778552.450  29642022  -0.00101   0.00680
 277     4.725  -10778488.211  31239895  -0.00302  -0.00171
 278     4.635  -10778372.776  33473687   0.00397  -0.00963
 279     4.645  -10778271.102  33725696   0.00268  -0.01141
 280     4.505  -10778556.003  29780575   0.00759   0.00525
 281     4.755  -10778514.125  30779024   0.00315   0.00227
 282     4.755  -10778485.208  31437957   0.00155  -0.00280
 283     4.705  -10778461.281  31493354   0.00391  -0.00143
 284     4.575  -10778676.240  30614820  -0.00208   0.00146
 285     4.665  -10778530.958  28958999  -0.00548   0.00768
 286     4.645  -10778453.623  31451817   0.00062  -0.00184
 287     4.715  -10778252.378  30838975  -0.00900   0.00098
 288     4.565  -10778472.401  31975678   0.00602  -0.00326
 289     4.685  -10778712.549  28450134  -0.00707   0.01103
 290     4.655  -10778608.993  31520760   0.00491  -0.00322
 291     4.635  -10778544.215  30657444  -0.00046   0.00098
 292     4.745  -10778411.587  31717359   0.00318  -0.00476
 293     4.535  -10778680.245  31398600   0.00104  -0.00282
 294     4.735  -10778506.897  30765683  -0.00166   0.00204
 295     4.615  -10778629.592  30325020  -0.00222   0.00470
 296     4.675  -10778394.894  31615776  -0.00209  -0.00398
 297     4.855  -10778181.276  33424712  -0.00037  -0.01203
 298     4.685  -10778601.719  30147194   0.00272   0.00691
 299     4.595  -10778528.867  31317958  -0.00089  -0.00124
 300     4.494  -10778433.475  30987363  -0.00156   0.00225
 301     4.575  -10778554.382  32194396  -0.00344  -0.00422
 302     4.645  -10778464.764  30596542  -0.00889   0.00228
 303     4.775  -10778565.018  31653845   0.00418  -0.00484
 304     4.815  -10778677.522  29350110  -0.00149   0.00577
 305     4.715  -10778409.411  31133418   0.00276  -0.00020
 306     4.565  -10778488.608  31984052   0.00239  -0.00226
 307     4.745  -10778567.214  29171156   0.00142   0.00929
 308     4.725  -10778418.536  31162251  -0.00031  -0.00057
 309     4.685  -10778622.925  30827377   0.00136  -0.00133
 310     4.765  -10778513.778  29072081  -0.00179   0.00842
 311     4.585  -10778368.029  33748896  -0.00003  -0.01108
 312     4.715  -10778404.824  33052398   0.00506  -0.00856
 313     4.675  -10778537.359  32244748   0.00652  -0.00529
 314     4.595  -10778447.334  32004252  -0.00049  -0.00457
 315     4.695  -10778353.991  33299896   0.00993  -0.00948
 316     4.795  -10778313.576  31493720  -0.00595   0.00027
 317     4.695  -10778602.357  31030965   0.00486  -0.00030
 318     4.695  -10778436.295  30693040   0.00302   0.00236
 319     4.515  -10778518.452  32392258   0.00197  -0.00746
 320     4.615  -10778499.760  31845837   0.00938  -0.00378
 321     4.825  -10778405.069  32883352   0.00103  -0.00851
 322     4.615  -10778666.581  30481054   0.00365   0.00152
 323     4.655  -10778488.403  32838067   0.00930  -0.00704
 324     4.695  -10778376.833  30620087  -0.00920  -0.00014
 325     4.765  -10778426.740  32530828   0.00845  -0.00768
 326     4.725  -10778368.531  31366600  -0.00361  -0.00130
 327     4.535  -10778569.434  30772376   0.00462  -0.00034
 328     4.615  -10778547.971  32303172  -0.00120  -0.00393
 329     4.605  -10778424.121  33159787   0.00691  -0.00990
 330     4.695  -10778394.219  30629004  -0.00152   0.00119
 331     4.775  -10778465.412  29837001   0.00016   0.00355
 332     4.595  -10778473.519  31438092   0.00525  -0.00200
 333     4.795  -10778243.306  32351306  -0.00366  -0.00600
 334     4.555  -10778560.323  28643132  -0.00056   0.01206
 335     4.645  -10778449.005  31121822   0.00020  -0.00068
 336     4.755  -10778354.180  31257774  -0.00006   0.00016
 337     4.755  -10778556.359  30499613   0.00651   0.00401
 338     4.585  -10778485.056  30011355  -0.00323   0.00183
 339     4.755  -10778509.407  31318418  -0.00019  -0.00313
 340     4.675  -10778383.222  32940829   0.00351  -0.00813
 341     4.575  -10778829.750  29423017   0.00608   0.00905
 342     4.645  -10778492.658  30315804  -0.01631   0.00446
 343     4.605  -10778471.669  32621463   0.00074  -0.00578
 344     4.665  -10778486.630  31171971   0.00030  -0.00210
 345     4.585  -10778513.384  31870078   0.00127  -0.00298
 346     4.615  -10778490.153  31055015  -0.00283   0.00087
 347     4.665  -10778515.022  29706113  -0.00154   0.00526
 348     4.645  -10778406.598  31982157  -0.00263  -0.00520
 349     4.695  -10778449.196  30766405  -0.00794   0.00118
 350     4.745  -10778393.527  33152010  -0.00131  -0.00866
 351     4.715  -10778442.943  31364238   0.00320  -0.00138
 352     4.685  -10778377.688  32191538   0.00099  -0.00568
 353     4.474  -10778436.090  33190634  -0.00105  -0.00926
 354     4.545  -10778575.609  32334942   0.00015  -0.00680
 355     4.645  -10778376.384  30605904  -0.00169   0.00106
 356     4.735  -10778536.311  31114455   0.00089  -0.00041
 357     4.625  -10778536.819  31726199   0.00867  -0.00223
 358     4.685  -10778454.982  29702734  -0.00135   0.00714
 359     4.585  -10778499.266  30581551   0.00219   0.00151
 360     4.645  -10778438.308  31207419   0.00617  -0.00059
 361     4.705  -10778482.329  30893121  -0.00052   0.00102
 362     4.755  -10778376.993  31259907   0.00202  -0.00072
 363     4.655  -10778440.980  28856764  -0.00354   0.00815
 364     4.685  -10778412.602  31145150  -0.00131  -0.00095
 365     4.695  -10778507.159  31255428   0.00487  -0.00078
 366     4.725  -10778451.936  32904380   0.00730  -0.00750
 367     4.705  -10778443.059  30103717  -0.00871   0.00515
 368     4.635  -10778553.634  31055540   0.00109  -0.00108
 369     4.705  -10778424.215  31000867   0.00589  -0.00289
 370     4.575  -10778743.675  29881922   0.00605   0.00437
 371     4.775  -10778263.449  32393496  -0.00490  -0.00669
 372     4.675  -10778609.967  31315673   0.00444  -0.00273
 373     4.785  -10778438.057  31230468   0.00037  -0.00010
 374     4.545  -10778590.655  31170303  -0.00075  -0.00158
 375     4.575  -10778494.020  31634783  -0.00452  -0.00378
 376     4.565  -10778448.804  30805921  -0.00228  -0.00015
 377     4.735  -10778464.321  30002734  -0.00463   0.00523
 378     4.835  -10778308.442  32769001  -0.00318  -0.00828
 379     4.525  -10778413.631  31403201  -0.00143  -0.00057
 380     4.685  -10778325.412  32613291   0.00256  -0.00611
 381     4.665  -10778476.921  31309424   0.00684  -0.00080
 382     4.775  -10778426.648  31118902  -0.00253  -0.00129
 383     4.805  -10778387.530  32346145  -0.00133  -0.00646
 384     4.555  -10778579.965  29812295   0.00146   0.00560
 385     4.815  -10778471.513  30440480  -0.01021   0.00266
 386     4.695  -10778592.401  30361175   0.00006   0.00465
 387     4.515  -10778619.377  30458767   0.00983   0.00211
 388     4.675  -10778432.352  31600220   0.00340  -0.00618
 389     4.665  -10778433.929  31388473  -0.00591  -0.00178
 390     4.765  -10778183.622  31438010  -0.00385  -0.00240
 391     4.705  -10778314.651  31399414  -0.00276  -0.00167
 392     4.675  -10778614.188  29961708  -0.00311   0.00304
 393     4.645  -10778444.532  30778897  -0.01252   0.00077
 394     4.645  -10778475.991  30978169  -0.00214  -0.00017
 395     4.735  -10778334.760  30893108   0.00132   0.00034
 396     4.605  -10778679.996  30841988  -0.00024  -0.00152
 397     4.725  -10778334.563  32336584   0.00616  -0.00619
 398     4.865  -10778431.466  31117836   0.00087  -0.00107
 399     4.655  -10778416.977  32164752   0.00888  -0.00355
 400     4.685  -10778609.258  29581710  -0.00726   0.00665
 401     4.665  -10778611.852  31399199   0.00619  -0.00092
 402     4.585  -10778540.477  30360518   0.00144   0.00237
 403     4.585  -10778546.366  29865180   0.00273   0.00663
 404     4.605  -10778715.595  29302641   0.00709   0.00753
 405     4.565  -10778438.072  32393581   0.00001  -0.00566
 406     4.695  -10778557.543  31366220   0.00255  -0.00102
 407     4.675  -10778337.877  33324523  -0.00361  -0.00939
 408     4.685  -10778365.068  32479815   0.00215  -0.00495
 409     4.575  -10778557.618  32370180   0.00685  -0.00675
 410     4.625  -10778402.589  32356112   0.00221  -0.00391
 411     4.685  -10778526.717  30979272  -0.00119   0.00143
 412     4.575  -10778341.547  31181570  -0.00479  -0.00229
 413     4.645  -10778482.695  29366778  -0.00477   0.00941
 414     4.665  -10778403.531  31781230  -0.00273  -0.00149
 415     4.565  -10778459.079  31077222  -0.00076   0.00070
 416     4.635  -10778659.666  31848686   0.00143  -0.00249
 417     4.615  -10778468.766  30279799   0.00113   0.00406
 418     4.705  -10778556.201  30225230  -0.00550   0.00622
 419     4.565  -10778536.244  30742406   0.00633   0.00230
 420     4.625  -10778534.779  31995848   0.00346  -0.00391
 421     4.775  -10778496.275  31074928  -0.00174  -0.00298
 422     4.745  -10778385.627  30259526  -0.00735   0.00225
 423     4.695  -10778529.210  30017547  -0.00682   0.00494
 424     4.815  -10778363.879  30896773  -0.00575   0.00099
 425     4.545  -10778343.336  31784941   0.00339  -0.00615
 426     4.705  -10778546.057  30702449  -0.00157   0.00222
 427     4.595  -10778577.776  29104939  -0.00741   0.00778
 428     4.675  -10778379.634  31625123  -0.00342  -0.00247
 429     4.795  -10778580.827  29846556  -0.00168   0.00613
 430     4.655  -10778641.548  30109356   0.00462   0.00334
 431     4.955  -10778410.437  29346865  -0.01024   0.00588
 432     4.605  -10778639.426  29192635  -0.00243   0.00918
 433     4.625  -10778555.297  29065794   0.00265   0.00955
 434     4.675  -10778525.131  30643060   0.00084   0.00015
 435     4.655  -10778549.418  30182534  -0.00025   0.00328
 436     4.755  -10778487.971  29021152  -0.00290   0.00686
 437     4.725  -10778647.259  29515790   0.00047   0.00851
 438     4.645  -10778463.912  30449961   0.00432   0.00144
 439     4.585  -10778349.189  31680970  -0.00133  -0.00150
 440     4.715  -10778450.268  31290123   0.00105   0.00038
 441     4.595  -10778290.658  31419233  -0.00260  -0.00232
 442     4.645  -10778493.727  31393991   0.00112  -0.00148
 443     4.645  -10778449.811  31351867  -0.00581   0.00032
 444     4.695  -10778488.925  30895919  -0.00220  -0.00085
 445     4.625  -10778531.209  31355763   0.00465  -0.00127
 446     4.645  -10778472.089  30938639  -0.00923  -0.00007
 447     4.585  -10778502.345  29789621  -0.00233   0.00579
 448     4.845  -10778327.482  29661528  -0.00284   0.00526
 449     4.685  -10778290.466  32750545   0.00538  -0.00661
 450     4.635  -10778440.499  30819065   0.00033   0.00107
 451     4.635  -10778368.508  32224538   0.00243  -0.00538
 452     4.655  -10778623.299  29133429  -0.00412   0.00860
 453     4.735  -10778435.884  30746544  -0.00093  -0.00038
 454     4.655  -10778458.848  31521316  -0.00551  -0.00302
 455     4.765  -10778552.757  29868468  -0.00633   0.00643
 456     4.665  -10778388.755  32149661  -0.00782  -0.00400
 457     4.555  -10778410.832  31950199  -0.00088  -0.00359
 458     4.615  -10778513.627  31388030   0.00276  -0.00244
 459     4.615  -10778441.666  33083482  -0.00260  -0.00925
 460     4.715  -10778415.242  30863156   0.00369  -0.00051
 461     4.895  -10778412.022  30537393  -0.00578   0.00040
 462     4.464  -10778555.501  31489294   0.00443  -0.00243
 463     4.575  -10778436.931  31586695   0.00188  -0.00112
 464     4.515  -10778644.278  30685476   0.00585   0.00197
 465     4.755  -10778360.259  30652064  -0.00925   0.00030
 466     4.645  -10778336.522  30889657  -0.00569   0.00005
 467     4.635  -10778435.106  32041089   0.00123  -0.00493
 468     4.685  -10778364.130  32560479  -0.00044  -0.00623
 469     4.665  -10778636.850  29572476   0.00155   0.00652
 470     4.675  -10778505.989  30660657   0.00044   0.00157
 471     4.765  -10778382.779  31269837  -0.00346  -0.00093
 472     4.635  -10778550.497  29986842  -0.00089   0.00419
 473     4.605  -10778611.425  30448130   0.00582   0.00496
 474     4.675  -10778471.874  31177995   0.00025  -0.00118
 475     4.565  -10778514.194  32443948   0.00144  -0.00578
 476     4.585  -10778336.540  31688953  -0.00306  -0.00309
 477     4.675  -10778404.179  31741493   0.00186  -0.00455
 478     4.825  -10778497.492  32694863   0.00631  -0.00636
 479     4.745  -10778555.990  30313686   0.00054   0.00354
