Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
  64     0.600  -21185666.978  2062361  -0.00739  -0.00214
  65     0.600  -21185698.465  1779032  -0.01018   0.00451
  66     0.600  -21185552.196  2160772   0.00854   0.00097
  67     0.600  -21185594.063  2480088  -0.01123  -0.00743
  68     0.700  -21185471.285  2435047  -0.00478  -0.00462
  69     0.700  -21185526.702  1580178  -0.01969   0.00590
  70     0.600  -21185455.394  2327596   0.00752  -0.00854
  71     0.600  -21185653.745  1926663   0.01152   0.00035
  72     0.600  -21185613.984  1862394   0.01244   0.00124
  73     0.600  -21185715.919  2121874   0.00709  -0.00069
  74     0.600  -21185781.521  1657284  -0.01110   0.00227
  75     0.600  -21185739.324  2224335   0.00089  -0.00138
  76     0.600  -21185637.065  1745238   0.00398   0.00607
  77     0.600  -21185661.384  1441666   0.00066   0.00753
  78     0.600  -21185631.865  2019443  -0.00178  -0.00460
  79     0.600  -21185464.665  1840629   0.00353   0.00006
  80     0.700  -21185772.208  1856870  -0.00679  -0.00140
  81     0.600  -21185712.876  2093248   0.01359  -0.00298
  82     0.600  -21185680.391  1863775   0.00571   0.00214
  83     0.600  -21185611.711  1935059  -0.00759  -0.00040
  84     0.600  -21185669.064  1902037   0.00790   0.00103
  85     0.600  -21185707.935  2317666  -0.00607  -0.00377
  86     0.700  -21185508.747  1990408   0.01206   0.00082
  87     0.600  -21185574.758  1886030   0.00375   0.00487
  88     0.600  -21185642.084  1929697   0.00786   0.00356
  89     0.700  -21185607.252  2271930  -0.00464  -0.00245
  90     0.600  -21185776.451  2173321   0.00046  -0.00203
  91     0.600  -21185736.443  1633196  -0.00647   0.00401
  92     0.600  -21185692.763  1893057   0.00698   0.00059
  93     0.600  -21185732.769  2044393  -0.00538  -0.00028
  94     0.600  -21185541.008  1479582   0.00934   0.00591
  95     0.600  -21185655.187  1727583  -0.00479   0.00332
  96     0.600  -21185461.138  1776096   0.00710   0.00363
  97     0.600  -21185673.366  2125428   0.00693  -0.00311
  98     0.600  -21185682.000  1725884   0.01124   0.00694
  99     0.600  -21185515.844  2086295  -0.00605   0.00085
 100     0.600  -21185549.884  1879353  -0.01201   0.00266
 101     0.600  -21185532.250  2118608   0.01190  -0.00317
 102     0.600  -21185537.695  2317479  -0.00770  -0.00470
 103     0.600  -21185693.418  1811732   0.00169   0.00136
 104     0.600  -21185655.382  1784278  -0.00184   0.00240
 105     0.600  -21185644.112  1609422   0.00293   0.00515
 106     0.600  -21185579.402  2085246  -0.00065  -0.00318
 107     0.600  -21185684.462  1540603  -0.00386   0.00609
 108     0.600  -21185655.075  1948432   0.01418  -0.00133
 109     0.600  -21185697.057  2104280   0.00450  -0.00015
 110     0.600  -21185611.627  2116194  -0.00908  -0.00322
 111     0.600  -21185820.041  1785057   0.02178   0.00643
 112     0.600  -21185575.984  1555358   0.00105   0.00584
 113     0.600  -21185549.996  2234717   0.01903  -0.00490
 114     0.600  -21185586.846  2173494   0.01247  -0.00389
 115     0.600  -21185726.155  1999842  -0.02138  -0.00087
 116     0.600  -21185514.696  1617223   0.00510   0.00533
 117     0.600  -21185603.156  1979556  -0.00876  -0.00002
 118     0.600  -21185618.936  2121272  -0.00409  -0.00493
 119     0.600  -21185681.005  1572420  -0.00560   0.00480
 120     0.600  -21185655.342  2450859  -0.01139  -0.00616
 121     0.600  -21185609.756  2263243   0.00985  -0.00584
 122     0.600  -21185568.270  1920420   0.01234   0.00183
 123     0.600  -21185552.755  1770030  -0.00634   0.00222
 124     0.600  -21185682.127  2034759  -0.01437  -0.00098
 125     0.700  -21185495.329  1852304  -0.01127   0.00129
 126     0.600  -21185527.933  2018892   0.00137   0.00244
 127     0.600  -21185558.311  1513884   0.01245   0.00553
 128     0.600  -21185542.717  1836794   0.00244   0.00303
 129     0.600  -21185617.442  1849589   0.00938   0.00156
 130     0.600  -21185583.000  2012570  -0.01024  -0.00162
 131     0.600  -21185644.342  1916443  -0.00483   0.00502
 132     0.600  -21185608.962  2248350  -0.00077  -0.00443
 133     0.600  -21185693.852  2094407   0.00318   0.00067
 134     0.600  -21185664.126  1929315   0.00110  -0.00046
 135     0.600  -21185701.270  2127457   0.00165  -0.00200
 136     0.600  -21185586.748  1953822   0.01274   0.00010
 137     0.600  -21185724.566  1856799  -0.00241   0.00002
 138     0.600  -21185828.299  1398098   0.00524   0.00817
 139     0.600  -21185785.476  1974853  -0.00236   0.00048
 140     0.600  -21185718.313  1997641  -0.00122   0.00172
 141     0.600  -21185649.886  1996314   0.01281  -0.00072
 142     0.600  -21185634.471  1685177   0.00130   0.00605
 143     0.700  -21185701.205  2123690   0.00111  -0.00400
 144     0.700  -21185627.641  1581133  -0.00536   0.00677
 145     0.600  -21185521.174  1736569  -0.00082   0.00451
 146     0.600  -21185708.081  2182956  -0.01116  -0.00496
 147     0.600  -21185516.189  2339677   0.00658  -0.00475
 148     0.600  -21185722.481  1866569  -0.00111   0.00090
 149     0.600  -21185735.060  1710770  -0.01459   0.00311
 150     0.600  -21185704.803  1857546  -0.00390   0.00089
 151     0.600  -21185628.375  1933672  -0.00700   0.00059
 152     0.600  -21185629.234  2132989  -0.00703  -0.00228
 153     0.600  -21185487.463  2573538   0.00612  -0.00693
 154     0.600  -21185614.516  2040909   0.00626  -0.00150
 155     0.600  -21185761.835  1739927  -0.01236   0.00273
 156     0.600  -21185584.383  2088430  -0.01337  -0.00096
 157     0.600  -21185780.861  1530900   0.00731   0.00692
 158     0.600  -21185826.504  2010532  -0.01418   0.00065
 159     0.700  -21185681.530  1930295  -0.00275  -0.00008
 160     0.600  -21185506.379  2491248   0.00187  -0.00654
 161     0.600  -21185731.299  2175405   0.00750  -0.00453
 162     0.600  -21185657.202  1875300  -0.00537   0.00373
 163     0.600  -21185698.830  2359596  -0.00785  -0.00807
 164     0.600  -21185671.768  1611390  -0.02006   0.00451
 165     0.700  -21185384.672  1639159  -0.01485   0.00430
 166     0.600  -21185689.060  2002353   0.00999  -0.00110
 167     0.600  -21185579.181  2046730  -0.00181   0.00081
 168     0.600  -21185693.752  1961468  -0.00462   0.00127
 169     0.600  -21185746.049  2085429   0.00668  -0.00273
 170     0.600  -21185775.108  2017669  -0.01088   0.00094
 171     0.600  -21185756.370  1929140  -0.00277   0.00022
 172     0.700  -21185639.286  2137793  -0.00077  -0.00021
 173     0.600  -21185643.056  2352319  -0.00613  -0.00702
 174     0.600  -21185563.970  2196416   0.00635  -0.00584
 175     0.600  -21185596.751  1999690  -0.00725   0.00137
 176     0.600  -21185635.758  1652269   0.00183   0.00524
 177     0.600  -21185734.072  1644647   0.00296   0.00429
 178     0.600  -21185460.792  1863809   0.00503   0.00264
 179     0.600  -21185504.703  1751676   0.00631   0.00196
 180     0.600  -21185724.802  1892397  -0.00470   0.00110
 181     0.600  -21185584.008  1793550  -0.00687   0.00240
 182     0.600  -21185498.075  2504892  -0.00572  -0.00876
 183     0.600  -21185595.052  1765624  -0.00373   0.00414
 184     0.600  -21185683.170  2077550   0.00265  -0.00003
 185     0.600  -21185599.339  2118540   0.02261  -0.00125
 186     0.600  -21185769.163  1697911  -0.01175   0.00279
 187     0.700  -21185664.571  2384159  -0.00632  -0.00847
 188     0.600  -21185583.147  2495150   0.00282  -0.00652
 189     0.700  -21185543.890  2138952  -0.01409  -0.00284
 190     0.600  -21185654.972  1962043  -0.00552   0.00255
 191     0.600  -21185569.594  2370449  -0.00099  -0.00474
 192     0.600  -21185749.152  1651958  -0.00315   0.00445
 193     0.600  -21185628.997  2048380   0.00326  -0.00059
 194     0.600  -21185530.363  1999258   0.00846  -0.00051
 195     0.700  -21185629.409  1572384  -0.00638   0.00533
 196     0.600  -21185684.115  1751748  -0.01017   0.00158
 197     0.600  -21185616.401  1838217   0.01142   0.00246
 198     0.700  -21185710.342  1949209   0.00468   0.00023
 199     0.600  -21185640.459  2360005   0.00535  -0.00583
 200     0.600  -21185801.708  1815281  -0.00553   0.00255
 201     0.600  -21185555.466  2283392   0.00130  -0.00277
 202     0.600  -21185847.695  1823301  -0.01072   0.00171
 203     0.600  -21185513.825  2182092  -0.00287  -0.00449
 204     0.600  -21185789.118  1912955   0.01424  -0.00020
 205     0.600  -21185661.997  1898499   0.00544   0.00244
 206     0.600  -21185499.926  1955887  -0.00160  -0.00076
 207     0.700  -21185543.050  1935608  -0.01424  -0.00023
 208     0.600  -21185752.340  1876353  -0.00685  -0.00051
 209     0.700  -21185392.426  1968275  -0.00456   0.00220
 210     0.600  -21185527.295  1868851   0.01594   0.00286
 211     0.600  -21185663.155  1980901   0.00690  -0.00059
 212     0.600  -21185638.512  1633173   0.00565   0.00448
 213     0.600  -21185669.123  1895455   0.00472   0.00110
 214     0.700  -21185436.132  1926766  -0.00258   0.00129
 215     0.600  -21185640.606  2445703  -0.00935  -0.00513
 216     0.600  -21185559.522  1815757   0.01266   0.00429
 217     0.600  -21185752.166  1788802   0.00611   0.00158
 218     0.600  -21185510.546  2109104   0.01698  -0.00111
 219     0.600  -21185743.871  1959410  -0.01838  -0.00110
 220     0.700  -21185637.121  1928165  -0.02944   0.00270
 221     0.600  -21185707.854  1913219  -0.00337  -0.00124
 222     0.600  -21185544.523  2032409  -0.01718  -0.00015
 223     0.600  -21185538.471  1961719  -0.00106   0.00151
 224     0.600  -21185479.660  2208421  -0.00473  -0.00397
 225     0.600  -21185530.000  1743317   0.01079   0.00500
 226     0.600  -21185621.229  1834224  -0.00023   0.00111
 227     0.600  -21185755.173  1784532   0.00499   0.00105
 228     0.600  -21185642.375  1559648   0.01062   0.00782
 229     0.600  -21185692.849  1748524  -0.00418   0.00228
 230     0.600  -21185714.291  1684743   0.00709   0.00505
 231     0.700  -21185446.946  1990639  -0.01139  -0.00075
 232     0.600  -21185616.528  2156233   0.00827  -0.00456
 233     0.600  -21185627.606  1844882   0.01961   0.00264
 234     0.700  -21185614.131  2060099  -0.00632  -0.00198
 235     0.600  -21185685.573  2444496   0.00013  -0.00515
 236     0.600  -21185483.946  1892567  -0.00412   0.00215
 237     0.600  -21185731.205  1834291  -0.00287   0.00257
 238     0.600  -21185732.205  1937505   0.00724   0.00053
 239     0.700  -21185576.880  2521206   0.00241  -0.00780
 240     0.600  -21185549.929  2043713   0.00794  -0.00101
 241     0.600  -21185704.762  1786546   0.00407   0.00377
 242     0.600  -21185684.751  1675104   0.00282   0.00534
 243     0.600  -21185675.037  2003749  -0.01318  -0.00134
 244     0.600  -21185635.600  1543700   0.00218   0.00639
 245     0.600  -21185647.442  1763731   0.00406   0.00286
 246     0.600  -21185653.124  1934070   0.01070   0.00234
 247     0.600  -21185795.620  1663128  -0.00357   0.00400
 248     0.600  -21185652.742  1898593   0.00227   0.00096
 249     0.600  -21185679.286  2233121  -0.00456  -0.00374
 250     0.700  -21185634.101  2145976  -0.00744  -0.00560
 251     0.600  -21185389.888  1642943   0.00237   0.00474
 252     0.600  -21185569.250  1670947   0.01020   0.00359
 253     0.600  -21185682.726  1885417   0.00209   0.00018
 254     0.600  -21185761.943  1785560  -0.00011   0.00169
 255     0.600  -21185685.615  2011379   0.00686   0.00143
 256     0.600  -21185626.429  2022930   0.00488  -0.00032
 257     0.600  -21185690.960  1703201   0.01169   0.00339
 258     0.600  -21185606.411  1867400   0.00872   0.00090
 259     0.600  -21185814.318  1770824   0.02091   0.00266
 260     0.600  -21185711.423  2270748  -0.00007  -0.00238
 261     0.600  -21185825.777  1536230  -0.00500   0.00523
 262     0.700  -21185498.377  2425580  -0.00062  -0.00619
 263     0.600  -21185864.682  1960594   0.00376  -0.00042
 264     0.600  -21185640.768  1925714  -0.00240   0.00100
 265     0.600  -21185643.594  2245711   0.01425  -0.00490
 266     0.600  -21185746.677  2168548  -0.00407  -0.00240
 267     0.600  -21185712.818  1710235  -0.00332   0.00388
 268     0.600  -21185562.237  1757037   0.00928   0.00504
 269     0.600  -21185586.091  1925596  -0.00519   0.00356
 270     0.600  -21185713.874  1713974  -0.00384   0.00221
 271     0.600  -21185635.498  2180099  -0.00930  -0.00172
 272     0.600  -21185707.375  2280786  -0.00814  -0.00440
 273     0.600  -21185550.208  1807613   0.01145   0.00268
 274     0.600  -21185764.806  2186473  -0.00273  -0.00488
 275     0.700  -21185527.026  2189025  -0.00615  -0.00411
 276     0.600  -21185841.571  1586934  -0.00094   0.00430
 277     0.600  -21185634.384  2111681  -0.00197  -0.00219
 278     0.600  -21185571.668  1939616  -0.00950   0.00037
 279     0.700  -21185640.427  1870762  -0.00277   0.00307
 280     0.600  -21185651.713  2180163   0.01024  -0.00115
 281     0.600  -21185836.102  1907586  -0.00544   0.00205
 282     0.600  -21185614.192  1756611   0.00005   0.00354
 283     0.600  -21185630.178  2332180   0.00742  -0.00578
 284     0.700  -21185521.500  1821480  -0.02086   0.00046
 285     0.600  -21185720.521  1783993   0.01169   0.00340
 286     0.600  -21185714.481  2025083  -0.01408  -0.00196
 287     0.600  -21185711.479  2273424  -0.00769  -0.00113
 288     0.700  -21185572.480  2179171  -0.01675  -0.00183
 289     0.600  -21185596.836  1957784  -0.00347  -0.00058
 290     0.600  -21185575.438  2245969  -0.00792  -0.00585
 291     0.700  -21185712.006  1688186  -0.01692   0.00301
 292     0.600  -21185541.983  1966565   0.02022   0.00036
 293     0.600  -21185493.849  1845072   0.00505   0.00257
 294     0.600  -21185588.490  1784411  -0.00850   0.00411
 295     0.600  -21185667.657  1793792   0.00984   0.00168
 296     0.600  -21185686.614  2019438  -0.00142  -0.00121
 297     0.600  -21185613.359  1886904   0.00384  -0.00011
 298     0.700  -21185603.546  1934620  -0.00087  -0.00068
 299     0.600  -21185700.818  2138923  -0.00308  -0.00599
 300     0.600  -21185624.987  1836082  -0.00809   0.00110
 301     0.600  -21185406.043  2225228   0.00918  -0.00373
 302     0.600  -21185549.809  1846626   0.00009   0.00211
 303     0.600  -21185687.646  1681934   0.00054   0.00535
 304     0.700  -21185537.199  2027067   0.00455   0.00152
 305     0.600  -21185615.738  2162202   0.01124  -0.00376
 306     0.600  -21185714.518  1901942  -0.00899  -0.00222
 307     0.600  -21185673.316  1647853   0.00499   0.00257
 308     0.600  -21185725.811  1499056   0.00278   0.00646
 309     0.600  -21185762.600  2128946   0.01228  -0.00156
 310     0.600  -21185569.314  2126221   0.00129  -0.00261
 311     0.700  -21185617.169  2126535  -0.00017  -0.00300
 312     0.600  -21185571.341  2057909  -0.00377  -0.00243
 313     0.600  -21185672.482  1747059   0.00106   0.00209
 314     0.600  -21185599.440  1950855   0.00017   0.00034
 315     0.700  -21185693.721  2203579  -0.01002  -0.00590
 316     0.600  -21185694.482  1970292   0.00898  -0.00245
 317     0.600  -21185600.938  1790939   0.00208   0.00383
 318     0.600  -21185759.599  1953120   0.00634   0.00284
 319     0.700  -21185682.974  1661138   0.00507   0.00270
 320     0.600  -21185642.244  1823609  -0.00144   0.00129
 321     0.600  -21185590.618  1616193   0.00796   0.00492
 322     0.600  -21185651.006  2065091  -0.00118  -0.00089
 323     0.600  -21185612.842  1784674  -0.00208   0.00279
 324     0.700  -21185588.109  2037269  -0.00071   0.00014
 325     0.700  -21185538.798  1839951  -0.01402  -0.00006
 326     0.600  -21185826.225  1934866   0.00266  -0.00035
 327     0.700  -21185732.114  1728829  -0.00777   0.00361
 328     0.600  -21185579.356  1746714  -0.00132   0.00118
 329     0.600  -21185663.094  2024253   0.00909  -0.00027
 330     0.600  -21185746.474  1700217   0.00854   0.00263
 331     0.600  -21185693.807  1776222  -0.00975   0.00151
 332     0.700  -21185549.691  2756981   0.00313  -0.01012
 333     0.600  -21185736.630  2345921  -0.00092  -0.00450
 334     0.600  -21185683.150  1765146   0.01425   0.00453
 335     0.600  -21185710.233  1744949  -0.00788   0.00242
 336     0.600  -21185655.291  1895683   0.00270   0.00119
 337     0.600  -21185466.696  1841005   0.00585   0.00481
 338     0.600  -21185552.728  2221494   0.00416  -0.00446
 339     0.600  -21185641.003  1976517  -0.00154   0.00137
 340     0.700  -21185463.625  2271406  -0.00397  -0.00574
 341     0.600  -21185503.930  2030474  -0.00057  -0.00191
 342     0.600  -21185684.902  1548853  -0.00517   0.00798
 343     0.600  -21185532.903  2079420  -0.00529  -0.00232
 344     0.600  -21185628.713  1998838  -0.00381  -0.00081
 345     0.600  -21185701.037  1537296   0.00034   0.00632
 346     0.700  -21185639.261  2159907  -0.00922  -0.00172
 347     0.600  -21185707.327  1916336   0.00324   0.00134
 348     0.700  -21185427.076  2554861  -0.00093  -0.00548
 349     0.600  -21185715.895  1776255   0.00438   0.00190
 350     0.600  -21185576.100  2110726  -0.00824  -0.00182
 351     0.600  -21185545.384  2159151   0.00182  -0.00247
 352     0.600  -21185500.929  1803387   0.00017   0.00388
 353     0.600  -21185774.348  1733547   0.00694   0.00206
 354     0.600  -21185563.255  2218928  -0.00179  -0.00664
 355     0.600  -21185719.909  1842228   0.01612   0.00179
 356     0.600  -21185580.473  1685992   0.01711   0.00424
 357     0.600  -21185518.111  1861411  -0.00862   0.00398
 358     0.600  -21185624.609  1834972   0.00665   0.00161
 359     0.700  -21185452.959  2087069  -0.01084  -0.00441
 360     0.600  -21185890.599  1432621   0.01010   0.00772
 361     0.700  -21185515.917  2060794   0.00637   0.00004
 362     0.700  -21185639.375  1803872   0.00082   0.00063
 363     0.600  -21185576.810  1827515   0.00656   0.00215
 364     0.600  -21185717.037  2283320  -0.00360  -0.00466
 365     0.600  -21185687.839  1712724  -0.00137   0.00203
 366     0.600  -21185527.675  1998392   0.00772  -0.00068
 367     0.600  -21185652.040  1980754   0.00310  -0.00109
 368     0.600  -21185667.164  1832177   0.00178   0.00088
 369     0.700  -21185554.344  2115361  -0.01042   0.00052
 370     0.600  -21185693.514  1828440  -0.01042   0.00151
 371     0.600  -21185535.442  2140249   0.00179  -0.00232
 372     0.600  -21185758.842  1944494   0.00554   0.00134
 373     0.600  -21185622.810  2355943   0.01350  -0.00652
 374     0.600  -21185576.252  2654412   0.00153  -0.00788
 375     0.600  -21185683.586  1909114  -0.01392   0.00033
 376     0.600  -21185428.563  2046490   0.00646  -0.00024
 377     0.600  -21185760.997  1971042  -0.00504   0.00024
 378     0.600  -21185519.819  1914445  -0.00576  -0.00082
 379     0.600  -21185582.253  1670430   0.00522   0.00577
 380     0.700  -21185460.341  2372363   0.00248  -0.00573
 381     0.600  -21185539.390  1731860   0.00176   0.00500
 382     0.700  -21185656.584  1918225  -0.02083   0.00047
 383     0.600  -21185723.840  2126528   0.00186  -0.00264
 384     0.700  -21185509.524  2206995  -0.01395  -0.00280
 385     0.600  -21185600.304  2347481   0.00479  -0.00429
 386     0.600  -21185559.411  2231236  -0.00378  -0.00373
 387     0.600  -21185704.096  1820495  -0.00912   0.00406
 388     0.600  -21185663.565  1633291   0.00214   0.00367
 389     0.600  -21185736.894  2217177   0.00994  -0.00298
 390     0.600  -21185647.296  2132091   0.00167   0.00072
 391     0.600  -21185597.430  1767603   0.00054   0.00359
 392     0.700  -21185662.906  2186338  -0.00442  -0.00199
 393     0.600  -21185555.331  2110105   0.00660  -0.00320
 394     0.600  -21185674.121  1823828  -0.00509  -0.00034
 395     0.600  -21185743.058  2108909  -0.00838  -0.00344
 396     0.600  -21185683.361  2031826   0.00066  -0.00054
 397     0.600  -21185609.556  1907414  -0.00160  -0.00028
 398     0.600  -21185779.863  2380038   0.02113  -0.00594
 399     0.700  -21185641.255  2155404  -0.01492  -0.00044
 400     0.700  -21185570.849  1679543   0.00049   0.00445
 401     0.600  -21185543.450  1763266   0.01077   0.00256
 402     0.600  -21185711.075  1908245   0.01011   0.00102
 403     0.600  -21185747.809  1687443   0.00321   0.00407
 404     0.700  -21185467.644  1932013   0.01018  -0.00032
 405     0.600  -21185615.209  2062492  -0.00131   0.00015
 406     0.600  -21185609.974  1752719   0.00236   0.00300
 407     0.600  -21185565.644  1878368  -0.00814   0.00268
 408     0.700  -21185658.400  2037051  -0.00816  -0.00127
 409     0.600  -21185704.550  1818074  -0.00671   0.00241
 410     0.600  -21185633.648  1874161  -0.00275   0.00441
 411     0.700  -21185602.114  2132930   0.00730  -0.00346
 412     0.600  -21185635.429  2078223  -0.00666   0.00018
 413     0.600  -21185627.228  1662776   0.00340   0.00391
 414     0.700  -21185656.337  1829408  -0.00703   0.00159
 415     0.600  -21185500.223  2032556   0.00255   0.00066
 416     0.600  -21185675.808  2005102   0.01083  -0.00019
 417     0.600  -21185553.161  2022855   0.00184  -0.00105
 418     0.600  -21185743.772  1868052   0.00362   0.00209
 419     0.600  -21185650.376  1692731  -0.00239   0.00467
 420     0.600  -21185722.723  2127942   0.00143  -0.00175
 421     0.600  -21185608.100  2291707   0.00079  -0.00281
 422     0.700  -21185569.038  2381250  -0.01039  -0.00625
 423     0.600  -21185767.205  1502957  -0.00697   0.00717
 424     0.600  -21185716.131  1612510  -0.00595   0.00384
 425     0.600  -21185623.012  2148978   0.00665  -0.00052
 426     0.600  -21185741.981  1685509  -0.00785   0.00438
 427     0.600  -21185744.918  2156249  -0.00666  -0.00170
 428     0.600  -21185780.466  1684171  -0.00660   0.00433
 429     0.600  -21185833.627  2296536  -0.00288  -0.00309
 430     0.700  -21185559.659  1875083  -0.00434   0.00114
 431     0.600  -21185581.186  2191104  -0.00593  -0.00405
 432     0.600  -21185589.946  1998222   0.00034   0.00091
 433     0.700  -21185670.941  1790279  -0.00077   0.00148
 434     0.700  -21185624.158  1679984  -0.02281   0.00479
 435     0.600  -21185692.031  2465234   0.01815  -0.00656
 436     0.600  -21185688.376  1863812  -0.00808  -0.00030
 437     0.600  -21185530.409  1488515   0.01628   0.00717
 438     0.600  -21185624.290  2059999  -0.00676  -0.00352
 439     0.600  -21185604.257  2086655   0.00041  -0.00004
 440     0.600  -21185770.316  2397139  -0.01388  -0.00654
 441     0.600  -21185564.278  1946852  -0.00091   0.00109
 442     0.600  -21185593.671  2501513   0.00383  -0.00905
 443     0.600  -21185739.898  2042888  -0.00702  -0.00243
 444     0.600  -21185621.569  2055181  -0.00198  -0.00123
 445     0.600  -21185718.416  1549544   0.00651   0.00655
 446     0.600  -21185533.297  2221796   0.00309  -0.00349
 447     0.600  -21185531.508  1961333  -0.00088  -0.00038
 448     0.600  -21185485.036  1908346  -0.00892   0.00081
 449     0.700  -21185507.903  2245571  -0.00678  -0.00331
 450     0.600  -21185787.617  1600334  -0.01013   0.00527
 451     0.600  -21185649.729  1927572  -0.00573   0.00089
 452     0.600  -21185672.956  1795823  -0.00078   0.00213
 453     0.600  -21185530.935  2178826   0.00309  -0.00517
 454     0.600  -21185641.675  1962357   0.00461  -0.00184
 455     0.600  -21185667.256  1697447   0.00012   0.00354
 456     0.600  -21185872.421  1633747  -0.01352   0.00364
 457     0.600  -21185625.882  2254538   0.00569  -0.00193
 458     0.600  -21185534.286  1814825  -0.00304   0.00192
 459     0.700  -21185356.562  2039059   0.00645  -0.00251
 460     0.600  -21185591.463  2219143   0.00116  -0.00540
 461     0.600  -21185726.644  1665725  -0.00030   0.00410
 462     0.600  -21185764.659  1725825   0.01897   0.00326
 463     0.600  -21185570.999  2128812  -0.00891  -0.00409
 464     0.700  -21185496.439  1961821  -0.00812   0.00089
 465     0.600  -21185625.124  2459505   0.00604  -0.00569
 466     0.600  -21185633.101  1959247  -0.00005   0.00058
 467     0.600  -21185482.497  1910764   0.00735  -0.00005
 468     0.600  -21185649.774  1722577   0.00213   0.00366
 469     0.600  -21185726.090  1785611   0.00643   0.00355
 470     0.600  -21185658.849  1985304   0.00240   0.00040
 471     0.600  -21185593.228  2196178   0.00925  -0.00150
 472     0.600  -21185545.171  1646206  -0.00190   0.00497
 473     0.600  -21185432.476  1718893   0.00370   0.00466
 474     0.600  -21185566.420  2189181  -0.00226  -0.00190
 475     0.600  -21185633.776  1541767   0.00100   0.00725
 476     0.600  -21185513.270  2051998   0.00719   0.00062
 477     0.600  -21185688.232  1663530   0.00051   0.00376
 478     0.700  -21185621.083  2046774  -0.00319  -0.00104
 479     0.600  -21185701.795  1757279   0.00328   0.00456
 480     0.600  -21185625.740  1968014  -0.00989   0.00079
