Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
  43     8.058  -15276157.074  85048906  -0.00413  -0.00180
  44     7.928  -15276144.096  86003755   0.00499  -0.00614
  45     7.748  -15276474.975  82455167   0.00405   0.00384
  46     7.788  -15276305.212  84252994  -0.00097   0.00047
  47     8.038  -15276564.394  82078368   0.00140   0.00395
  48     7.918  -15276472.274  86575619   0.00642  -0.00688
  49     7.798  -15276614.430  83574461   0.00270   0.00009
  50     7.988  -15276267.378  85879978  -0.00014  -0.00457
  51     7.608  -15276052.825  89315651  -0.00485  -0.01046
  52     8.238  -15276038.724  84166754   0.00114  -0.00347
  53     7.998  -15276646.491  81384044   0.00394   0.00648
  54     7.568  -15276138.054  92517122   0.00824  -0.01886
  55     7.848  -15276917.398  80080230   0.00185   0.00901
  56     7.988  -15276577.867  81494579  -0.00023   0.00538
  57     7.758  -15276290.496  86273543  -0.00236  -0.00416
  58     7.838  -15276187.248  89107186   0.00473  -0.00962
  59     7.988  -15276217.908  84462194  -0.00204  -0.00177
  60     7.968  -15276260.625  83036545  -0.00474   0.00219
  61     8.078  -15276606.359  79033616  -0.00550   0.01194
  62     7.848  -15276645.790  81225439  -0.00026   0.00725
  63     7.708  -15276400.854  86329361  -0.00105  -0.00588
  64     7.988  -15275820.365  86684734  -0.00180  -0.00536
  65     7.918  -15276704.899  82181853   0.01028   0.00208
  66     8.028  -15275751.551  87822590  -0.00714  -0.00856
  67     8.118  -15276084.614  82168016  -0.01171   0.00097
  68     8.108  -15276206.993  83140983  -0.00331   0.00106
  69     7.958  -15276003.918  87399869  -0.00211  -0.01069
  70     8.118  -15276409.456  83033256  -0.00324   0.00095
  71     7.618  -15276836.184  85940854   0.00663  -0.00492
  72     7.808  -15276454.105  86215422   0.00909  -0.00276
  73     8.008  -15276195.304  82446495   0.00003   0.00513
  74     7.858  -15276821.130  81305387   0.00278   0.00491
  75     7.958  -15276198.051  82951963  -0.00201   0.00288
  76     8.058  -15276394.539  79872489  -0.00764   0.00805
  77     7.758  -15276615.844  85331409   0.00550  -0.00430
  78     8.188  -15276186.587  84611908   0.00084  -0.00235
  79     8.128  -15276765.947  77749423   0.00130   0.01096
  80     8.018  -15276937.171  78947749   0.00004   0.00983
  81     7.918  -15276148.582  86350832  -0.00223  -0.00688
  82     7.768  -15276401.893  84407950   0.00422   0.00029
  83     8.088  -15276207.000  83671275  -0.00408   0.00095
  84     7.958  -15276528.698  82940201   0.00352   0.00238
  85     7.718  -15276128.615  88025556   0.00712  -0.00797
  86     8.248  -15276470.404  80265658  -0.00378   0.00679
  87     8.108  -15276455.821  83626835   0.00103  -0.00020
  88     7.708  -15276788.952  80908981  -0.00607   0.00485
  89     7.798  -15276444.425  82919506   0.00396   0.00050
  90     7.978  -15276567.631  81777992   0.00086   0.00370
  91     7.528  -15276634.406  85905028  -0.00157  -0.00276
  92     8.148  -15276182.870  82671354  -0.00760   0.00134
  93     7.838  -15276395.600  81923956   0.00602   0.00433
  94     7.818  -15276053.333  87469891   0.00331  -0.00705
  95     7.558  -15276673.871  83733835   0.00899   0.00018
  96     7.808  -15276040.860  89107565   0.00434  -0.00976
  97     7.938  -15276043.535  85901826   0.00067  -0.00456
  98     7.958  -15275980.675  85570100  -0.00714   0.00072
  99     8.228  -15276236.607  80676009  -0.00574   0.00648
 100     8.208  -15275843.528  85530227  -0.00514  -0.00392
 101     7.748  -15276472.371  86393406   0.00566  -0.00522
 102     7.958  -15276471.024  82408400   0.00166   0.00114
 103     8.278  -15276218.260  80542759   0.00000   0.00262
 104     8.058  -15276820.253  81756633   0.00724   0.00474
 105     7.908  -15276739.333  80000470  -0.00342   0.00789
 106     7.808  -15276855.760  81296825   0.00524   0.00615
 107     7.698  -15276691.528  86226899   0.00646  -0.00429
 108     7.908  -15276356.772  82834420   0.00670   0.00219
 109     7.628  -15276070.400  89850515  -0.00251  -0.00987
 110     7.888  -15276060.639  85190136  -0.00201  -0.00306
 111     7.668  -15276140.213  90174715   0.00887  -0.01462
 112     7.588  -15276546.879  82474912  -0.00404   0.00395
 113     7.838  -15276537.859  83003472   0.00013   0.00112
 114     7.908  -15276236.012  84759531   0.00515  -0.00238
 115     7.798  -15276177.037  89227504   0.00289  -0.00946
 116     7.898  -15276489.945  85303888  -0.00005  -0.00380
 117     7.938  -15276395.339  84197865  -0.00589  -0.00380
 118     7.578  -15275770.907  92504445   0.00586  -0.01689
 119     7.788  -15276334.096  86370983   0.00358  -0.00678
 120     7.848  -15276056.276  90534059   0.00270  -0.01414
 121     7.938  -15276058.219  87509366  -0.00108  -0.00952
 122     7.858  -15276349.465  82212453   0.00045   0.00548
 123     7.808  -15276269.255  83647111   0.00322  -0.00154
 124     7.928  -15276106.947  86090218  -0.00473  -0.00551
 125     7.798  -15276679.728  83255604   0.00002   0.00046
 126     7.878  -15276318.708  84921143   0.00131  -0.00197
 127     7.638  -15276237.861  86187677   0.00082  -0.00203
 128     7.908  -15276740.233  80331520   0.00026   0.00525
 129     7.848  -15276420.408  83059719  -0.00585  -0.00002
 130     7.718  -15276484.737  86269082   0.00841  -0.00339
 131     7.788  -15276512.488  84276290   0.00359  -0.00158
 132     7.828  -15276167.422  87674159   0.00419  -0.00631
 133     7.878  -15276365.182  84598413  -0.00393  -0.00376
 134     8.028  -15276467.350  83357728  -0.00699  -0.00105
 135     8.248  -15276190.305  83192090   0.00132  -0.00306
 136     8.168  -15275956.993  85769721  -0.00760  -0.00493
 137     7.838  -15276305.358  84068845  -0.00275  -0.00041
 138     7.858  -15276051.689  85719396   0.00270  -0.00213
 139     7.838  -15276695.016  81258706  -0.00115   0.00549
 140     7.878  -15276358.202  85145117   0.00204  -0.00276
 141     7.788  -15276770.616  79902541  -0.00737   0.01013
 142     7.698  -15276708.171  81286906   0.00011   0.00618
 143     7.988  -15276603.126  83562449   0.00406  -0.00191
 144     8.268  -15275853.595  85005110  -0.00414  -0.00288
 145     7.708  -15276872.163  81587097   0.00746   0.00595
 146     7.678  -15276306.090  89378503   0.00520  -0.01168
 147     8.078  -15276411.878  84144472   0.00217   0.00123
 148     8.188  -15277052.235  71302345  -0.02068   0.02672
 149     7.808  -15276324.632  87073240  -0.00051  -0.00559
 150     7.748  -15276528.014  83868241   0.00007  -0.00001
 151     7.938  -15276118.953  89819990   0.00331  -0.01473
 152     7.838  -15276233.026  88801351   0.00123  -0.01109
 153     7.758  -15276323.093  86084683   0.00125  -0.00510
 154     7.828  -15275925.040  86938579  -0.00153  -0.00574
 155     7.858  -15275841.169  88486230  -0.00610  -0.01042
 156     7.828  -15276490.854  82785313   0.00262   0.00205
 157     7.758  -15276329.449  86840857   0.00264  -0.00819
 158     7.668  -15276736.945  83362324   0.00507  -0.00019
 159     7.878  -15276655.660  81266435  -0.00658   0.00361
 160     7.768  -15276855.134  82963880   0.00271   0.00135
 161     7.548  -15276703.324  86209011   0.00299  -0.00534
 162     7.658  -15276875.820  81742921   0.00297   0.00317
 163     8.108  -15276127.628  83382197  -0.01026   0.00050
 164     7.528  -15276721.032  89039869   0.00648  -0.01074
 165     7.788  -15276478.177  84205114  -0.00025  -0.00102
 166     7.868  -15276515.906  81984683  -0.00056   0.00562
 167     8.148  -15276337.877  79928259  -0.00019   0.00573
 168     8.018  -15276667.418  79696803  -0.00279   0.00568
 169     7.978  -15276678.817  80661241  -0.00073   0.00866
 170     7.838  -15276048.662  86679685  -0.00655  -0.00557
 171     7.538  -15276761.432  85170355  -0.00211  -0.00068
 172     8.158  -15276612.913  78501628  -0.00228   0.00907
 173     8.038  -15276288.094  86618682  -0.00481  -0.00531
 174     7.968  -15275973.852  83529356  -0.00437  -0.00042
 175     7.658  -15276402.600  86304563  -0.00009  -0.00375
 176     8.028  -15275837.282  87974626   0.00816  -0.00945
 177     8.038  -15276445.152  82408317   0.00494   0.00203
 178     7.878  -15276266.557  85942712   0.00131  -0.00281
 179     8.158  -15276247.751  83184571  -0.00666   0.00036
 180     7.798  -15276687.236  81036875   0.00704   0.00733
 181     7.748  -15276414.859  84996489   0.00575  -0.00246
 182     7.508  -15276803.136  84335721   0.00849  -0.00065
 183     7.768  -15276788.542  80358711   0.00210   0.00892
 184     7.758  -15276172.225  85740860   0.00232  -0.00431
 185     7.648  -15276609.998  81885740   0.00730   0.00301
 186     7.988  -15276681.868  80378594   0.00326   0.00561
 187     7.708  -15276844.404  82309228   0.00046   0.00561
 188     8.008  -15276435.094  81678252  -0.00351   0.00361
 189     8.108  -15277011.179  73495483  -0.00782   0.02001
 190     7.918  -15276420.056  84998035   0.00034  -0.00236
 191     7.988  -15276401.768  82303210  -0.00842   0.00241
 192     7.948  -15276548.247  83281566   0.00004   0.00062
 193     7.818  -15276316.054  85619525   0.00231  -0.00320
 194     8.148  -15276211.398  82373146  -0.00218   0.00128
 195     8.038  -15276861.847  79648161  -0.00763   0.00802
 196     7.918  -15276750.854  80480222   0.00745   0.00867
 197     7.918  -15276326.238  86355709   0.00240  -0.00691
 198     8.038  -15276049.206  85000182   0.00386  -0.00435
 199     7.878  -15276895.738  77561124  -0.00197   0.01515
 200     8.098  -15276703.392  82711567   0.00072   0.00297
 201     8.028  -15276771.225  79051725   0.00046   0.00991
 202     7.768  -15276664.139  81351307  -0.00283   0.00534
 203     7.738  -15276506.417  87180597   0.00098  -0.00600
 204     7.838  -15276100.545  87092766   0.00313  -0.00578
 205     7.948  -15275966.250  88359882   0.00708  -0.00914
 206     7.868  -15276672.350  82561630  -0.00477   0.00400
 207     8.188  -15276923.561  77958453  -0.01014   0.00671
 208     7.988  -15276780.727  78461382   0.00141   0.01246
 209     8.318  -15276583.877  78647462  -0.00338   0.00844
 210     8.078  -15276422.416  84411341   0.00438   0.00047
 211     7.958  -15276420.525  82822189  -0.00284   0.00199
 212     7.858  -15276237.704  86182771   0.00417  -0.00304
 213     8.068  -15275630.805  87923991  -0.00071  -0.01113
 214     8.058  -15275748.226  85746173  -0.00732  -0.00472
 215     7.988  -15276039.552  86600884   0.00042  -0.00464
 216     7.858  -15276478.973  82961644   0.00066   0.00125
 217     7.958  -15276780.314  81012950  -0.00944   0.00689
 218     7.718  -15276325.821  86163826   0.00351  -0.00547
 219     7.748  -15276528.009  84151724   0.00093  -0.00207
 220     7.678  -15276371.471  85398746   0.00504  -0.00209
 221     7.678  -15276330.643  88417632   0.00101  -0.01297
 222     8.458  -15276427.071  77793590  -0.00922   0.00976
 223     7.968  -15276579.658  83441494  -0.00332   0.00023
 224     8.178  -15275672.523  84930830  -0.00853  -0.00285
 225     7.958  -15276215.588  83986257   0.00314  -0.00056
 226     7.898  -15276558.066  82523625  -0.00162   0.00243
 227     7.888  -15276320.376  84549705   0.00149  -0.00321
 228     7.728  -15276427.461  87182659   0.00863  -0.00632
 229     8.198  -15276325.285  84361849   0.00096  -0.00280
 230     7.928  -15276502.845  84767034   0.00510  -0.00174
 231     7.698  -15276596.678  82788143  -0.00237   0.00223
 232     8.238  -15276232.103  81523297  -0.00698   0.00046
 233     8.108  -15276378.137  82312815  -0.00674   0.00278
 234     7.778  -15276519.502  83920153   0.00333   0.00038
 235     8.118  -15275961.556  85386253  -0.00209  -0.00386
 236     7.968  -15276249.610  85453417   0.00081  -0.00397
 237     7.738  -15276560.457  85334302   0.00259  -0.00064
 238     8.108  -15276051.673  84414168  -0.01244  -0.00307
 239     7.678  -15276687.194  85108239   0.00050  -0.00173
 240     7.818  -15275997.985  87024977  -0.00077  -0.00672
 241     7.638  -15276637.161  85657023   0.01410  -0.00258
 242     7.768  -15276612.136  82289937   0.00064   0.00406
 243     7.778  -15276446.060  84789990   0.00034  -0.00283
 244     7.798  -15276677.940  82612345  -0.00421   0.00172
 245     8.108  -15275913.243  85978307  -0.00733  -0.00716
 246     7.808  -15276177.036  83598596   0.00377  -0.00022
 247     8.068  -15276458.897  79840536  -0.00175   0.00809
 248     7.848  -15276089.185  84783554  -0.00050   0.00093
 249     8.068  -15275861.508  86208493   0.00057  -0.00664
 250     8.078  -15275833.756  87437155  -0.00827  -0.00970
 251     8.088  -15276020.588  84629689  -0.00611  -0.00375
 252     7.618  -15276794.498  85062678   0.00655  -0.00342
 253     8.128  -15276512.463  81171082  -0.00316   0.00335
 254     8.048  -15276355.586  84220760  -0.00678  -0.00266
 255     8.118  -15276129.293  84505306  -0.00626  -0.00411
 256     7.768  -15276213.870  88582189   0.00652  -0.00827
 257     7.958  -15276833.429  81726112   0.00422   0.00142
 258     7.758  -15276424.595  83250049   0.00263   0.00213
 259     7.928  -15276639.069  81497334  -0.00423   0.00583
 260     7.778  -15276105.760  85292084  -0.00329  -0.00219
 261     7.828  -15276879.660  78766042  -0.00092   0.01174
 262     7.898  -15276620.604  85728205   0.00370  -0.00482
 263     7.818  -15276341.981  83156936   0.00716   0.00180
 264     7.638  -15276018.335  91809396  -0.00207  -0.01615
 265     8.388  -15276282.242  79231243  -0.01515   0.00520
 266     7.858  -15276256.966  85670821  -0.00097  -0.00568
 267     7.898  -15276335.285  82390209   0.00176   0.00560
 268     7.938  -15276185.051  83635493   0.00264   0.00042
 269     8.088  -15276082.758  84839537   0.00083  -0.00466
 270     7.798  -15275990.407  88132147   0.00257  -0.01147
 271     7.868  -15276093.754  86910809  -0.00255  -0.00771
 272     8.078  -15276267.843  82923441   0.00373  -0.00059
 273     7.848  -15276100.625  88782405  -0.00502  -0.01278
 274     7.938  -15276191.653  86772782   0.00253  -0.00953
 275     7.708  -15276809.544  85975131   0.00394  -0.00250
 276     7.868  -15276370.597  83390656   0.00086   0.00135
 277     8.048  -15276281.757  81726370  -0.00202   0.00576
 278     8.018  -15276452.889  83629577   0.00319  -0.00037
 279     7.848  -15276066.863  87533354   0.00374  -0.00758
 280     8.158  -15276234.885  85290727   0.00198  -0.00584
 281     7.748  -15276725.717  82390456   0.00809   0.00350
 282     8.088  -15276167.518  81866268  -0.00956   0.00415
 283     8.008  -15276358.238  82214585  -0.00909   0.00246
 284     7.818  -15275923.578  86696723  -0.00102  -0.00666
 285     7.798  -15276381.734  83495334   0.00122   0.00150
 286     7.918  -15275676.899  89600003  -0.00105  -0.01379
 287     7.858  -15276596.771  81374514  -0.00001   0.00476
 288     7.658  -15276274.996  86640295  -0.00315  -0.00777
 289     7.728  -15276811.391  81581832   0.00038   0.00725
 290     7.818  -15276154.025  86743834  -0.00299  -0.00532
 291     8.048  -15276304.316  81383322  -0.00498   0.00623
 292     7.818  -15276252.862  88045668   0.00142  -0.00775
 293     7.898  -15276575.251  81127229  -0.00029   0.00602
 294     7.908  -15276270.682  83274796  -0.01159   0.00208
 295     7.838  -15276550.933  82651314   0.00149   0.00356
 296     8.168  -15276135.166  85101157  -0.00119  -0.00441
 297     7.918  -15276318.095  84950439  -0.00471  -0.00489
 298     8.078  -15276390.578  81318827   0.00141   0.00585
 299     7.848  -15276938.468  78737862   0.00610   0.01295
 300     7.848  -15276691.565  83540083   0.00844   0.00086
 301     8.098  -15276021.177  86223059  -0.00342  -0.00827
 302     7.828  -15275973.720  89771343   0.00589  -0.01431
 303     8.058  -15276100.041  83856260  -0.00524  -0.00125
 304     8.098  -15276072.972  83680131  -0.00232  -0.00003
 305     7.868  -15276879.134  79723757  -0.00158   0.00842
 306     7.908  -15276539.733  85227905   0.00742  -0.00448
 307     7.638  -15276394.571  87611297   0.00410  -0.00710
 308     8.078  -15276133.361  80115881  -0.00514   0.00738
 309     7.998  -15276441.436  84000306   0.00089  -0.00244
 310     7.958  -15277180.091  78503319   0.00403   0.01074
 311     7.918  -15277380.647  73526619  -0.00615   0.02052
 312     7.908  -15276784.315  82501055   0.00179   0.00179
 313     8.018  -15276445.930  83271921  -0.00733   0.00198
 314     7.798  -15276378.999  86117336   0.00401  -0.00363
 315     7.958  -15276436.199  82444881  -0.00450   0.00064
 316     8.098  -15276392.039  81802470   0.00340   0.00519
 317     7.908  -15276872.291  80556187   0.00593   0.00831
 318     7.818  -15276088.624  87427526   0.00583  -0.01053
 319     8.078  -15276563.244  80967223  -0.00166   0.00470
 320     7.978  -15275867.894  88420783   0.00081  -0.01169
 321     8.148  -15276687.440  78378827  -0.00499   0.00973
 322     8.058  -15275873.826  85339077  -0.00532  -0.00304
 323     7.968  -15276126.632  85055206  -0.00505  -0.00460
 324     7.928  -15276169.702  86409349  -0.00245  -0.00456
 325     7.918  -15276207.872  83974623  -0.00431  -0.00070
 326     7.888  -15276206.789  84654076  -0.00391   0.00037
 327     7.818  -15276198.153  86592520   0.00800  -0.00556
 328     8.068  -15276279.114  84928662   0.00603  -0.00043
 329     8.118  -15276451.237  79861868  -0.00369   0.00582
 330     8.048  -15276147.734  82342679  -0.00312   0.00118
 331     7.858  -15276468.550  83151498   0.00156   0.00010
 332     8.038  -15276458.653  82032170   0.00493   0.00295
 333     7.898  -15276280.207  85256883   0.00484  -0.00318
 334     8.038  -15275732.282  86929694   0.00662  -0.00571
 335     8.078  -15276468.200  82377359   0.00499   0.00297
 336     7.948  -15276092.584  86261472   0.00376  -0.00807
 337     7.958  -15276426.516  82132110   0.00269   0.00237
 338     7.858  -15276296.633  83976722  -0.00205   0.00053
 339     8.078  -15276276.651  79311244  -0.00302   0.00898
 340     8.038  -15276221.648  83518300  -0.00082   0.00011
 341     7.978  -15276174.676  84855119   0.00271  -0.00481
 342     7.678  -15276676.681  82013361   0.00244   0.00264
 343     7.888  -15276477.366  86498143   0.00642  -0.00692
 344     7.858  -15277165.298  79832437  -0.00280   0.00896
 345     7.878  -15276645.938  82077727   0.00616   0.00141
 346     7.848  -15276295.636  86682219  -0.00670  -0.00579
 347     7.898  -15275991.412  86470127  -0.00300  -0.00528
 348     7.898  -15276449.208  82622484   0.00529   0.00223
 349     7.838  -15276744.034  82221346   0.00791   0.00225
 350     8.028  -15276656.847  81468336   0.00331   0.00410
 351     8.198  -15275981.253  85423203  -0.00343  -0.00690
 352     8.118  -15276231.611  84405348  -0.00380  -0.00335
 353     7.778  -15276176.353  85009580  -0.00225  -0.00196
 354     8.248  -15276594.163  78049150   0.00479   0.00818
 355     7.898  -15276481.330  80468946   0.00103   0.00697
 356     7.898  -15276227.992  84857927   0.00200  -0.00032
 357     8.058  -15276589.798  80996408  -0.00520   0.00835
 358     7.938  -15276635.220  82503495  -0.00335   0.00098
 359     7.888  -15276240.339  85614606  -0.00367  -0.00511
 360     8.058  -15276036.126  86764038   0.00220  -0.00687
 361     7.708  -15276212.757  88618989   0.00424  -0.01138
 362     8.128  -15276401.630  80121888  -0.00193   0.00501
 363     8.058  -15276584.697  81145735  -0.00476   0.00648
 364     7.728  -15276693.225  84612515   0.00960   0.00002
 365     7.898  -15277220.685  73890762  -0.00300   0.02035
 366     7.958  -15276114.215  82659114  -0.00367   0.00130
 367     7.828  -15275945.862  86007566   0.00659  -0.00543
 368     8.068  -15276588.473  79081666   0.00359   0.01067
 369     7.608  -15276434.550  87664705   0.00214  -0.00659
 370     8.118  -15276669.449  82034325  -0.00396   0.00398
 371     8.118  -15276453.984  81729825  -0.00500   0.00221
 372     7.858  -15276254.418  85881504  -0.00770  -0.00551
 373     8.028  -15276620.982  82902575   0.00250   0.00131
 374     7.838  -15276928.264  79381241   0.00012   0.01072
 375     7.788  -15276146.279  87239546   0.00742  -0.00781
 376     7.918  -15276385.371  84486248  -0.00913  -0.00141
 377     8.268  -15275728.042  84162189  -0.00804   0.00006
 378     7.758  -15276693.994  84759864   0.00425  -0.00074
 379     7.918  -15276049.578  89401907   0.00913  -0.01120
 380     8.068  -15276293.773  83543455  -0.00654   0.00048
 381     8.158  -15275913.008  85209577  -0.00475  -0.00406
 382     8.158  -15276220.532  80853838   0.00039   0.00615
 383     7.838  -15276642.618  82457110   0.00286   0.00223
 384     8.068  -15276217.370  85805078   0.00170  -0.00166
 385     8.048  -15276638.964  79741774  -0.00628   0.00723
 386     7.908  -15275890.063  87560893  -0.00129  -0.00810
 387     7.728  -15276445.865  83397661   0.00158  -0.00028
 388     8.108  -15276825.557  78225450  -0.00189   0.01228
 389     7.998  -15276112.869  84620537  -0.00210  -0.00378
 390     7.938  -15276693.864  81958497   0.00823   0.00473
 391     7.878  -15276966.915  81086971  -0.00039   0.00592
 392     8.248  -15277132.114  74257975  -0.00721   0.01875
 393     7.588  -15276437.943  83500675   0.00231   0.00017
 394     8.138  -15276250.892  81289049   0.00003   0.00482
 395     7.738  -15277028.439  79904464  -0.00746   0.00855
 396     8.018  -15276394.316  82815595  -0.00933   0.00157
 397     7.848  -15276318.699  83697487   0.00379  -0.00184
 398     8.028  -15276565.818  80647057   0.00222   0.00709
 399     7.768  -15276069.124  86209046   0.00001  -0.00448
 400     8.148  -15276115.398  84743681  -0.00423  -0.00312
 401     8.268  -15276335.830  78020989  -0.00357   0.01182
 402     8.068  -15276204.119  82596413   0.00134   0.00096
 403     8.118  -15275642.278  86282013  -0.00890  -0.00513
 404     7.968  -15276515.653  83428824  -0.00081   0.00101
 405     7.768  -15275955.956  89853107  -0.00021  -0.01416
 406     7.578  -15276842.351  85506953   0.00208  -0.00112
 407     7.818  -15276178.077  87167009  -0.00182  -0.00655
 408     7.738  -15276396.657  84524311   0.01364  -0.00075
 409     7.848  -15276200.478  86082717   0.00163  -0.00331
 410     7.868  -15276008.663  88953751   0.00351  -0.01306
 411     8.238  -15276463.088  80933310  -0.00804   0.00361
 412     7.908  -15276462.866  84230745   0.00325  -0.00176
 413     7.708  -15276485.159  84444724   0.00238   0.00136
 414     8.108  -15276160.879  82760153  -0.01218   0.00114
 415     7.688  -15276539.068  86889472   0.00205  -0.00602
 416     7.788  -15276774.241  82101714  -0.00326   0.00171
 417     7.818  -15276379.143  84117691   0.00168  -0.00221
 418     7.938  -15276496.349  82030997  -0.00120   0.00300
 419     7.818  -15276596.395  82017657   0.00007   0.00487
 420     7.818  -15276721.398  83854545  -0.00314  -0.00056
 421     8.138  -15276712.928  77092926  -0.00563   0.01292
 422     8.198  -15276471.755  81037606  -0.00779   0.00266
 423     8.008  -15276196.395  83220191   0.00008   0.00030
 424     8.178  -15276407.502  82968263  -0.00391   0.00051
 425     7.648  -15276416.273  84727418   0.00751  -0.00218
 426     7.798  -15276516.225  81728679  -0.00718   0.00514
 427     7.548  -15276621.984  86056393   0.00407  -0.00292
 428     8.038  -15276240.347  86044826   0.00267  -0.00738
 429     7.748  -15276477.055  85109467  -0.00530  -0.00370
 430     7.768  -15276601.730  82551017   0.00120   0.00268
 431     7.898  -15277063.862  78190373   0.00171   0.01397
 432     7.638  -15276987.956  80546006   0.00286   0.00745
 433     8.108  -15276571.139  80512594  -0.00277   0.00649
 434     7.938  -15276728.582  81161535  -0.00420   0.00332
 435     8.158  -15276693.316  78326873   0.00276   0.00985
 436     7.958  -15276421.668  82972751  -0.00116   0.00030
 437     8.338  -15276487.958  80620805  -0.01537   0.00536
 438     8.078  -15276329.134  81906858  -0.00618   0.00433
 439     7.848  -15277065.471  80391519  -0.00086   0.00570
 440     8.278  -15276136.937  83371136  -0.00267  -0.00400
 441     7.888  -15276395.137  85373879  -0.00048  -0.00479
 442     7.918  -15276325.916  83261101   0.00547   0.00248
 443     7.968  -15275946.132  84017928  -0.00399  -0.00045
 444     8.108  -15276562.973  80577587  -0.00803   0.00639
 445     7.948  -15275999.930  89399097   0.00315  -0.01399
 446     7.918  -15276610.226  82358846  -0.00063   0.00275
 447     8.038  -15276865.722  77167142  -0.00298   0.01286
 448     7.688  -15276444.174  85367311   0.00279  -0.00075
 449     8.028  -15276688.558  78325029  -0.00663   0.01086
 450     7.918  -15276571.254  84056866  -0.00165   0.00103
 451     7.768  -15275957.232  88769050   0.00918  -0.00761
 452     7.698  -15277087.622  80440986   0.00663   0.00889
 453     7.638  -15276539.389  81817592  -0.00148   0.00459
 454     8.028  -15276417.441  80595340   0.00112   0.00625
 455     8.098  -15276343.435  80930438  -0.00653   0.00531
 456     7.888  -15276346.047  84933120   0.00075  -0.00145
 457     7.638  -15276613.542  82798332  -0.00318   0.00045
 458     8.008  -15276190.144  84508381   0.00748  -0.00238
 459     8.058  -15276479.044  82588789  -0.00294   0.00079
 460     7.818  -15276821.429  80157116  -0.00161   0.00478
 461     7.778  -15276354.748  86755215   0.00593  -0.00527
 462     7.808  -15277443.322  73611830  -0.00144   0.02230
 463     7.988  -15276153.687  85665166  -0.00148  -0.00160
 464     7.948  -15276251.445  83994022  -0.00576   0.00171
 465     7.878  -15276371.919  84444361   0.00650  -0.00218
 466     8.018  -15276432.869  83425861  -0.00723   0.00092
 467     7.778  -15276509.807  84070033   0.00043  -0.00104
 468     7.838  -15276128.916  88972927   0.00352  -0.01222
 469     7.838  -15276378.588  85546176   0.00983  -0.00344
 470     8.198  -15276108.495  81937367   0.00204   0.00639
 471     7.598  -15276276.964  86138715  -0.00094  -0.00620
 472     7.898  -15276491.240  81942461  -0.00508   0.00311
 473     7.708  -15276282.739  85345119  -0.00207  -0.00172
 474     7.888  -15276285.086  84658123   0.00392  -0.00121
 475     8.018  -15276249.905  84734955   0.00021  -0.00340
 476     7.908  -15276276.176  83327612  -0.00803   0.00158
 477     8.168  -15275964.007  83655582  -0.00744  -0.00140
 478     7.898  -15276674.214  81849711   0.00079   0.00355
 479     7.908  -15276049.037  84940256   0.00601   0.00013
