Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
 367     5.400  -9691529.635  188537046  -0.00757   0.03646
 368     5.460  -9691412.950  182077586  -0.00385   0.05204
 369     5.470  -9691676.820  182318568   0.00791   0.05081
 370     5.490  -9691401.899  189874374   0.00284   0.04341
 371     5.370  -9691344.371  183866860  -0.00026   0.05069
 372     5.360  -9691511.474  188837438   0.01047   0.05150
 373     5.440  -9691425.673  187748788   0.00670   0.05190
 374     5.380  -9691378.641  184982400   0.00332   0.05357
 375     5.350  -9691664.882  183018269   0.01199   0.03725
 376     5.250  -9691365.008  187273988   0.00679   0.04357
 377     5.220  -9691333.068  185043685   0.00466   0.05548
 378     5.320  -9691305.518  181205891   0.00407   0.07077
 379     5.290  -9691492.359  179260506   0.01508   0.06999
 380     5.510  -9691602.860  188165141  -0.00323   0.03043
 381     5.330  -9691200.818  188352568  -0.00121   0.05051
 382     5.590  -9691313.792  182257975   0.00114   0.05598
 383     5.360  -9691438.216  183026884   0.00661   0.06304
 384     5.620  -9691463.964  188369368  -0.00660   0.03428
 385     5.370  -9691573.231  187861311  -0.00413   0.03662
 386     5.560  -9691576.749  185686307   0.00292   0.03232
 387     5.420  -9691275.490  187455071  -0.00515   0.05024
 388     5.330  -9691430.868  192230831   0.00175   0.02689
 389     5.350  -9691447.871  184625445  -0.00788   0.04017
 390     5.470  -9691521.489  185557934   0.00163   0.03285
 391     5.480  -9691338.693  185942951  -0.00269   0.03301
 392     5.390  -9691429.110  183920172   0.00204   0.07260
 393     5.320  -9691311.432  193307329  -0.00185   0.02179
 394     5.200  -9691404.766  182284935   0.00376   0.07009
 395     5.420  -9691665.549  183806414   0.01069   0.05763
 396     5.270  -9691412.196  190165029  -0.00356   0.01757
 397     5.340  -9691452.037  187941161   0.00539   0.03915
 398     5.290  -9691536.387  193127395   0.00559   0.02355
 399     5.390  -9691464.906  185855240   0.00600   0.04960
 400     5.340  -9691417.408  192928374   0.00128   0.02462
 401     5.290  -9691417.706  185258246   0.00485   0.06411
 402     5.410  -9691515.228  185143275   0.00582   0.04626
 403     5.450  -9691389.061  183963509  -0.00210   0.04521
 404     5.560  -9691325.149  186926330   0.00266   0.03719
 405     5.530  -9691597.445  188260583  -0.00942   0.02719
 406     5.520  -9691529.514  189759816   0.00313   0.02855
 407     5.160  -9691295.613  189179588  -0.00340   0.04558
 408     5.250  -9691416.188  189900567   0.01051   0.04702
 409     5.450  -9691390.081  186442687   0.00390   0.04673
 410     5.550  -9691347.626  188287246   0.00304   0.04851
 411     5.360  -9691292.592  183701944  -0.00399   0.05459
 412     5.180  -9691554.499  182573790   0.01894   0.06783
 413     5.220  -9691391.015  186453578   0.00534   0.04427
 414     5.370  -9691346.840  183845259   0.00755   0.05682
 415     5.210  -9691361.293  182997524   0.00733   0.06109
 416     5.510  -9691414.511  186521221   0.00369   0.04095
 417     5.490  -9691283.777  186462401  -0.00176   0.03793
 418     5.250  -9691310.639  188094366   0.00214   0.03731
 419     5.490  -9691490.182  190076622   0.00333   0.02397
 420     5.350  -9691371.926  186628422   0.00650   0.04669
 421     5.380  -9691334.157  181151561   0.00994   0.06364
 422     5.410  -9691423.694  187348282   0.00679   0.03480
 423     5.390  -9691401.833  184661398  -0.00205   0.05217
 424     5.250  -9691327.230  182188490   0.00565   0.07419
 425     5.210  -9691438.294  190539070   0.00258   0.04149
 426     5.460  -9691676.331  186751079   0.00336   0.03727
 427     5.330  -9691548.605  192304150   0.00851   0.01512
 428     5.400  -9691460.900  190152012   0.00190   0.03605
 429     5.280  -9691292.260  192102949  -0.00222   0.02320
 430     5.380  -9691379.459  189578206   0.00134   0.03027
 431     5.290  -9691403.058  190854274   0.00534   0.02696
 432     5.460  -9691567.487  186462283  -0.00335   0.04274
 433     5.520  -9691422.877  182044916   0.01088   0.06206
 434     5.380  -9691364.318  184545857   0.00733   0.05585
 435     5.520  -9691485.034  185116981   0.00198   0.05960
 436     5.460  -9691587.619  183913670   0.00194   0.03483
 437     5.250  -9691429.775  186651167   0.01188   0.04321
 438     5.340  -9691376.894  186363574   0.00355   0.04650
 439     5.430  -9691279.957  188496541  -0.00248   0.03535
 440     5.270  -9691537.096  185710998   0.00812   0.05828
 441     5.550  -9691478.234  187617974   0.00009   0.03148
 442     5.450  -9691366.766  183600120   0.00681   0.05368
 443     5.360  -9691472.381  185874238   0.00738   0.05019
 444     5.380  -9691557.114  182647523   0.00184   0.05446
 445     5.350  -9691376.711  179328820   0.00977   0.09665
 446     5.420  -9691342.419  183243440  -0.00413   0.05251
 447     5.440  -9691463.383  185373767   0.00881   0.04277
 448     5.520  -9691365.059  183838927   0.00165   0.03856
 449     5.260  -9691265.778  193794184   0.00281   0.03593
 450     5.300  -9691496.482  184612870   0.00836   0.05271
 451     5.650  -9691439.863  187142390  -0.00391   0.04497
 452     5.190  -9691249.491  185696605   0.00064   0.03341
 453     5.440  -9691627.421  183699911   0.01369   0.07081
 454     5.420  -9691590.824  189205520   0.00072   0.01981
 455     5.370  -9691464.714  188206801   0.01312   0.04299
 456     5.170  -9691357.979  190891991   0.00503   0.04075
 457     5.340  -9691503.068  181752201   0.00400   0.05270
 458     5.350  -9691623.182  183367443  -0.00116   0.05002
 459     5.460  -9691293.779  186600630   0.00151   0.03821
 460     5.180  -9691397.703  186279592   0.00641   0.06026
 461     5.500  -9691242.204  186463650  -0.00114   0.05382
 462     5.350  -9691424.947  191398807   0.00053   0.03091
 463     5.360  -9691433.007  186009361   0.01485   0.04816
 464     5.380  -9691402.468  188127673  -0.00431   0.02145
 465     5.320  -9691531.780  187792129   0.00801   0.04762
 466     5.450  -9691460.361  184430738   0.01849   0.06015
 467     5.420  -9691556.963  187898667  -0.00295   0.03548
 468     5.700  -9691403.566  187111167  -0.00586   0.01550
 469     5.440  -9691580.077  182135991   0.01892   0.05961
 470     5.300  -9691490.401  187687161   0.00391   0.03802
 471     5.320  -9691432.089  185299715   0.00057   0.04731
 472     5.250  -9691303.048  188541478  -0.00691   0.03715
 473     5.220  -9691436.304  188512313   0.00704   0.05062
 474     5.290  -9691505.316  185656080   0.00323   0.04444
 475     5.560  -9691642.321  191955927   0.00073   0.00844
