Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
 262     0.600  -15580949.143  2136918  -0.00370  -0.00876
 263     0.600  -15580967.424  1632840   0.00232   0.00264
 264     0.700  -15580921.869  2465889   0.00722  -0.01194
 265     0.600  -15581019.667  1731803   0.00326   0.00440
 266     0.600  -15580909.183  2177302   0.00106  -0.00344
 267     0.600  -15580959.953  1914945   0.01122  -0.00083
 268     0.700  -15580950.533  1646829  -0.00298   0.00225
 269     0.600  -15580995.029  1959768  -0.00783  -0.00329
 270     0.600  -15580992.948  1505415   0.00209   0.00489
 271     0.600  -15580989.440  1578251   0.00678   0.00585
 272     0.600  -15581018.035  2281160   0.00247  -0.01206
 273     0.600  -15580943.944  1909369   0.00198  -0.00213
 274     0.600  -15580908.377  2147571  -0.00111  -0.00318
 275     0.600  -15580957.189  1862276  -0.00548  -0.00216
 276     0.600  -15580975.310  1551846   0.00479   0.00491
 277     0.600  -15580940.140  1957699  -0.00411  -0.00478
 278     0.600  -15580968.107  1608431   0.00542   0.00455
 279     0.700  -15580939.527  2311257  -0.01289  -0.00764
 280     0.700  -15580952.165  1546620   0.00200   0.00581
 281     0.600  -15580973.775  1535616  -0.00344   0.00385
 282     0.600  -15580950.667  1799460   0.00043   0.00356
 283     0.700  -15580969.479  2087156   0.00108  -0.00379
 284     0.700  -15580936.728  2210268   0.00389  -0.00680
 285     0.700  -15580935.144  1794609  -0.00394   0.00336
 286     0.600  -15580978.548  1569081   0.00095   0.00560
 287     0.600  -15580998.432  1574245  -0.00822   0.00621
 288     0.600  -15580987.420  1680731  -0.00368   0.00112
 289     0.600  -15581036.912  1585517   0.00119   0.00396
 290     0.700  -15581041.733  1734136  -0.00195  -0.00040
 291     0.700  -15580886.285  2125120  -0.01211  -0.00814
 292     0.600  -15580945.120  1792943   0.00094   0.00112
 293     0.700  -15580937.021  1929460  -0.00405  -0.00310
 294     0.700  -15580927.050  2077692  -0.00111  -0.00724
 295     0.600  -15580934.705  1627248   0.00660   0.00464
 296     0.600  -15580994.643  2062831   0.00509  -0.00684
 297     0.600  -15580971.357  2506799   0.00938  -0.01249
 298     0.700  -15580929.254  1600691  -0.00932   0.00364
 299     0.600  -15580980.729  1975916   0.00758  -0.00307
 300     0.600  -15580970.740  1815854   0.00355  -0.00202
 301     0.700  -15580950.443  1725396   0.00638   0.00149
 302     0.600  -15580958.094  1663816  -0.00285   0.00332
 303     0.700  -15580849.609  2321509  -0.00194  -0.00826
 304     0.600  -15580900.180  1923730  -0.00650   0.00133
 305     0.600  -15580999.064  2075220   0.00634  -0.00335
 306     0.600  -15580925.313  1943230   0.00753   0.00086
 307     0.600  -15581022.278  2264814  -0.00491  -0.00896
 308     0.600  -15581018.142  1621188   0.00572   0.00547
 309     0.600  -15581023.467  2056151  -0.00018  -0.00563
 310     0.600  -15581010.862  1667534   0.00033   0.00458
 311     0.600  -15580927.328  1962784  -0.00307   0.00068
 312     0.600  -15581017.715  1816650  -0.00477   0.00437
 313     0.600  -15580910.689  1854335  -0.00120   0.00235
 314     0.600  -15580995.200  1742249   0.00533   0.00120
 315     0.600  -15581004.633  2378934   0.00264  -0.00781
 316     0.600  -15580917.193  1873466  -0.00457   0.00274
 317     0.700  -15580941.614  2600472  -0.00145  -0.01459
 318     0.600  -15580964.326  1373579  -0.00902   0.00796
 319     0.700  -15580964.506  1563636  -0.00062   0.00350
 320     0.700  -15580852.376  1662324  -0.00732   0.00466
 321     0.600  -15581060.117  1356299   0.00569   0.00812
 322     0.700  -15580929.564  1975013  -0.00497  -0.00375
 323     0.600  -15580953.306  1579571  -0.00032   0.00460
 324     0.700  -15580937.471  1908101   0.00680  -0.00239
 325     0.600  -15580974.556  1826151   0.00693   0.00093
 326     0.700  -15580895.935  2081534   0.00862  -0.00542
 327     0.600  -15580950.577  1406183   0.00297   0.00728
 328     0.600  -15580998.123  1773083  -0.00371   0.00360
 329     0.700  -15580923.970  2197980  -0.00761  -0.00625
 330     0.600  -15580981.375  1677335   0.00133   0.00438
 331     0.600  -15580978.121  1753479   0.00826   0.00200
 332     0.600  -15580994.644  1557614   0.00630   0.00501
 333     0.600  -15580975.743  2190580  -0.00317  -0.00520
 334     0.700  -15580979.945  1584159  -0.00166   0.00297
 335     0.600  -15580987.281  2270133   0.00069  -0.00886
 336     0.600  -15580966.046  1809461   0.00034  -0.00082
 337     0.600  -15580953.496  2322124  -0.00004  -0.00677
 338     0.700  -15580957.946  1854307  -0.00373  -0.00226
 339     0.600  -15580987.178  1294826  -0.00563   0.00911
 340     0.600  -15580972.282  2338211   0.00450  -0.00687
 341     0.700  -15580902.700  2554509   0.00402  -0.01281
 342     0.600  -15580946.271  1391255   0.00226   0.00736
 343     0.600  -15581001.886  1930474   0.00682  -0.00185
 344     0.700  -15580942.073  2344722  -0.00595  -0.00666
 345     0.700  -15581001.027  1545853   0.00082   0.00449
 346     0.600  -15581005.909  1430872  -0.00323   0.00681
 347     0.700  -15580954.044  1727654  -0.00629   0.00171
 348     0.600  -15580971.426  2055069  -0.00290  -0.00718
 349     0.700  -15580961.785  1998404   0.00157  -0.00303
 350     0.700  -15580940.835  2130715  -0.00908  -0.00135
 351     0.700  -15580999.348  2322675   0.00307  -0.01003
 352     0.600  -15580942.724  1637623  -0.00210   0.00558
 353     0.600  -15580955.775  1977404  -0.00453  -0.00436
 354     0.600  -15580971.478  2009848  -0.00863  -0.00637
 355     0.600  -15581010.694  1432607  -0.00117   0.00670
 356     0.600  -15581076.970  1367998  -0.00549   0.00717
 357     0.700  -15580888.611  1739575   0.00109   0.00028
 358     0.600  -15580973.024  2243779   0.00796  -0.01105
 359     0.700  -15580951.271  1587317  -0.00199   0.00512
 360     0.700  -15580949.160  1817213  -0.00123   0.00002
 361     0.600  -15581019.509  2319775   0.00128  -0.00872
 362     0.700  -15580959.530  2105811   0.00044  -0.00686
 363     0.600  -15580947.937  1487716   0.00238   0.00608
 364     0.600  -15581014.777  1598169   0.00807   0.00437
 365     0.700  -15580950.430  1990200  -0.00099  -0.00597
 366     0.600  -15581019.013  1550276  -0.00062   0.00435
 367     0.700  -15580919.716  1919013  -0.00730  -0.00181
 368     0.600  -15580942.037  2195185   0.00313  -0.00819
 369     0.700  -15580953.876  2365042   0.01046  -0.00751
 370     0.600  -15580975.778  2389216   0.00509  -0.01037
 371     0.600  -15581016.269  1799107  -0.00064  -0.00258
 372     0.600  -15581047.999  1793305   0.01732   0.00102
 373     0.600  -15581010.767  1546007   0.00560   0.00386
 374     0.700  -15580938.292  1793659   0.00312  -0.00064
 375     0.700  -15580957.231  2088389  -0.01331  -0.00487
 376     0.600  -15580995.252  1365350  -0.00722   0.00808
 377     0.600  -15580987.144  2025552   0.00121  -0.00693
 378     0.600  -15581033.771  1448231  -0.00049   0.00589
 379     0.700  -15580942.790  2275913  -0.00758  -0.00572
 380     0.700  -15580968.116  2136416  -0.00153  -0.00845
 381     0.700  -15580887.993  2018972  -0.00273  -0.00194
 382     0.700  -15580880.101  2888107  -0.01139  -0.01931
 383     0.700  -15580925.309  1907159  -0.01014   0.00082
 384     0.700  -15580879.758  2534212  -0.00363  -0.01116
 385     0.600  -15581001.951  1927463   0.00992   0.00181
 386     0.600  -15581008.627  1422216  -0.00689   0.00787
 387     0.600  -15581026.629  2088185  -0.00440  -0.00756
 388     0.600  -15581027.395  1963709   0.00034  -0.00391
 389     0.600  -15581006.967  1698920   0.00059   0.00131
 390     0.700  -15580985.414  1893937   0.00518  -0.00089
 391     0.600  -15581028.009  2015414   0.00845  -0.00118
 392     0.600  -15580954.441  1935811   0.00332   0.00075
 393     0.700  -15580857.997  2052892   0.00163  -0.00150
 394     0.600  -15581010.597  2340655   0.00206  -0.01142
 395     0.600  -15581010.168  1801364   0.01346   0.00220
 396     0.700  -15580887.273  2293880  -0.00204  -0.01120
 397     0.700  -15580911.324  2167166  -0.01388  -0.00335
 398     0.600  -15580933.720  1719437  -0.00348   0.00418
 399     0.700  -15580996.111  1552850   0.00787   0.00500
 400     0.700  -15580984.761  2093903   0.00627  -0.00748
 401     0.700  -15580989.208  1790759  -0.00584  -0.00117
 402     0.700  -15580949.056  2077595  -0.01117  -0.00141
 403     0.700  -15580949.843  2128028  -0.00153  -0.00435
 404     0.700  -15581006.544  2181511   0.00434  -0.00883
 405     0.600  -15580972.736  1563125   0.00212   0.00351
 406     0.600  -15581002.150  1779755   0.00459   0.00226
 407     0.600  -15581004.446  1388272  -0.00301   0.00748
 408     0.700  -15580926.723  1915070  -0.00169   0.00008
 409     0.600  -15580950.775  2080150  -0.00908  -0.00211
 410     0.600  -15581009.589  1783972   0.00094   0.00040
 411     0.600  -15581037.859  1736096  -0.00614  -0.00077
 412     0.600  -15580982.861  1647460   0.00480   0.00244
 413     0.600  -15580991.742  2088847   0.00582  -0.00652
 414     0.600  -15580904.196  2633241   0.00095  -0.01267
 415     0.700  -15580984.799  1410835   0.00212   0.00672
 416     0.600  -15580976.336  1792287   0.00303   0.00424
 417     0.700  -15580882.249  2442691  -0.00698  -0.01223
 418     0.600  -15580995.426  1797831  -0.00255  -0.00118
 419     0.600  -15580970.189  1673895  -0.00157   0.00356
 420     0.600  -15581014.193  1473702   0.00856   0.00634
 421     0.600  -15580968.899  1917729  -0.00160   0.00288
 422     0.600  -15580968.184  1452482   0.00447   0.00691
 423     0.600  -15580939.190  1721495  -0.00765   0.00493
 424     0.700  -15580893.821  2096565  -0.00656  -0.00821
 425     0.600  -15581007.618  1402252   0.00080   0.00744
 426     0.600  -15580930.992  2190788   0.00311  -0.00869
 427     0.600  -15581049.329  1356607  -0.00355   0.00800
 428     0.700  -15580953.269  1833032  -0.00727   0.00017
 429     0.600  -15580932.769  1603472   0.00473   0.00452
 430     0.600  -15580991.243  1307316  -0.00551   0.00872
 431     0.700  -15580960.099  1868791  -0.00578  -0.00128
 432     0.700  -15580938.734  1878415   0.00057  -0.00144
 433     0.600  -15580984.974  1453987  -0.00555   0.00748
 434     0.700  -15581000.079  1478710   0.00957   0.00566
 435     0.600  -15580941.855  2064278  -0.00002  -0.00071
 436     0.600  -15580986.580  1540566   0.00536   0.00491
 437     0.700  -15581014.920  1937394   0.00106  -0.00273
 438     0.600  -15580947.879  1522318  -0.00291   0.00649
 439     0.700  -15580890.397  1603523  -0.00476   0.00405
 440     0.600  -15580990.219  1487711   0.00468   0.00485
 441     0.600  -15580939.553  1624805   0.00649   0.00453
 442     0.600  -15580951.221  1904892   0.00134  -0.00163
 443     0.700  -15580997.173  1679051  -0.00840   0.00059
 444     0.700  -15580931.919  1681014  -0.00767   0.00099
 445     0.600  -15580964.581  1438054   0.00769   0.00646
 446     0.600  -15580974.686  2114745  -0.00428  -0.00559
 447     0.700  -15580933.447  1876013  -0.00189  -0.00338
 448     0.600  -15581015.107  1570202   0.00253   0.00585
 449     0.700  -15580903.823  2014602   0.00514  -0.00321
 450     0.600  -15580895.425  2082002   0.00204  -0.00070
 451     0.600  -15580969.484  2254384   0.00544  -0.00787
 452     0.700  -15580913.452  1753201   0.00194  -0.00013
 453     0.700  -15581001.069  1912422  -0.00541  -0.00109
 454     0.600  -15580912.893  1701453  -0.00925   0.00200
 455     0.600  -15580922.627  1937504  -0.00169  -0.00523
 456     0.600  -15581012.402  2122345   0.00895  -0.00561
 457     0.700  -15580960.022  1529192  -0.00294   0.00519
 458     0.700  -15580954.972  1837259   0.00579  -0.00137
 459     0.600  -15580989.777  1984920  -0.00179  -0.00495
 460     0.600  -15580941.338  2115871  -0.00419  -0.00769
 461     0.700  -15580914.689  1540777  -0.00615   0.00421
 462     0.600  -15580984.068  1648104  -0.01115   0.00470
 463     0.600  -15580977.540  1813967   0.00700  -0.00049
 464     0.600  -15580984.624  2315266   0.00135  -0.00585
 465     0.600  -15580937.727  1870728  -0.00045   0.00054
 466     0.600  -15580971.819  1928534   0.00608  -0.00114
 467     0.600  -15581010.518  1708024   0.00592   0.00054
 468     0.600  -15581016.264  1885284  -0.00213   0.00072
 469     0.600  -15580970.121  1518981  -0.00693   0.00728
 470     0.600  -15580946.248  2257136   0.00527  -0.00940
 471     0.600  -15580976.998  1399524  -0.00852   0.00673
 472     0.700  -15581053.954  1507929  -0.00103   0.00444
 473     0.600  -15581018.489  1535632   0.00753   0.00620
 474     0.700  -15580950.885  2003760  -0.00430  -0.00217
 475     0.600  -15580955.764  2597491  -0.00442  -0.01334
 476     0.700  -15580909.669  1956957   0.00040  -0.00049
 477     0.600  -15580925.024  1528632  -0.00175   0.00445
 478     0.600  -15581040.921  1612775  -0.00093   0.00214
 479     0.600  -15580997.458  1947502   0.00765  -0.00435
 480     0.600  -15580958.260  2237404   0.00387  -0.00592
