Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
 107     5.365  -14108779.135  48746508  -0.00189   0.00299
 108     5.295  -14108896.761  50021342  -0.00056  -0.00311
 109     5.375  -14108797.582  50741487   0.00284  -0.00268
 110     5.355  -14108858.282  48018098   0.00215   0.00611
 111     5.475  -14108596.294  51671386  -0.00129  -0.00666
 112     5.556  -14108853.858  47290329  -0.00504   0.00710
 113     5.375  -14108920.712  48112410  -0.00001   0.00463
 114     5.435  -14108961.104  46864261   0.00011   0.00994
 115     5.365  -14108757.433  50647166  -0.00285  -0.00148
 116     5.415  -14108826.405  50527990  -0.00151  -0.00183
 117     5.385  -14108639.758  51444280  -0.00415  -0.00575
 118     5.375  -14108866.762  50971100   0.00017  -0.00288
 119     5.345  -14108742.585  51324276  -0.00108  -0.00505
 120     5.325  -14108930.267  50085582   0.00347   0.00152
 121     5.325  -14109016.908  48498108  -0.00082   0.00688
 122     5.305  -14108833.042  50172619  -0.00163  -0.00375
 123     5.395  -14108746.058  51507966   0.00196  -0.00626
 124     5.395  -14109267.047  46520713   0.00326   0.00937
 125     5.365  -14109018.772  49115797   0.00070   0.00152
 126     5.325  -14108792.382  49734876   0.00309   0.00044
 127     5.556  -14108625.672  49877111  -0.00864  -0.00283
 128     5.425  -14108862.546  49300587   0.00038   0.00229
 129     5.375  -14108655.793  50603814  -0.00125  -0.00229
 130     5.465  -14108560.206  52810852   0.00212  -0.00876
 131     5.425  -14108613.335  51246495  -0.00292  -0.00492
 132     5.345  -14108644.505  50994827  -0.00590  -0.00137
 133     5.495  -14108742.761  51159454   0.00212  -0.00347
 134     5.325  -14108690.925  53590413   0.00456  -0.00964
 135     5.395  -14108962.203  49175808  -0.00322  -0.00091
 136     5.305  -14108849.327  51375340  -0.00051  -0.00358
 137     5.375  -14108842.248  51060506   0.00106  -0.00233
 138     5.536  -14108858.736  48000457  -0.00734   0.00567
 139     5.606  -14108565.273  50482608  -0.00552  -0.00446
 140     5.335  -14108757.749  50575714  -0.00127  -0.00126
 141     5.355  -14109052.698  51010547   0.00529  -0.00229
 142     5.415  -14108841.303  48603124  -0.00168   0.00384
 143     5.445  -14108824.800  50002960   0.00024   0.00204
 144     5.355  -14108708.557  50586287  -0.00113  -0.00337
 145     5.345  -14108752.742  51878477  -0.00235  -0.00609
 146     5.485  -14108931.269  49405789   0.00228   0.00110
 147     5.385  -14108725.426  51228223  -0.00475  -0.00470
 148     5.375  -14108703.795  51198365   0.00037  -0.00563
 149     5.285  -14108909.633  48797841  -0.00150   0.00302
 150     5.375  -14108878.471  49713157  -0.00087  -0.00007
 151     5.255  -14108960.909  50129184   0.00368  -0.00021
 152     5.365  -14108537.890  52770379  -0.00390  -0.00946
 153     5.415  -14109023.451  48116668  -0.00130   0.00525
 154     5.405  -14108954.176  49479901   0.00050   0.00187
 155     5.445  -14109024.327  46662676  -0.00762   0.01173
 156     5.305  -14109019.587  51025585   0.00012  -0.00214
 157     5.245  -14108557.112  51808068   0.00017  -0.00569
 158     5.355  -14108920.709  51653284   0.00139  -0.00532
 159     5.405  -14109017.272  48335954   0.00392   0.00418
 160     5.385  -14109026.417  49376044   0.00058   0.00123
 161     5.375  -14109097.875  48560436   0.00229   0.00544
 162     5.385  -14108807.063  51700026   0.00079  -0.00540
 163     5.506  -14108850.948  48755504   0.00041   0.00293
 164     5.285  -14108787.159  50407618  -0.00230  -0.00024
 165     5.445  -14109047.807  48772412  -0.00163   0.00236
 166     5.526  -14108585.361  51893946   0.00420  -0.00746
 167     5.335  -14108941.274  52312366   0.00205  -0.00718
 168     5.285  -14109125.898  48542361   0.00328   0.00498
 169     5.455  -14108763.047  49925072   0.00409  -0.00128
 170     5.345  -14109150.327  48052255  -0.00253   0.00323
 171     5.355  -14108789.795  51842163   0.00264  -0.00508
 172     5.355  -14108664.670  50551388  -0.00358  -0.00269
 173     5.465  -14108785.284  48925136  -0.00549   0.00247
 174     5.586  -14108973.246  46824735  -0.00312   0.00642
 175     5.546  -14109043.229  46553715  -0.00201   0.00881
 176     5.375  -14108906.778  50435875   0.00323  -0.00093
 177     5.566  -14108816.007  48351803  -0.00432   0.00332
 178     5.656  -14108555.598  50316229   0.00060  -0.00088
 179     5.646  -14108994.758  46437035  -0.00737   0.01077
 180     5.506  -14108854.050  48316063   0.00328   0.00310
 181     5.325  -14108832.409  51709389  -0.00306  -0.00658
 182     5.325  -14108888.538  51422890   0.00529  -0.00452
 183     5.365  -14108926.454  49786668  -0.00412   0.00108
 184     5.596  -14108601.120  49624390  -0.00923  -0.00031
 185     5.455  -14108864.580  48092539  -0.00240   0.00521
 186     5.375  -14108701.637  48470869  -0.00838   0.00390
 187     5.586  -14108813.054  47934138   0.00127   0.00273
 188     5.445  -14108970.087  48875539   0.00286   0.00283
 189     5.435  -14109049.625  48406385  -0.00017   0.00712
 190     5.395  -14108880.921  48921108  -0.00676   0.00325
 191     5.335  -14108833.604  51962840  -0.00359  -0.00544
 192     5.375  -14108825.787  51315511   0.00408  -0.00404
 193     5.485  -14108716.030  50693023  -0.00233  -0.00206
 194     5.475  -14108752.145  49703619  -0.00438   0.00048
 195     5.375  -14109152.702  47375613   0.00028   0.00684
 196     5.405  -14108598.539  49350500  -0.00073   0.00185
 197     5.626  -14108877.217  47989737  -0.00285   0.00264
 198     5.355  -14108933.201  50287212   0.00119  -0.00246
 199     5.465  -14108975.702  48702660   0.00706   0.00295
 200     5.315  -14108844.063  50032208  -0.00045  -0.00379
 201     5.455  -14109141.432  46026192  -0.00251   0.00943
 202     5.646  -14108743.059  46932179  -0.00502   0.00668
 203     5.445  -14109006.988  47465363   0.00045   0.00662
 204     5.315  -14108821.820  50303543  -0.00157   0.00009
 205     5.485  -14108705.816  51283632  -0.00450  -0.00643
 206     5.385  -14108892.667  49110946   0.00267   0.00197
 207     5.215  -14109054.244  49046186   0.00461   0.00278
 208     5.355  -14108963.616  48613978   0.00241   0.00308
 209     5.516  -14108668.161  49456119   0.00226   0.00095
 210     5.415  -14108782.257  51466656  -0.00118  -0.00390
 211     5.345  -14108697.965  50005315  -0.00181  -0.00051
 212     5.355  -14109072.453  47456148   0.00026   0.00755
 213     5.335  -14108849.761  49813954  -0.00642   0.00066
 214     5.305  -14108831.915  49511161  -0.00184   0.00138
 215     5.335  -14108924.413  50089186   0.00164  -0.00095
 216     5.495  -14108933.880  48088947   0.00121   0.00430
 217     5.315  -14109013.424  47881709  -0.00370   0.00418
 218     5.495  -14108951.537  49303011   0.00207   0.00135
 219     5.335  -14108763.402  49256009   0.00325   0.00315
 220     5.566  -14108663.588  52020724  -0.00451  -0.00629
 221     5.606  -14108957.427  46488115  -0.00182   0.00914
 222     5.495  -14109017.872  47941479  -0.00510   0.00593
 223     5.506  -14108947.949  46840121  -0.00201   0.00894
 224     5.435  -14108852.073  49482414  -0.00289   0.00428
 225     5.245  -14109133.662  48000607   0.00145   0.00740
 226     5.345  -14108720.444  53427557   0.00170  -0.01032
 227     5.365  -14108933.782  48165537  -0.00012   0.00603
 228     5.345  -14108796.339  51073913  -0.00236  -0.00430
 229     5.506  -14108845.854  49807359   0.00338   0.00084
 230     5.355  -14108793.514  50244926  -0.00001  -0.00319
 231     5.485  -14108808.802  49631686   0.00507  -0.00159
 232     5.285  -14108762.927  51043023  -0.00151  -0.00152
 233     5.345  -14108898.978  49408080   0.00055   0.00212
 234     5.465  -14108694.274  51420353  -0.00530  -0.00341
 235     5.526  -14108770.419  51108798  -0.00162  -0.00460
 236     5.455  -14108860.588  48974052   0.00195   0.00222
 237     5.435  -14109003.458  47416319  -0.00372   0.00752
 238     5.415  -14108879.576  48847509  -0.00070   0.00446
 239     5.345  -14108975.439  48423214   0.00286   0.00520
 240     5.526  -14108863.111  47901416  -0.00457   0.00649
 241     5.385  -14108976.016  47463281  -0.00014   0.00676
 242     5.305  -14109081.582  49669316   0.00781  -0.00026
 243     5.646  -14108770.801  48545804  -0.00568   0.00232
 244     5.566  -14108870.709  47079461  -0.00849   0.00529
 245     5.355  -14109003.234  47977820   0.00131   0.00477
 246     5.435  -14109033.598  47890844   0.00722   0.00632
 247     5.455  -14108629.593  51107017  -0.00100  -0.00398
 248     5.405  -14108696.840  51387895   0.00175  -0.00386
 249     5.425  -14108905.864  50508442   0.00159  -0.00227
 250     5.285  -14108898.921  50155503   0.00305   0.00169
 251     5.375  -14108857.436  51311700   0.00058  -0.00507
 252     5.455  -14109075.092  49322134  -0.00060  -0.00035
 253     5.646  -14108664.387  50539774  -0.00540  -0.00517
 254     5.465  -14109021.902  50510784   0.00468  -0.00055
 255     5.415  -14108837.863  48560686  -0.00223   0.00474
 256     5.345  -14108804.770  50335946   0.00510  -0.00202
 257     5.395  -14108996.238  51362217   0.00561  -0.00396
 258     5.395  -14109011.862  49020257   0.00231   0.00320
 259     5.455  -14108662.740  49637382   0.00051   0.00108
 260     5.295  -14108811.580  49926452   0.00104   0.00015
 261     5.455  -14108870.642  47558190  -0.00187   0.00918
 262     5.465  -14108814.503  49023728  -0.00778   0.00410
 263     5.395  -14108894.983  49390790   0.00131   0.00214
 264     5.415  -14108598.434  51663552  -0.00239  -0.00607
 265     5.526  -14108916.648  48803141   0.00287   0.00232
 266     5.445  -14108840.426  49597476  -0.01416   0.00004
 267     5.445  -14108717.029  50034093   0.00090  -0.00170
 268     5.255  -14109022.950  48801021   0.00201   0.00677
 269     5.395  -14108788.465  49603972   0.00211   0.00179
 270     5.365  -14108875.655  49923665   0.00003  -0.00073
 271     5.345  -14108958.020  51447636   0.00050  -0.00467
 272     5.506  -14108754.776  51416710  -0.00208  -0.00687
 273     5.345  -14108869.672  50709101  -0.00155  -0.00175
 274     5.365  -14108939.782  48878502   0.00175   0.00291
 275     5.455  -14108959.504  49809245   0.00128  -0.00050
 276     5.335  -14108910.332  50406417  -0.00245   0.00000
 277     5.636  -14108954.735  48654181   0.00138   0.00103
 278     5.546  -14108805.925  49813352  -0.00288   0.00132
 279     5.516  -14108824.895  50633911   0.00312  -0.00422
 280     5.405  -14108976.691  48901444  -0.00093   0.00199
 281     5.526  -14108642.278  50468496  -0.01075  -0.00293
 282     5.355  -14108781.507  53714580  -0.00164  -0.01137
 283     5.465  -14108749.921  49316598  -0.00265   0.00096
 284     5.365  -14108807.739  50777586   0.00205  -0.00265
 285     5.385  -14109006.651  49110936   0.00366   0.00447
 286     5.235  -14108771.420  52494955   0.00319  -0.00710
 287     5.335  -14108778.567  52596051   0.00744  -0.00835
 288     5.425  -14108885.580  47888235  -0.00095   0.00599
 289     5.455  -14108650.055  50819815  -0.00429  -0.00298
 290     5.375  -14108902.511  50379646   0.00122  -0.00260
 291     5.435  -14108892.010  49239165   0.00370  -0.00031
 292     5.445  -14108853.112  50418950   0.00028  -0.00330
 293     5.325  -14108703.985  50048098  -0.00047  -0.00119
 294     5.255  -14108731.897  51915617   0.00272  -0.00630
 295     5.455  -14108937.704  48343382  -0.00199   0.00426
 296     5.315  -14108874.223  52711927   0.00380  -0.00756
 297     5.345  -14108995.500  49855143  -0.00025  -0.00041
 298     5.335  -14109140.823  48882375  -0.00272   0.00353
 299     5.355  -14108830.868  51830594   0.00029  -0.00522
 300     5.365  -14108793.157  51382990  -0.00075  -0.00485
 301     5.325  -14108944.224  48854945  -0.00104   0.00276
 302     5.495  -14108743.431  51624981  -0.00103  -0.00540
 303     5.395  -14108889.970  49336838   0.00278   0.00247
 304     5.365  -14108877.311  51911343   0.00165  -0.00540
 305     5.365  -14108937.531  51728528   0.00173  -0.00802
 306     5.375  -14108723.763  49992295   0.00028  -0.00270
 307     5.345  -14108970.555  48453858   0.00031   0.00581
 308     5.425  -14108696.301  50199049   0.00372  -0.00221
 309     5.355  -14109041.414  47228879   0.00281   0.00841
 310     5.475  -14108959.664  47170362  -0.00464   0.00925
 311     5.355  -14108994.226  47226866  -0.00148   0.00972
 312     5.245  -14108763.085  51833446   0.00234  -0.00473
 313     5.495  -14108849.988  49424803  -0.00001  -0.00010
 314     5.415  -14108862.352  49583826  -0.00450   0.00140
 315     5.395  -14108931.939  47956910  -0.00349   0.00719
 316     5.375  -14109245.389  45997800   0.00689   0.01232
 317     5.365  -14108907.962  47846993  -0.00285   0.00532
 318     5.345  -14108711.490  51455960   0.00274  -0.00528
 319     5.325  -14108733.901  51640763   0.00263  -0.00572
 320     5.375  -14109192.974  48392234   0.00379   0.00329
 321     5.596  -14108805.416  47796395  -0.00621   0.00635
 322     5.405  -14108884.799  48856917   0.00075   0.00234
 323     5.365  -14108971.233  50072841   0.00310  -0.00153
 324     5.506  -14108816.750  50115489   0.00456  -0.00147
 325     5.345  -14108857.344  51888732   0.00550  -0.00474
 326     5.275  -14108796.293  50649344   0.00294  -0.00348
 327     5.536  -14108851.313  49771226   0.00293  -0.00026
 328     5.365  -14108702.781  50719064  -0.00092  -0.00233
 329     5.475  -14108732.609  51657407   0.00721  -0.00478
 330     5.485  -14108636.704  51461417  -0.00367  -0.00167
 331     5.435  -14108741.992  50229423  -0.00322  -0.00143
 332     5.375  -14108970.488  47941992   0.00075   0.00734
 333     5.455  -14108807.092  50830804  -0.00016  -0.00368
 334     5.536  -14108873.917  49578202   0.00349   0.00060
 335     5.375  -14108815.584  48949371  -0.00177   0.00370
 336     5.355  -14109026.720  49017469   0.00509   0.00447
 337     5.435  -14108870.759  48167262  -0.00002   0.00498
 338     5.395  -14108810.871  52081800   0.00345  -0.00665
 339     5.485  -14108850.159  49757025  -0.00023   0.00083
 340     5.445  -14109012.581  47780947   0.00181   0.00516
 341     5.395  -14108774.124  51794156   0.00536  -0.00576
 342     5.516  -14108926.258  49801509  -0.00299  -0.00043
 343     5.596  -14108688.519  50808693  -0.00387  -0.00655
 344     5.215  -14108992.593  51591368   0.00886  -0.00403
 345     5.506  -14109003.802  49941928   0.00334   0.00174
 346     5.475  -14108731.919  49271227   0.00168   0.00318
 347     5.415  -14108974.529  49817560  -0.00213   0.00084
 348     5.385  -14108635.678  51828873   0.00154  -0.00350
 349     5.385  -14108942.048  49450445   0.00251  -0.00037
 350     5.475  -14108878.717  49931504  -0.00399  -0.00322
 351     5.375  -14108987.730  48584870  -0.00071   0.00298
 352     5.375  -14108936.999  49065736   0.00082   0.00463
 353     5.345  -14109050.695  49052326   0.00124   0.00198
 354     5.546  -14108766.775  48577672  -0.00451   0.00358
 355     5.355  -14109002.893  47864671  -0.00411   0.00472
 356     5.566  -14108690.784  48915422  -0.00195   0.00148
 357     5.586  -14108524.245  52204707  -0.00426  -0.00796
 358     5.516  -14108862.452  49756639   0.00196  -0.00065
 359     5.385  -14108879.366  49928891   0.00159  -0.00127
 360     5.215  -14109025.526  47785828   0.00122   0.00681
 361     5.345  -14108658.852  50428718  -0.00426   0.00022
 362     5.455  -14108889.742  48662718   0.00076   0.00268
 363     5.415  -14109017.171  48493553   0.00090   0.00545
 364     5.465  -14108651.771  52926864   0.00274  -0.00849
 365     5.385  -14108742.330  49583155   0.00175   0.00120
 366     5.385  -14108689.045  52781092   0.00462  -0.00810
 367     5.345  -14108876.036  49894083   0.00375   0.00046
 368     5.395  -14109158.275  48709072   0.00600   0.00439
 369     5.566  -14108822.618  48627027  -0.00041   0.00374
 370     5.475  -14108850.902  48050102   0.00157   0.00666
 371     5.305  -14109176.180  47866518   0.00042   0.00557
 372     5.275  -14108787.890  52752050   0.00340  -0.00719
 373     5.475  -14108852.843  52599286   0.00314  -0.00904
 374     5.566  -14108889.586  49478682   0.00007   0.00139
 375     5.365  -14108920.908  48828005   0.00177   0.00408
 376     5.365  -14108757.471  50885120   0.00468  -0.00267
 377     5.485  -14108779.327  51736090   0.00189  -0.00410
 378     5.365  -14108885.240  49655022  -0.00019   0.00093
 379     5.355  -14108858.281  49939206   0.00464  -0.00083
 380     5.556  -14108958.920  48709231  -0.00117   0.00218
 381     5.345  -14108796.727  49988151   0.00346   0.00043
 382     5.315  -14108949.534  49564311  -0.00021   0.00069
 383     5.325  -14108780.834  52816545   0.00057  -0.00815
 384     5.375  -14108809.117  51307274   0.00140  -0.00513
 385     5.445  -14108727.899  52178568  -0.00117  -0.00708
 386     5.365  -14108940.996  48942815   0.00613   0.00366
 387     5.485  -14108815.734  50732744   0.00625  -0.00342
 388     5.425  -14108972.738  47803236  -0.00531   0.00514
 389     5.345  -14109019.101  49138229   0.00422   0.00187
 390     5.425  -14109022.303  47133165   0.00563   0.00534
 391     5.495  -14108755.469  49540722  -0.00018   0.00250
 392     5.516  -14108712.772  48983114  -0.00377   0.00216
 393     5.315  -14109007.859  50936540   0.00615  -0.00113
 394     5.295  -14109165.563  50421645  -0.00480  -0.00155
 395     5.455  -14108571.856  52412460  -0.00208  -0.00637
 396     5.335  -14108725.911  52965821   0.00308  -0.00985
 397     5.265  -14108701.362  53119717   0.00843  -0.00919
 398     5.465  -14108947.389  48372710   0.00412   0.00421
 399     5.345  -14108978.384  50131243   0.00004  -0.00275
 400     5.335  -14108709.754  50543095  -0.00321  -0.00254
 401     5.465  -14108995.644  47811768  -0.00320   0.00534
 402     5.415  -14108986.785  48001795  -0.00039   0.00624
 403     5.395  -14108672.598  53233352   0.00038  -0.00857
 404     5.275  -14108731.850  52740185  -0.00083  -0.00620
 405     5.285  -14108901.173  53950006   0.00763  -0.01314
 406     5.485  -14108889.347  47239203  -0.00492   0.00894
 407     5.235  -14108821.621  50177415  -0.00085   0.00097
 408     5.455  -14108905.953  49832558  -0.00275  -0.00182
 409     5.546  -14109000.083  49585116   0.00452   0.00082
 410     5.305  -14109048.141  47351063  -0.00970   0.00789
 411     5.536  -14108539.535  52265368   0.00004  -0.00620
 412     5.415  -14109091.835  46667516   0.00230   0.00878
 413     5.395  -14108840.923  51458567   0.00200  -0.00474
 414     5.335  -14108849.349  49221141   0.00240   0.00092
 415     5.596  -14108597.726  49728086  -0.00650  -0.00045
 416     5.425  -14108629.982  50436495   0.00153  -0.00422
 417     5.415  -14108738.333  51774783  -0.00312  -0.00340
 418     5.325  -14108691.335  51794801   0.00354  -0.00301
 419     5.626  -14108696.930  49479986  -0.00266   0.00038
 420     5.546  -14108513.216  51856625  -0.00883  -0.00732
 421     5.495  -14108885.045  49453933   0.00028   0.00119
 422     5.315  -14108880.561  50478360   0.00107   0.00009
 423     5.445  -14108994.690  47859471   0.00245   0.00347
 424     5.345  -14108910.907  48381266   0.00247   0.00436
 425     5.516  -14108804.238  49879649  -0.00416  -0.00090
 426     5.325  -14108827.614  50902762   0.00120  -0.00324
 427     5.365  -14109054.618  48737515   0.00311   0.00469
 428     5.335  -14108940.805  50280782  -0.00199   0.00069
 429     5.355  -14109169.709  49176633   0.00347   0.00243
 430     5.375  -14108658.711  52761479   0.00031  -0.00749
 431     5.315  -14108925.615  50558481  -0.00371  -0.00267
 432     5.375  -14108799.155  50097872   0.00104  -0.00063
 433     5.475  -14108728.022  51584726   0.00199  -0.00431
 434     5.566  -14108617.687  50675350  -0.00100  -0.00350
 435     5.435  -14109228.272  45791484  -0.00388   0.01205
 436     5.445  -14108811.706  51075776  -0.00121  -0.00239
 437     5.365  -14108695.975  52639454   0.00108  -0.00774
 438     5.375  -14108917.347  50314006   0.00767  -0.00178
 439     5.435  -14108992.994  49578656  -0.00177   0.00194
 440     5.325  -14109186.868  48213292   0.00497   0.00444
 441     5.315  -14108932.041  51025894  -0.00047  -0.00583
 442     5.335  -14108770.100  51664713  -0.00003  -0.00482
 443     5.445  -14109004.398  48671928   0.00342   0.00285
 444     5.586  -14108867.895  47575389  -0.00238   0.00562
 445     5.305  -14108775.737  52125115   0.00046  -0.00366
 446     5.375  -14108767.773  50679261   0.00557  -0.00315
 447     5.255  -14109015.031  50095728   0.00153   0.00144
 448     5.295  -14108987.160  50259535   0.00203   0.00125
 449     5.465  -14108978.526  50653635  -0.00086  -0.00508
 450     5.435  -14108927.820  48051054  -0.00516   0.00328
 451     5.375  -14108979.242  47216400  -0.00251   0.00701
 452     5.526  -14108793.357  49078537  -0.00443   0.00372
 453     5.475  -14108940.547  50789397   0.00392  -0.00060
 454     5.295  -14109010.765  49391721   0.00970   0.00293
 455     5.375  -14108766.717  51120821  -0.00172  -0.00685
 456     5.475  -14108873.937  49776404   0.00199  -0.00101
 457     5.435  -14108980.965  46892003  -0.00315   0.00830
 458     5.355  -14108784.812  50992180  -0.00031  -0.00312
 459     5.395  -14108713.921  52280673  -0.00081  -0.00678
 460     5.385  -14109012.909  47058865   0.00290   0.00809
 461     5.445  -14108773.561  47676039  -0.00266   0.00542
 462     5.526  -14108625.463  48913943  -0.00461   0.00297
 463     5.526  -14108630.059  51557642  -0.00420  -0.00563
 464     5.325  -14108823.054  49917891  -0.00220   0.00207
 465     5.315  -14108849.317  50694064  -0.00124  -0.00108
 466     5.475  -14108892.990  51720593   0.00135  -0.00545
 467     5.455  -14108834.160  49553194   0.00155   0.00108
 468     5.415  -14108752.084  52451257  -0.00024  -0.00440
 469     5.255  -14108743.508  49502766   0.00097   0.00213
 470     5.506  -14108814.593  48270661  -0.00421   0.00350
 471     5.495  -14108769.994  50040522  -0.00313  -0.00145
 472     5.445  -14108852.447  50270441  -0.00203  -0.00095
 473     5.516  -14109170.629  47161969  -0.00114   0.01045
 474     5.335  -14108911.623  49988103  -0.00327  -0.00016
 475     5.305  -14108864.231  51211784   0.00648  -0.00445
 476     5.365  -14108943.834  49351383   0.00143  -0.00014
 477     5.405  -14108947.220  50898304   0.00426  -0.00083
 478     5.495  -14108913.082  48738059  -0.00024   0.00265
 479     5.375  -14108862.114  48567109  -0.00152   0.00350
