Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
  40     1.920  -11400163.830  11058758  -0.00956   0.00252
  41     1.950  -11400283.251  10293731  -0.00851   0.00760
  42     1.870  -11400321.547  10572822   0.01028   0.00589
  43     2.080  -11400168.830  11102222  -0.00736   0.00254
  44     2.030  -11400324.654  10357942  -0.00679   0.00809
  45     1.930  -11400205.423  12507516   0.00171  -0.00805
  46     1.820  -11400230.958  10997304   0.00564   0.00529
  47     1.840  -11400296.916  11082227   0.00585   0.00465
  48     2.050  -11400178.343  10972857  -0.00463   0.00360
  49     1.920  -11400291.322  11053956  -0.00213   0.00346
  50     1.840  -11400325.388  10435383   0.00311   0.00751
  51     2.020  -11400120.912  11517134  -0.00936  -0.00122
  52     1.900  -11400272.745  11752792   0.00631  -0.00173
  53     1.870  -11400243.045  11118545  -0.00202   0.00208
  54     2.020  -11400133.389  11808122  -0.00828  -0.00199
  55     1.880  -11400210.361  12330922   0.00303  -0.00664
  56     1.900  -11400289.251  10828160   0.00565   0.00354
  57     1.890  -11400219.645  11718133   0.00385  -0.00326
  58     2.100  -11400032.119  11987722  -0.01303  -0.00292
  59     1.890  -11400242.719  11232128   0.00192   0.00074
  60     1.800  -11400303.067  11677276   0.00924  -0.00045
  61     2.030  -11400270.249  10429316   0.00637   0.00758
  62     1.770  -11400094.932  11780898  -0.00690  -0.00170
  63     1.930  -11400176.058  11543741  -0.00382   0.00101
  64     1.910  -11400206.430  11984047  -0.00032  -0.00179
  65     2.000  -11400167.069  11623168  -0.00409  -0.00009
  66     1.930  -11400204.811  12732546   0.00299  -0.00695
  67     1.970  -11400164.630  11242525  -0.00787   0.00030
  68     1.870  -11400270.277  12312903   0.01002  -0.00843
  69     1.920  -11400356.242  11476985   0.01231   0.00140
  70     1.960  -11400001.129  12039415  -0.00871  -0.00248
  71     1.830  -11400252.697  12180718   0.00468  -0.00402
  72     1.960  -11400150.256  12686567   0.00197  -0.00702
  73     1.920  -11400307.731  11573993   0.01219  -0.00059
  74     1.880  -11400136.784  11957434  -0.00078  -0.00200
  75     1.940  -11400199.018  11799399   0.00160  -0.00248
  76     2.040  -11400066.802  11658943  -0.00801  -0.00034
  77     1.980  -11400323.411  11057037   0.01010   0.00426
  78     2.050  -11400028.250  12271018  -0.01450  -0.00407
  79     1.900  -11400044.765  12504520  -0.01076  -0.00803
  80     1.980  -11400213.771  11216783   0.00112   0.00105
  81     1.940  -11400281.857  11654431  -0.00516  -0.00252
  82     1.940  -11400119.288  11979357   0.00044  -0.00307
  83     2.010  -11400207.932  11309916   0.00350  -0.00120
  84     1.990  -11400248.120  11476211   0.00953   0.00001
  85     1.810  -11400195.430  12997529  -0.00254  -0.00994
  86     2.040  -11400197.699  10891572  -0.00073   0.00523
  87     1.960  -11400145.860  11105774  -0.00433   0.00104
  88     2.020  -11400035.284  12505726  -0.01187  -0.00788
  89     1.910  -11400264.650  11529182   0.00873  -0.00039
  90     1.990  -11400121.625  12499425  -0.01040  -0.00779
  91     1.990  -11400277.333  10897210   0.00116   0.00399
  92     2.090  -11400181.394  11268618  -0.00380   0.00179
  93     1.890  -11400325.386  11237612   0.00448   0.00069
  94     1.900  -11400240.296  11606876   0.00418  -0.00287
  95     1.970  -11400310.242  10722586   0.00811   0.00429
  96     1.840  -11400371.578  10696405   0.00990   0.00450
  97     1.860  -11400261.822  11317369   0.00418  -0.00024
  98     1.890  -11400252.390  11395871  -0.00467   0.00191
  99     1.840  -11400252.960  11367805   0.00256   0.00042
 100     1.930  -11400224.800  10977150   0.00015   0.00132
 101     1.810  -11400216.666  11575965   0.00265   0.00087
 102     1.880  -11400208.442  11411980   0.00558   0.00193
 103     1.930  -11400108.793  11523216  -0.00743   0.00084
 104     1.980  -11400160.100  11684220   0.00399  -0.00228
 105     2.050  -11400277.350  11516775   0.00489  -0.00030
 106     1.880  -11400245.206  12041293  -0.00892  -0.00313
 107     2.110  -11400064.537  12016734  -0.00756  -0.00468
 108     1.880  -11400112.415  11721135  -0.01102  -0.00104
 109     1.900  -11400367.993  10636975   0.00477   0.00622
 110     1.930  -11400210.124  11707612  -0.00204  -0.00294
 111     1.890  -11400182.159  11526606  -0.00221   0.00068
 112     2.070  -11400146.766  10090962  -0.01314   0.00886
 113     1.920  -11400222.642  11257984  -0.00100   0.00206
 114     1.880  -11400254.381  11428015   0.00337   0.00033
 115     2.090  -11399950.483  12362079  -0.01185  -0.00665
 116     1.970  -11400159.133  11619421  -0.00085   0.00004
 117     1.860  -11400307.207  10327494  -0.00998   0.00883
 118     1.910  -11400337.499  10436523   0.01133   0.00834
 119     1.960  -11400240.678  11641592   0.00094  -0.00123
 120     1.930  -11400153.002  12161898  -0.00610  -0.00610
 121     1.890  -11400181.908  11991384  -0.00266  -0.00132
 122     1.850  -11400182.545  11736087   0.00037  -0.00157
 123     1.940  -11400185.664  11576915   0.00572  -0.00162
 124     1.960  -11400204.500  12320084   0.00649  -0.00653
 125     1.850  -11400150.094  12356444   0.01019  -0.00313
 126     1.980  -11400073.925  11707887  -0.01234  -0.00177
 127     1.910  -11400199.762  11427619   0.00633   0.00119
 128     1.960  -11400164.288  12488427   0.00369  -0.00369
 129     1.950  -11400361.211  10083407   0.00457   0.00867
 130     1.860  -11400188.459  11466010  -0.00045  -0.00069
 131     2.010  -11400197.628  11107703  -0.00215   0.00369
 132     2.040  -11400172.580  12036273   0.00074  -0.00239
 133     1.970  -11400188.813  11529387   0.00358  -0.00111
 134     1.890  -11400156.124  12700684   0.00043  -0.00805
 135     2.090  -11400129.366  10644485  -0.00657   0.00536
 136     1.860  -11400209.259  12069917   0.00858  -0.00492
 137     1.990  -11400185.722  10471484  -0.00225   0.00637
 138     2.030  -11400219.272  9227311  -0.01435   0.01551
 139     1.920  -11400107.266  11810179  -0.00739  -0.00283
 140     1.900  -11400247.386  11942538   0.00853  -0.00362
 141     2.040  -11400225.762  11980455   0.00148  -0.00359
 142     1.940  -11400157.492  10981843  -0.00314   0.00286
 143     2.000  -11400180.399  11497686  -0.00114  -0.00041
 144     1.950  -11400125.359  11476062  -0.00613   0.00088
 145     1.840  -11400224.275  10988919  -0.00354   0.00299
 146     1.830  -11400293.630  11609245  -0.00080  -0.00199
 147     1.850  -11400247.088  11862452   0.00043  -0.00091
 148     1.950  -11400172.636  12797347   0.00526  -0.01041
 149     2.020  -11400052.899  11912301  -0.00341  -0.00442
 150     1.920  -11400165.063  11176505  -0.00545   0.00236
 151     2.040  -11400162.032  11141069  -0.00077   0.00231
 152     1.960  -11400051.340  11985894  -0.00729  -0.00204
 153     1.970  -11400156.604  11565061  -0.00658  -0.00137
 154     2.000  -11399996.700  12243933  -0.01264  -0.00632
 155     1.890  -11400128.146  11898700  -0.00470  -0.00108
 156     1.940  -11400150.187  12253807   0.00093  -0.00388
 157     1.980  -11400329.498  11293029   0.00897   0.00046
 158     1.920  -11400152.072  12573199   0.00546  -0.00741
 159     2.050  -11400195.457  10237027  -0.00820   0.00910
 160     1.900  -11400115.452  12230712  -0.00967  -0.00308
 161     1.980  -11400330.857  10165407   0.01065   0.00780
 162     1.860  -11400281.676  11772668   0.00324  -0.00238
 163     1.980  -11400216.059  11335373   0.00047   0.00223
 164     1.980  -11400271.209  12472264   0.00340  -0.00574
 165     1.840  -11400142.403  11733558  -0.00237  -0.00102
 166     1.800  -11400285.094  11148677  -0.00333   0.00241
 167     1.910  -11400225.082  11938870   0.00620  -0.00245
 168     1.980  -11400309.757  10740117  -0.00028   0.00413
 169     2.000  -11400294.910  10209881   0.00481   0.00854
 170     1.920  -11400249.652  11078645  -0.00489   0.00488
 171     2.030  -11400221.523  10993550  -0.00346   0.00477
 172     1.930  -11400287.650  10934498   0.00437   0.00678
 173     1.900  -11400183.687  11976885   0.00050  -0.00494
 174     2.020  -11400304.474  11299197   0.00241   0.00109
 175     1.860  -11400333.381  10141952   0.00284   0.00891
 176     1.980  -11400184.598  12429235   0.00286  -0.00773
 177     1.900  -11400152.522  11964526  -0.00419  -0.00432
 178     1.820  -11400128.332  12381539  -0.00040  -0.00400
 179     1.930  -11400178.324  10697322  -0.00337   0.00666
 180     2.020  -11400083.023  12136994  -0.00144  -0.00677
 181     1.960  -11400190.929  11659620   0.00213  -0.00136
 182     2.000  -11400357.630  10736909   0.00930   0.00562
 183     1.880  -11400307.844  10487316   0.00017   0.00694
 184     1.870  -11400204.033  11853284   0.00547  -0.00196
 185     1.890  -11400280.049  10739783   0.00377   0.00420
 186     2.040  -11400079.693  11268279  -0.00341   0.00077
 187     2.050  -11399972.291  11952620  -0.00556  -0.00164
 188     1.890  -11400268.322  11086677   0.00368   0.00261
 189     2.010  -11399873.159  13292814  -0.01725  -0.01226
 190     1.900  -11400230.383  11665353   0.00319  -0.00120
 191     1.940  -11400303.485  11244025  -0.00195   0.00053
 192     1.910  -11400113.610  12453644  -0.00435  -0.00415
 193     1.900  -11400220.453  11361898   0.00594   0.00082
 194     1.970  -11400318.537  10919274   0.00794   0.00423
 195     2.030  -11400119.520  11955178  -0.01155  -0.00408
 196     1.920  -11400004.044  12388583  -0.01149  -0.00772
 197     1.950  -11400295.825  11233777   0.00176   0.00075
 198     2.020  -11400209.372  11672335   0.00721  -0.00010
 199     1.910  -11400271.890  12166890   0.00222  -0.00450
 200     2.000  -11400292.631  9977492   0.00235   0.00896
 201     2.030  -11400192.505  10752806   0.00077   0.00377
 202     1.980  -11400221.948  11665978   0.00067  -0.00149
 203     1.810  -11400253.256  10763812  -0.00779   0.00431
 204     1.870  -11400273.661  11800732   0.00758  -0.00268
 205     1.990  -11400228.748  10370414  -0.00645   0.00747
 206     1.850  -11400322.480  11186322   0.00757   0.00173
 207     1.840  -11400223.058  11427577  -0.00142   0.00194
 208     1.940  -11400064.606  11893081  -0.01051  -0.00274
 209     2.010  -11400205.310  11090709  -0.00372   0.00277
 210     1.930  -11400229.851  10108163  -0.00186   0.01137
 211     1.920  -11400245.612  11584823   0.00429  -0.00093
 212     2.000  -11400229.737  10377224  -0.00243   0.00648
 213     1.880  -11400098.580  12144908  -0.01205  -0.00610
 214     1.870  -11400228.287  11744534   0.00583  -0.00139
 215     2.010  -11400145.011  11355831   0.00065   0.00090
 216     1.800  -11400306.938  11319553   0.01046   0.00029
 217     1.810  -11400240.398  11723381   0.00500  -0.00153
 218     1.800  -11400252.614  11474839   0.00210   0.00025
 219     1.930  -11400165.967  11942231  -0.00718  -0.00244
 220     1.900  -11400204.264  11256209   0.00206   0.00146
 221     1.860  -11400257.958  11469045  -0.00035   0.00034
 222     1.900  -11400325.695  11871095   0.00863  -0.00276
 223     1.950  -11400201.006  12274401   0.00952  -0.00703
 224     1.960  -11400203.546  11508077  -0.00804  -0.00030
 225     1.930  -11400308.140  11091911   0.00508   0.00455
 226     2.010  -11400323.903  10373288   0.00550   0.00827
 227     2.060  -11400001.033  13215070  -0.01518  -0.01297
 228     1.960  -11400158.719  11598167  -0.00226  -0.00104
 229     2.010  -11400372.193  10540994   0.01344   0.00680
 230     1.920  -11400432.040  11083939   0.01059   0.00306
 231     1.940  -11400260.072  10654982  -0.00289   0.00706
 232     1.960  -11400212.396  11995952   0.00489  -0.00430
 233     2.020  -11400142.187  12311061   0.00053  -0.00813
 234     1.960  -11400281.250  11218801   0.00623   0.00260
 235     1.920  -11400206.996  11445833   0.00352   0.00017
 236     2.020  -11400215.451  11005024  -0.00324   0.00264
 237     1.990  -11400234.728  10595028  -0.00596   0.00565
 238     2.010  -11400195.663  11926967  -0.00090  -0.00482
 239     2.020  -11399980.994  12307948  -0.00245  -0.00623
 240     1.940  -11400244.359  10929206  -0.00062   0.00195
 241     1.990  -11400210.788  12041887  -0.00438  -0.00538
 242     1.950  -11400082.077  12117035  -0.00042  -0.00489
 243     1.910  -11400113.997  11536050  -0.00328   0.00122
 244     1.980  -11400119.290  9849036  -0.01044   0.01133
 245     1.880  -11400193.511  11066666   0.00306   0.00222
 246     1.730  -11400233.004  11584986   0.00506   0.00049
 247     1.900  -11400083.051  11616033  -0.00407   0.00070
 248     1.920  -11400246.560  10820182   0.00059   0.00196
 249     1.970  -11400260.539  10841090   0.00763   0.00341
 250     1.960  -11400150.293  11212099  -0.00233   0.00092
 251     1.970  -11400069.212  11910452  -0.01018  -0.00336
 252     1.990  -11400075.621  12009684  -0.01132  -0.00677
 253     1.960  -11400203.868  11497175  -0.00133  -0.00082
 254     1.980  -11400157.278  11487792   0.00430   0.00049
 255     2.120  -11400104.571  11961447  -0.00415  -0.00253
 256     2.060  -11400187.511  12030106   0.00669  -0.00498
 257     1.940  -11400134.275  11904166  -0.00141  -0.00346
 258     2.000  -11400234.473  10633607   0.00173   0.00536
 259     1.940  -11400239.078  10715968  -0.00055   0.00540
 260     1.930  -11400219.963  10156281   0.00135   0.01085
 261     1.880  -11400281.469  10430847  -0.00406   0.00666
 262     1.800  -11400259.660  11530938  -0.00341  -0.00127
 263     1.980  -11400290.526  11624150   0.00842  -0.00101
 264     1.810  -11400301.012  10413602  -0.00042   0.00743
 265     1.980  -11400278.050  10995009  -0.00031   0.00254
 266     1.840  -11400218.760  11662730  -0.00039  -0.00129
 267     1.830  -11400285.557  11378153   0.01530   0.00183
 268     1.900  -11400176.597  12697170   0.00303  -0.00892
 269     1.920  -11400273.338  11735543   0.00631  -0.00164
 270     1.970  -11400309.076  9998645   0.00175   0.01052
 271     2.030  -11400197.210  10819822  -0.01016   0.00406
 272     1.900  -11400267.139  10884044   0.00395   0.00506
 273     2.060  -11400303.304  10959062   0.00106   0.00307
 274     2.080  -11400302.049  10587195   0.00138   0.00585
 275     1.930  -11400208.868  11749281  -0.00420  -0.00254
 276     1.870  -11400281.607  11631148   0.00089  -0.00009
 277     1.920  -11400157.743  12030140   0.00057  -0.00502
 278     1.860  -11400183.292  10916596  -0.00674   0.00409
 279     1.840  -11400146.625  11910696  -0.00286  -0.00350
 280     1.950  -11400294.932  10807468   0.00662   0.00458
 281     1.840  -11400136.713  12097911  -0.00772  -0.00173
 282     1.990  -11400186.886  10487598  -0.00986   0.00518
 283     1.930  -11400211.186  10838277  -0.00150   0.00440
 284     1.870  -11400123.102  12001823  -0.00181  -0.00403
 285     1.880  -11400240.173  10546303  -0.00636   0.00745
 286     1.920  -11400288.214  11666181   0.01156  -0.00223
 287     1.810  -11400316.753  10543867   0.00613   0.00564
 288     1.950  -11400352.591  11357758   0.00133   0.00145
 289     1.870  -11400245.054  11415773  -0.00126   0.00117
 290     1.920  -11400267.042  11291171   0.00730   0.00049
 291     1.890  -11400261.036  12572688   0.00208  -0.00692
 292     2.020  -11400345.651  11475925   0.01176  -0.00055
 293     1.910  -11400118.571  12063407  -0.00757  -0.00267
 294     1.840  -11400260.093  11255654   0.00030   0.00208
 295     1.990  -11400224.378  12276168   0.00528  -0.00743
 296     1.910  -11400250.812  11797954   0.00984  -0.00308
 297     2.030  -11400058.968  12027371  -0.01203  -0.00305
 298     1.850  -11400050.448  12555838  -0.00730  -0.00852
 299     1.920  -11400117.962  12315637  -0.00482  -0.00611
 300     1.960  -11400193.064  10938371  -0.00201   0.00254
 301     1.940  -11400029.906  13134643  -0.00935  -0.00983
 302     1.960  -11400089.223  12243261  -0.00430  -0.00385
 303     1.990  -11400127.139  10702764  -0.00521   0.00677
 304     1.930  -11400206.869  11104109   0.00119   0.00177
 305     1.930  -11400239.030  10948467   0.00209   0.00342
 306     1.810  -11400129.114  10853977  -0.00904   0.00441
 307     2.000  -11400057.002  11805536  -0.00998  -0.00071
 308     1.970  -11400310.487  10131927  -0.00052   0.00831
 309     1.880  -11400245.450  10729547   0.00355   0.00617
 310     1.980  -11400168.967  12160782   0.00245  -0.00372
 311     2.010  -11400114.624  11987936  -0.00482  -0.00496
 312     1.890  -11400194.562  12398153   0.00543  -0.00720
 313     1.960  -11400239.563  11370309  -0.00168   0.00047
 314     1.870  -11400168.026  12593520   0.00579  -0.00721
 315     1.830  -11400254.026  11092768   0.00116   0.00145
 316     1.790  -11400382.265  11126376   0.00810   0.00349
 317     2.060  -11400197.507  11062652   0.00128   0.00161
 318     1.940  -11400147.660  11340503  -0.00051   0.00313
 319     1.890  -11400285.433  11497823   0.00827  -0.00129
 320     1.870  -11400332.797  11307941   0.00897   0.00066
 321     1.870  -11400100.679  12882424  -0.00118  -0.01026
 322     1.950  -11400241.010  11310073   0.00109   0.00310
 323     1.960  -11400118.381  12025876  -0.00961  -0.00341
 324     2.070  -11400143.378  11261546  -0.00969  -0.00031
 325     1.850  -11400315.980  11094716   0.00705   0.00218
 326     1.930  -11400309.172  11594315   0.01076  -0.00226
 327     2.040  -11400127.849  11818816  -0.00406  -0.00037
 328     1.960  -11400297.692  10435612   0.00180   0.00587
 329     2.010  -11400145.216  12308971   0.00709  -0.00566
 330     1.980  -11400222.140  11274540   0.00101   0.00215
 331     1.940  -11400321.624  10934427   0.00634   0.00365
 332     1.830  -11400278.855  12531203   0.00247  -0.00606
 333     1.950  -11400262.496  11510872   0.00518  -0.00015
 334     2.070  -11400175.002  11127878  -0.00533   0.00292
 335     1.900  -11400319.100  12084231   0.00639  -0.00487
 336     1.950  -11400217.453  10493460  -0.00290   0.00706
 337     2.000  -11400193.513  11484057   0.00373  -0.00107
 338     2.040  -11400176.754  11632154   0.00332   0.00042
 339     1.940  -11400234.759  10815449   0.00251   0.00402
 340     1.970  -11400192.493  11974786   0.00020  -0.00470
 341     1.930  -11400200.047  12191146   0.00259  -0.00562
 342     1.990  -11400104.888  12631938  -0.00021  -0.00457
 343     2.070  -11399886.716  12784215  -0.01230  -0.00953
 344     1.860  -11400138.764  12578785   0.00861  -0.00708
 345     1.990  -11400160.900  11882578   0.00533  -0.00367
 346     1.910  -11400012.934  13236327  -0.00598  -0.01188
 347     1.850  -11400086.358  12316374  -0.00354  -0.00663
 348     1.900  -11400116.572  12389289   0.00231  -0.00652
 349     1.860  -11400318.012  11145030   0.00721   0.00265
 350     1.890  -11400265.935  11532521   0.00607   0.00169
 351     2.010  -11400152.062  11833438  -0.00209  -0.00185
 352     1.890  -11400192.986  12244468   0.00106  -0.00488
 353     1.920  -11400192.509  12517037   0.00247  -0.00577
 354     2.040  -11400182.993  11678288  -0.00748  -0.00124
 355     2.100  -11400219.870  11426356   0.00249   0.00130
 356     2.080  -11400090.185  11367026  -0.00073  -0.00198
 357     1.890  -11400233.408  11644646   0.00118  -0.00218
 358     1.860  -11400052.810  11564563  -0.00669   0.00021
 359     2.010  -11400122.595  12945699  -0.00087  -0.01119
 360     1.910  -11400152.661  12065666  -0.00184  -0.00529
 361     2.110  -11400138.368  11058470  -0.00745   0.00094
 362     1.840  -11400306.683  11182492   0.00615   0.00380
 363     1.880  -11400136.218  12412800   0.00079  -0.00730
 364     1.920  -11400182.031  12126696   0.00648  -0.00562
 365     2.020  -11400054.294  12181508  -0.00817  -0.00364
 366     1.890  -11400183.400  11930518  -0.00264  -0.00378
 367     1.970  -11400105.259  11294162  -0.01332   0.00035
 368     1.890  -11400028.115  11833502  -0.00961  -0.00335
 369     1.840  -11400270.709  11588040   0.00461  -0.00068
 370     1.990  -11400193.679  12109743  -0.00278  -0.00579
 371     1.870  -11400220.825  11414810   0.00229   0.00118
 372     1.960  -11400113.753  11522232  -0.00690  -0.00221
 373     1.900  -11400311.933  10619833   0.01071   0.00595
 374     1.920  -11400149.839  11436631  -0.00653  -0.00034
 375     1.970  -11400233.904  11749541  -0.00395  -0.00118
 376     1.890  -11400259.283  11113062  -0.00446   0.00300
 377     1.820  -11400337.850  11078111   0.00124   0.00390
 378     1.870  -11400155.129  12297377   0.00401  -0.00297
 379     1.980  -11400121.417  11382166  -0.00487   0.00181
 380     2.040  -11400264.607  11172927  -0.00070   0.00304
 381     1.920  -11400369.302  10615435   0.01111   0.00442
 382     1.900  -11400302.920  11326836   0.00163   0.00116
 383     1.990  -11400276.930  11372198   0.00903   0.00305
 384     1.930  -11400266.066  10786279   0.00000   0.00471
 385     2.050  -11400250.116  10810713  -0.00715   0.00490
 386     2.000  -11400081.966  12132703  -0.00337  -0.00312
 387     1.980  -11400244.010  11296116  -0.00064   0.00069
 388     1.970  -11400115.132  11542091  -0.01255  -0.00058
 389     1.940  -11400265.272  10888626  -0.00791   0.00642
 390     1.810  -11400201.262  11187929  -0.00228   0.00281
 391     1.980  -11399957.900  13404203  -0.00271  -0.01226
 392     1.930  -11400244.319  12032386   0.00419  -0.00248
 393     1.940  -11400223.451  11735490   0.00059  -0.00187
 394     1.930  -11400216.908  11072546   0.00032   0.00196
 395     1.830  -11400199.038  10761590  -0.00473   0.00543
 396     1.840  -11400152.967  12278402  -0.00491  -0.00369
 397     2.000  -11400247.029  11965235   0.01032  -0.00364
 398     1.940  -11400243.111  11245709   0.00872   0.00061
 399     1.980  -11400140.469  13032771   0.00213  -0.01024
 400     1.890  -11400100.744  12696682  -0.00450  -0.00937
 401     2.030  -11400066.531  10791111  -0.01196   0.00472
 402     1.930  -11400152.387  11976155  -0.00152  -0.00319
 403     2.000  -11400287.263  11282947  -0.00221   0.00026
 404     1.890  -11400284.316  11021779   0.00601   0.00435
 405     1.860  -11400139.092  10529761  -0.00743   0.00520
 406     1.890  -11400305.743  11790843   0.00092  -0.00190
 407     1.920  -11400279.511  11174969   0.00926   0.00079
 408     1.960  -11400260.451  11190389   0.00947   0.00338
 409     2.060  -11400307.613  10120157  -0.00660   0.01001
 410     1.960  -11400240.748  11033264  -0.00525   0.00098
 411     2.030  -11400160.291  12019392   0.00337  -0.00346
 412     1.920  -11400272.096  11437129  -0.00434  -0.00071
 413     1.980  -11400243.503  10625095  -0.00542   0.00522
 414     1.870  -11400182.830  12250568   0.00064  -0.00502
 415     1.970  -11400226.722  10638536  -0.01022   0.00641
 416     1.910  -11400071.315  12354179  -0.01456  -0.00627
 417     1.960  -11400200.773  11900702   0.00570  -0.00231
 418     1.920  -11400110.488  12582112  -0.00786  -0.00654
 419     1.980  -11400213.552  11794936   0.00273  -0.00242
 420     1.910  -11400184.923  11440194   0.00044   0.00226
 421     1.880  -11400372.946  10890156   0.00787   0.00325
 422     1.950  -11400287.462  11927988   0.00807  -0.00338
 423     1.980  -11400163.801  11133465  -0.00736   0.00247
 424     1.860  -11400207.094  11722941   0.00273  -0.00162
 425     1.970  -11400249.326  11003926   0.00412   0.00230
 426     1.940  -11400272.501  11566911  -0.00235   0.00021
 427     1.910  -11400271.195  12275197   0.00873  -0.00574
 428     1.990  -11400222.417  11783330  -0.00496  -0.00397
 429     1.920  -11400108.197  11839833  -0.00320  -0.00012
 430     1.910  -11400248.870  11659263   0.00741  -0.00149
 431     1.900  -11400183.636  11389358  -0.00717   0.00122
 432     1.880  -11400161.486  11256116  -0.00404   0.00232
 433     1.820  -11400417.333  10626643   0.01527   0.00620
 434     1.900  -11400148.930  12192792  -0.00681  -0.00418
 435     1.910  -11400175.253  11323625  -0.00436   0.00224
 436     2.040  -11400156.913  11870972   0.00327  -0.00219
 437     1.930  -11400307.912  11136030   0.00472   0.00291
 438     2.050  -11400205.807  11672636  -0.00440  -0.00082
 439     1.940  -11400223.642  11510624   0.00487   0.00052
 440     1.930  -11400180.832  11492613  -0.00705   0.00107
 441     1.960  -11400322.964  10463149   0.00573   0.00644
 442     1.900  -11400315.154  9519442  -0.00864   0.01484
 443     2.020  -11400256.190  10620481   0.00307   0.00503
 444     1.920  -11400156.074  13024056   0.00186  -0.00994
 445     2.020  -11400257.151  10795527  -0.00161   0.00462
 446     2.110  -11400123.353  10700659   0.00154   0.00609
 447     1.900  -11400205.923  11866175  -0.00042  -0.00306
 448     1.860  -11400286.166  11179327   0.01472   0.00326
 449     1.930  -11400224.535  11898982   0.00475  -0.00188
 450     1.910  -11400286.098  10882453   0.00086   0.00510
 451     2.040  -11400175.595  10805771  -0.00432   0.00623
 452     1.920  -11400111.998  11916573  -0.00649  -0.00122
 453     2.010  -11400306.359  11523377   0.00315  -0.00124
 454     1.940  -11400157.535  11652972   0.00259  -0.00114
 455     1.950  -11400096.711  11496900  -0.01107  -0.00014
 456     1.940  -11400240.966  11888926   0.00213  -0.00221
 457     1.970  -11400126.064  11944225  -0.00248  -0.00258
 458     2.010  -11400052.673  11615041  -0.01694   0.00036
 459     1.820  -11400146.212  11656543  -0.00743   0.00100
 460     1.950  -11400122.231  12091474   0.00140  -0.00321
 461     1.900  -11400342.408  11426698   0.00845  -0.00074
 462     1.930  -11400169.711  12033122  -0.00322  -0.00291
 463     1.960  -11400283.983  11398835   0.00799   0.00282
 464     1.820  -11400239.340  12003526   0.00302  -0.00410
 465     2.060  -11400168.939  10326238  -0.00457   0.00733
 466     2.020  -11400112.143  11667430  -0.00434  -0.00211
 467     1.920  -11400231.875  11525146   0.00585  -0.00108
 468     1.930  -11400266.863  11147932  -0.00139   0.00139
 469     1.840  -11400209.191  12140588  -0.00191  -0.00351
 470     1.920  -11400250.847  11435454   0.00872  -0.00078
 471     1.910  -11400251.512  10851690  -0.00110   0.00474
 472     1.940  -11400211.691  12008390   0.00854  -0.00634
 473     1.990  -11400193.282  11652724  -0.00694  -0.00111
 474     1.890  -11400292.207  10711665   0.00382   0.00372
 475     1.990  -11400190.260  12185901   0.00619  -0.00269
 476     1.950  -11400170.100  12495922   0.00387  -0.00742
 477     1.970  -11400222.054  11526434  -0.00434  -0.00097
 478     2.060  -11400080.068  11661186  -0.00966  -0.00168
 479     1.820  -11400350.640  10724755   0.00543   0.00634
