Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
  43     0.600  -18625579.389  948925   0.00425  -0.00522
  44     0.600  -18625647.500  655428   0.00052   0.00232
  45     0.600  -18625625.196  656112   0.00599   0.00301
  46     0.600  -18625713.209  641407   0.00474   0.00375
  47     0.600  -18625631.872  707232   0.00944   0.00063
  48     0.600  -18625708.720  975893  -0.00589  -0.00399
  49     0.600  -18625685.347  615469   0.01218   0.00476
  50     0.600  -18625628.775  833558  -0.00036  -0.00181
  51     0.700  -18625657.204  725175  -0.00107   0.00112
  52     0.600  -18625673.480  612765   0.00879   0.00421
  53     0.600  -18625597.991  796439  -0.00635  -0.00154
  54     0.600  -18625676.952  763391   0.00250   0.00021
  55     0.600  -18625699.048  867982   0.00211  -0.00258
  56     0.600  -18625581.744  605646  -0.00109   0.00388
  57     0.600  -18625613.562  595668  -0.00494   0.00437
  58     0.600  -18625638.210  866721   0.00526  -0.00321
  59     0.600  -18625664.763  670647   0.02038   0.00235
  60     0.600  -18625672.582  605312   0.00353   0.00369
  61     0.600  -18625667.861  968049   0.00073  -0.00621
  62     0.600  -18625727.744  565980   0.00028   0.00499
  63     0.600  -18625649.924  755663   0.00394   0.00008
  64     0.600  -18625599.683  1197476  -0.00314  -0.01198
  65     0.600  -18625672.225  612304   0.00325   0.00457
  66     0.600  -18625643.770  657467   0.00480   0.00204
  67     0.600  -18625720.340  640829   0.00717   0.00302
  68     0.600  -18625731.570  876758   0.00587  -0.00369
  69     0.600  -18625667.201  892715  -0.00309  -0.00352
  70     0.600  -18625674.539  1017523   0.00668  -0.00606
  71     0.700  -18625664.721  715311   0.00476   0.00003
  72     0.600  -18625693.955  581658   0.00392   0.00490
  73     0.600  -18625674.139  760966   0.00813   0.00004
  74     0.600  -18625560.865  656755  -0.00498   0.00247
  75     0.600  -18625732.663  594813  -0.01224   0.00438
  76     0.600  -18625632.689  777158  -0.01690   0.00038
  77     0.600  -18625673.500  737466  -0.01055   0.00045
  78     0.600  -18625704.380  746191   0.01272  -0.00028
  79     0.600  -18625619.824  1099298   0.01047  -0.00811
  80     0.600  -18625580.958  838128   0.00082  -0.00229
  81     0.600  -18625624.949  945796   0.00246  -0.00416
  82     0.600  -18625644.524  725206  -0.00096   0.00066
  83     0.600  -18625670.525  791329   0.00990  -0.00063
  84     0.600  -18625640.456  531770   0.00223   0.00499
  85     0.600  -18625595.224  624310   0.00321   0.00397
  86     0.600  -18625703.366  836476   0.00609  -0.00106
  87     0.600  -18625645.499  1190646   0.00820  -0.01162
  88     0.600  -18625658.674  848947  -0.00019  -0.00269
  89     0.600  -18625601.519  563625   0.00338   0.00460
  90     0.600  -18625610.706  765578   0.00252   0.00088
  91     0.600  -18625645.902  815852   0.00212  -0.00152
  92     0.600  -18625705.753  600954  -0.00346   0.00441
  93     0.600  -18625647.240  857560  -0.00210  -0.00200
  94     0.600  -18625690.882  704357   0.00841   0.00185
  95     0.600  -18625639.321  892084  -0.00231  -0.00302
  96     0.600  -18625672.031  988678   0.00470  -0.00594
  97     0.600  -18625656.205  575668  -0.01254   0.00522
  98     0.600  -18625601.415  897132   0.00533  -0.00396
  99     0.700  -18625723.913  669149   0.00207   0.00276
 100     0.600  -18625665.343  601468  -0.00927   0.00339
 101     0.600  -18625609.810  1106505   0.00985  -0.00892
 102     0.600  -18625744.032  577238   0.00104   0.00545
 103     0.600  -18625693.849  577812   0.01491   0.00472
 104     0.600  -18625671.075  608245  -0.00454   0.00411
 105     0.600  -18625615.959  756904   0.00371  -0.00048
 106     0.600  -18625643.381  592374   0.01609   0.00390
 107     0.600  -18625697.992  608037   0.01048   0.00394
 108     0.600  -18625671.991  838669   0.00796  -0.00085
 109     0.600  -18625666.241  720761   0.00731   0.00184
 110     0.600  -18625591.551  919801  -0.00038  -0.00383
 111     0.600  -18625709.303  583362   0.00007   0.00475
 112     0.700  -18625689.819  899266  -0.00261  -0.00572
 113     0.600  -18625690.229  1022028   0.00112  -0.00539
 114     0.600  -18625702.592  535310  -0.01276   0.00628
 115     0.600  -18625636.320  904587   0.00942  -0.00337
 116     0.600  -18625678.895  639032   0.01196   0.00300
 117     0.600  -18625692.386  587668  -0.00089   0.00518
 118     0.600  -18625691.275  664889   0.00116   0.00278
 119     0.600  -18625713.826  549290  -0.00661   0.00565
 120     0.600  -18625650.025  957137   0.00109  -0.00495
 121     0.600  -18625651.734  899746  -0.01158  -0.00325
 122     0.600  -18625697.382  814032  -0.00514  -0.00167
 123     0.600  -18625695.458  580597   0.00974   0.00471
 124     0.600  -18625668.713  753568  -0.00204   0.00008
 125     0.600  -18625605.227  789214   0.00272  -0.00125
 126     0.700  -18625714.797  1009199   0.00594  -0.00759
 127     0.600  -18625675.336  635215  -0.00735   0.00313
 128     0.600  -18625664.451  875754   0.00259  -0.00256
 129     0.600  -18625702.125  627756   0.00091   0.00371
 130     0.600  -18625666.867  1083526   0.00520  -0.00941
 131     0.600  -18625675.905  561627  -0.00088   0.00478
 132     0.600  -18625697.211  807624  -0.00155  -0.00055
 133     0.600  -18625719.189  790822   0.00247   0.00022
 134     0.600  -18625617.931  879081  -0.00684  -0.00254
 135     0.600  -18625694.460  977209  -0.00492  -0.00513
 136     0.600  -18625675.659  897008   0.00483  -0.00366
 137     0.600  -18625677.114  564130  -0.00536   0.00526
 138     0.600  -18625657.941  1029427   0.00656  -0.00687
 139     0.600  -18625699.902  1015161   0.00040  -0.00624
 140     0.600  -18625712.311  691120  -0.00707   0.00159
 141     0.600  -18625542.365  1104600   0.00493  -0.00980
 142     0.600  -18625735.325  567725  -0.01317   0.00477
 143     0.600  -18625662.970  1072002   0.00853  -0.00729
 144     0.600  -18625621.127  624112   0.00531   0.00341
 145     0.600  -18625660.849  868435   0.00080  -0.00178
 146     0.600  -18625607.185  617342  -0.00451   0.00304
 147     0.600  -18625675.146  883305   0.00364  -0.00270
 148     0.600  -18625625.310  1262947  -0.00026  -0.01217
 149     0.700  -18625632.861  520760  -0.00573   0.00591
 150     0.600  -18625664.224  661083   0.00467   0.00218
 151     0.600  -18625694.605  556782  -0.00034   0.00546
 152     0.600  -18625638.094  1142051   0.01216  -0.00905
 153     0.600  -18625695.822  782853   0.01113  -0.00092
 154     0.600  -18625677.814  1013435  -0.00241  -0.00629
 155     0.600  -18625670.035  670830   0.00302   0.00290
 156     0.600  -18625613.428  710630   0.00662   0.00121
 157     0.600  -18625620.209  1193095   0.01461  -0.01119
 158     0.600  -18625689.770  732000   0.00756   0.00078
 159     0.600  -18625744.224  1126431  -0.00450  -0.00855
 160     0.700  -18625754.707  770120  -0.01012  -0.00038
 161     0.600  -18625641.831  698007  -0.00575   0.00146
 162     0.600  -18625656.798  627199   0.00359   0.00368
 163     0.600  -18625679.504  783849   0.00260  -0.00063
 164     0.600  -18625691.702  984798  -0.00321  -0.00492
 165     0.600  -18625639.883  1028616  -0.01056  -0.00752
 166     0.600  -18625650.353  685929  -0.00064   0.00233
 167     0.600  -18625669.628  979001  -0.00655  -0.00386
 168     0.600  -18625724.250  1086557  -0.00493  -0.00849
 169     0.600  -18625684.410  687180  -0.00406   0.00110
 170     0.600  -18625636.066  966764  -0.01603  -0.00617
 171     0.600  -18625704.133  562865  -0.01794   0.00516
 172     0.600  -18625606.300  753703   0.00903   0.00010
 173     0.600  -18625597.378  545883  -0.00064   0.00592
 174     0.600  -18625711.923  621970  -0.00166   0.00359
 175     0.600  -18625705.547  1032497  -0.00570  -0.00831
 176     0.600  -18625664.825  1084397   0.00230  -0.01034
 177     0.600  -18625711.472  890351   0.00812  -0.00295
 178     0.600  -18625705.096  583581  -0.00240   0.00506
 179     0.600  -18625626.559  961918   0.00899  -0.00518
 180     0.600  -18625647.602  930251   0.00239  -0.00578
 181     0.700  -18625639.460  1107511   0.01407  -0.00872
 182     0.600  -18625666.974  570621  -0.00571   0.00560
 183     0.600  -18625584.405  1107626  -0.00616  -0.00835
 184     0.600  -18625757.213  581486  -0.00745   0.00476
 185     0.600  -18625634.548  1195213   0.01219  -0.01124
 186     0.600  -18625659.424  602354  -0.00158   0.00456
 187     0.600  -18625659.476  1067414  -0.01527  -0.00901
 188     0.700  -18625670.615  580665  -0.00157   0.00479
 189     0.600  -18625705.336  588523   0.00087   0.00477
 190     0.600  -18625634.054  1095808  -0.00868  -0.00933
 191     0.600  -18625587.661  1048951  -0.00112  -0.00665
 192     0.600  -18625703.545  803837   0.00176   0.00070
 193     0.600  -18625746.549  602369  -0.00381   0.00438
 194     0.600  -18625758.725  1099065  -0.00022  -0.00985
 195     0.600  -18625567.898  602878  -0.00232   0.00383
 196     0.600  -18625701.965  603479   0.00258   0.00499
 197     0.600  -18625663.807  824672  -0.00385  -0.00144
 198     0.600  -18625712.418  621810   0.00012   0.00410
 199     0.600  -18625690.307  583995   0.00114   0.00453
 200     0.600  -18625597.474  882663  -0.00267  -0.00315
 201     0.600  -18625668.927  631900  -0.00412   0.00308
 202     0.600  -18625668.263  523630  -0.00422   0.00586
 203     0.600  -18625654.495  564545  -0.00495   0.00503
 204     0.600  -18625661.129  625674   0.00538   0.00356
 205     0.600  -18625607.719  697197   0.00148   0.00161
 206     0.600  -18625674.644  1000353   0.00383  -0.00612
 207     0.600  -18625660.366  1014341   0.00201  -0.00718
 208     0.600  -18625695.342  635318   0.00435   0.00364
 209     0.600  -18625619.694  912206   0.00042  -0.00313
 210     0.600  -18625699.888  746008   0.00241   0.00143
 211     0.600  -18625625.634  564875  -0.00039   0.00505
 212     0.600  -18625655.025  582280   0.00025   0.00541
 213     0.600  -18625599.183  708968   0.00651   0.00173
 214     0.600  -18625649.625  572649  -0.00140   0.00428
 215     0.600  -18625676.710  1133924  -0.00211  -0.00964
 216     0.600  -18625677.331  712530   0.00156   0.00226
 217     0.600  -18625627.677  1017293   0.00466  -0.00670
 218     0.600  -18625641.429  984635   0.00232  -0.00560
 219     0.600  -18625598.150  580642  -0.00074   0.00479
 220     0.600  -18625612.564  639134   0.00501   0.00346
 221     0.600  -18625663.574  656878   0.00229   0.00305
 222     0.600  -18625624.206  825689  -0.00765  -0.00151
 223     0.600  -18625735.762  927693  -0.01074  -0.00384
 224     0.600  -18625714.407  725299   0.00812   0.00136
 225     0.600  -18625702.986  598429   0.00584   0.00447
 226     0.600  -18625660.161  534033  -0.00216   0.00579
 227     0.600  -18625571.217  536696  -0.00314   0.00663
 228     0.700  -18625598.385  1031271  -0.00125  -0.00781
 229     0.600  -18625673.660  607649  -0.00311   0.00401
 230     0.600  -18625699.183  554780   0.00128   0.00535
 231     0.600  -18625656.068  864079   0.00264  -0.00227
 232     0.600  -18625536.635  1031484  -0.00802  -0.00659
 233     0.600  -18625585.831  844908   0.00618  -0.00071
 234     0.600  -18625654.807  698249  -0.00220   0.00174
 235     0.600  -18625675.749  726167   0.00238   0.00141
 236     0.700  -18625610.368  920616   0.00658  -0.00451
 237     0.600  -18625729.274  940804   0.01098  -0.00526
 238     0.600  -18625555.128  656879  -0.00721   0.00288
 239     0.600  -18625659.437  700537  -0.00553   0.00189
 240     0.600  -18625726.985  804844   0.01157  -0.00033
 241     0.600  -18625698.911  914790   0.00068  -0.00398
 242     0.600  -18625674.824  618167  -0.00194   0.00410
 243     0.600  -18625709.352  685316  -0.00860   0.00148
 244     0.600  -18625671.262  575513   0.00224   0.00471
 245     0.600  -18625657.888  630192   0.00898   0.00338
 246     0.600  -18625595.412  696972   0.00540   0.00110
 247     0.600  -18625643.921  1109586   0.00033  -0.00916
 248     0.600  -18625750.726  737736  -0.00232   0.00061
 249     0.600  -18625647.258  1063835  -0.00733  -0.00760
 250     0.600  -18625663.926  599064  -0.00534   0.00486
 251     0.700  -18625639.368  936430   0.00229  -0.00523
 252     0.600  -18625636.460  814267   0.00096  -0.00135
 253     0.600  -18625649.402  937869  -0.00652  -0.00528
 254     0.600  -18625666.975  546801  -0.00372   0.00554
 255     0.600  -18625642.036  622750  -0.00219   0.00324
 256     0.600  -18625665.027  841517   0.00268  -0.00194
 257     0.700  -18625684.579  802712   0.00153  -0.00113
 258     0.600  -18625539.510  735232  -0.00041   0.00020
 259     0.600  -18625630.765  830844   0.00677  -0.00217
 260     0.600  -18625613.253  715717   0.00239   0.00146
 261     0.600  -18625783.776  582651   0.00015   0.00472
 262     0.600  -18625691.580  773816   0.01340  -0.00083
 263     0.600  -18625638.742  567390   0.01300   0.00538
 264     0.600  -18625537.284  572275  -0.00727   0.00480
 265     0.600  -18625610.420  1272174  -0.00476  -0.01239
 266     0.600  -18625646.200  589941  -0.00199   0.00459
 267     0.600  -18625652.256  839001  -0.00574  -0.00249
 268     0.600  -18625758.544  719957  -0.00524   0.00163
 269     0.600  -18625689.096  1148319  -0.00463  -0.01025
 270     0.600  -18625703.722  862739   0.00743  -0.00261
 271     0.600  -18625627.166  1064527   0.00137  -0.00818
 272     0.700  -18625653.108  606510   0.00299   0.00383
 273     0.600  -18625684.540  1125064  -0.00017  -0.00924
 274     0.600  -18625698.238  541272  -0.00745   0.00608
 275     0.600  -18625680.984  747832   0.00068   0.00073
 276     0.600  -18625637.475  583019  -0.00420   0.00384
 277     0.600  -18625702.351  658798  -0.00941   0.00235
 278     0.600  -18625722.467  678373   0.01608   0.00097
 279     0.600  -18625658.563  617003   0.00780   0.00389
 280     0.600  -18625593.436  692691   0.00483   0.00340
 281     0.600  -18625689.235  874612  -0.00586  -0.00267
 282     0.600  -18625639.228  597145  -0.00218   0.00378
 283     0.600  -18625730.627  609787   0.00754   0.00372
 284     0.700  -18625677.749  815531   0.00475  -0.00142
 285     0.600  -18625669.377  506717  -0.01052   0.00636
 286     0.600  -18625657.307  580131   0.00546   0.00463
 287     0.600  -18625598.316  1084989  -0.00104  -0.00809
 288     0.600  -18625716.457  779857   0.00001  -0.00042
 289     0.600  -18625706.380  666186  -0.00035   0.00278
 290     0.600  -18625679.595  934535   0.00194  -0.00447
 291     0.600  -18625711.393  884358  -0.00228  -0.00343
 292     0.600  -18625686.028  590870  -0.00686   0.00476
 293     0.700  -18625696.934  690188  -0.00740   0.00250
 294     0.600  -18625719.090  571315  -0.00362   0.00451
 295     0.600  -18625735.166  595729   0.00099   0.00457
 296     0.600  -18625630.306  695375   0.00449   0.00204
 297     0.600  -18625649.525  1153827  -0.01053  -0.01122
 298     0.600  -18625656.444  898071   0.00387  -0.00346
 299     0.600  -18625603.897  1114180   0.01162  -0.00791
 300     0.600  -18625600.442  726895  -0.00054   0.00079
 301     0.600  -18625663.981  918171  -0.00615  -0.00410
 302     0.600  -18625676.316  1197080   0.00617  -0.01046
 303     0.600  -18625662.783  641792  -0.00423   0.00336
 304     0.600  -18625703.287  1127318  -0.00830  -0.01105
 305     0.600  -18625708.631  639231   0.00507   0.00319
 306     0.600  -18625667.859  714644   0.00064   0.00179
 307     0.600  -18625680.379  808349   0.01453   0.00004
 308     0.600  -18625673.513  522871  -0.00468   0.00654
 309     0.600  -18625580.145  697881   0.00008   0.00222
 310     0.600  -18625575.693  1086719   0.01200  -0.00762
 311     0.600  -18625647.043  568536   0.00405   0.00506
 312     0.600  -18625670.344  622730  -0.00549   0.00433
 313     0.600  -18625582.248  982741   0.00046  -0.00624
 314     0.600  -18625703.809  567531   0.00432   0.00536
 315     0.600  -18625611.552  640325  -0.00531   0.00183
 316     0.600  -18625642.953  699670  -0.00368   0.00193
 317     0.600  -18625658.810  541886  -0.01048   0.00578
 318     0.600  -18625686.678  836746  -0.00800  -0.00130
 319     0.600  -18625670.176  552668   0.00125   0.00537
 320     0.600  -18625640.338  907975   0.00104  -0.00318
 321     0.600  -18625711.203  638552   0.01049   0.00306
 322     0.600  -18625558.799  951059  -0.00152  -0.00373
 323     0.600  -18625660.762  785965  -0.00058  -0.00015
 324     0.600  -18625625.944  891349  -0.00264  -0.00212
 325     0.600  -18625659.754  789464   0.00998  -0.00102
 326     0.600  -18625641.019  946333   0.00968  -0.00521
 327     0.600  -18625669.114  537516   0.00866   0.00519
 328     0.600  -18625620.710  645450   0.00166   0.00369
 329     0.600  -18625685.325  745989  -0.01170   0.00018
 330     0.600  -18625689.980  747107  -0.01728   0.00002
 331     0.700  -18625626.885  831777  -0.00746  -0.00220
 332     0.600  -18625719.395  906794  -0.00310  -0.00381
 333     0.600  -18625659.363  540542   0.00466   0.00591
 334     0.600  -18625678.584  635147   0.00631   0.00343
 335     0.700  -18625686.276  898707  -0.00689  -0.00291
 336     0.600  -18625718.879  616868   0.00120   0.00394
 337     0.600  -18625644.942  551692  -0.00045   0.00608
 338     0.600  -18625745.533  547479   0.00747   0.00563
 339     0.600  -18625711.265  665983  -0.00475   0.00301
 340     0.600  -18625727.120  874113   0.00421  -0.00334
 341     0.600  -18625627.289  981017  -0.00287  -0.00561
 342     0.600  -18625725.913  604342  -0.00973   0.00417
 343     0.600  -18625700.507  597813  -0.00037   0.00468
 344     0.600  -18625773.187  621741  -0.00168   0.00348
 345     0.600  -18625698.273  604531   0.00007   0.00342
 346     0.600  -18625637.503  1018377  -0.00442  -0.00626
 347     0.600  -18625607.315  645273   0.01221   0.00354
 348     0.600  -18625709.306  766217   0.00572   0.00123
 349     0.600  -18625655.639  882014  -0.00407  -0.00373
 350     0.600  -18625707.110  574146   0.00800   0.00549
 351     0.700  -18625734.447  580536   0.00721   0.00462
 352     0.600  -18625625.947  693579   0.00106   0.00182
 353     0.600  -18625598.352  1092931   0.00377  -0.00754
 354     0.600  -18625628.344  838876   0.00181  -0.00125
 355     0.600  -18625681.754  670607   0.01274   0.00160
 356     0.600  -18625635.193  800086   0.00415  -0.00022
 357     0.600  -18625640.238  734974  -0.01256   0.00083
 358     0.600  -18625737.370  526636   0.00179   0.00624
 359     0.600  -18625725.582  578263   0.00736   0.00497
 360     0.600  -18625594.043  729566   0.00972   0.00150
 361     0.600  -18625645.947  632951  -0.00099   0.00289
 362     0.600  -18625619.353  822816  -0.00925  -0.00188
 363     0.600  -18625658.175  561117  -0.00556   0.00500
 364     0.600  -18625608.955  986130   0.00338  -0.00535
 365     0.600  -18625656.373  568582   0.01106   0.00579
 366     0.600  -18625642.506  701828  -0.00628   0.00231
 367     0.600  -18625685.534  556969  -0.01479   0.00491
 368     0.600  -18625691.388  615267   0.00884   0.00394
 369     0.600  -18625602.659  1132092  -0.00252  -0.01007
 370     0.700  -18625661.715  984827   0.00197  -0.00478
 371     0.600  -18625666.147  1036128  -0.01204  -0.00745
 372     0.600  -18625691.214  716900  -0.00344   0.00136
 373     0.600  -18625680.324  592240   0.00635   0.00437
 374     0.600  -18625690.845  626717   0.00425   0.00346
 375     0.600  -18625665.449  842045  -0.00319  -0.00132
 376     0.600  -18625682.542  782064   0.00476  -0.00125
 377     0.600  -18625678.860  1089763   0.00486  -0.00728
 378     0.600  -18625730.840  812848   0.00043  -0.00211
 379     0.600  -18625619.698  730639  -0.00100   0.00032
 380     0.600  -18625689.527  631363   0.00363   0.00382
 381     0.600  -18625620.631  688839  -0.00654   0.00205
 382     0.600  -18625737.852  581718  -0.00035   0.00474
 383     0.600  -18625589.626  791636  -0.00747  -0.00096
 384     0.600  -18625628.264  571990  -0.00176   0.00489
 385     0.600  -18625688.127  652833   0.00003   0.00338
 386     0.700  -18625637.743  1058633   0.01486  -0.00746
 387     0.600  -18625661.350  684237   0.00601   0.00166
 388     0.600  -18625638.075  666546  -0.01201   0.00146
 389     0.600  -18625692.229  796659  -0.00585  -0.00136
 390     0.600  -18625649.232  831329  -0.00816  -0.00104
 391     0.600  -18625609.887  546900  -0.00110   0.00627
 392     0.600  -18625663.751  649502  -0.00000   0.00299
 393     0.700  -18625613.394  916943  -0.00397  -0.00460
 394     0.600  -18625619.923  686688   0.00055   0.00277
 395     0.600  -18625668.630  708738   0.00100   0.00130
 396     0.600  -18625707.347  676513  -0.01104   0.00295
 397     0.600  -18625628.982  1112916  -0.00231  -0.01036
 398     0.600  -18625595.058  1101725  -0.00501  -0.00808
 399     0.600  -18625601.133  1120123  -0.00079  -0.00954
 400     0.600  -18625658.966  607549   0.00301   0.00377
 401     0.600  -18625643.178  587718   0.01201   0.00462
 402     0.600  -18625636.167  901179  -0.00864  -0.00256
 403     0.600  -18625682.206  631721   0.01195   0.00348
 404     0.600  -18625548.035  947897   0.00518  -0.00399
 405     0.600  -18625739.214  589628   0.00461   0.00396
 406     0.600  -18625656.555  999581   0.00692  -0.00665
 407     0.600  -18625644.432  1002900   0.00439  -0.00494
 408     0.600  -18625671.700  958321   0.00537  -0.00533
 409     0.600  -18625655.668  1037164   0.00131  -0.00724
 410     0.600  -18625638.541  653717  -0.00637   0.00276
 411     0.600  -18625675.881  862904   0.00184  -0.00358
 412     0.600  -18625595.072  978909   0.02095  -0.00613
 413     0.600  -18625712.576  825829   0.00094  -0.00098
 414     0.600  -18625620.831  809395  -0.00380  -0.00116
 415     0.600  -18625692.986  530615  -0.00567   0.00556
 416     0.600  -18625623.038  682970   0.01240   0.00200
 417     0.600  -18625710.292  618903   0.00307   0.00336
 418     0.600  -18625559.934  818122  -0.00193  -0.00166
 419     0.600  -18625617.103  834483  -0.00986  -0.00158
 420     0.600  -18625633.954  552598   0.00153   0.00538
 421     0.600  -18625608.395  894435   0.00995  -0.00261
 422     0.600  -18625722.866  617565   0.00424   0.00378
 423     0.600  -18625642.953  1017144  -0.00253  -0.00692
 424     0.600  -18625635.066  1035896   0.00462  -0.00665
 425     0.600  -18625668.892  1102557  -0.00342  -0.00835
 426     0.600  -18625626.937  960737   0.00212  -0.00504
 427     0.600  -18625744.017  645911   0.00496   0.00390
 428     0.600  -18625714.572  654332   0.00527   0.00359
 429     0.600  -18625634.290  784515  -0.00557  -0.00076
 430     0.600  -18625647.897  535166  -0.01409   0.00573
 431     0.600  -18625592.398  915473  -0.00607  -0.00417
 432     0.600  -18625625.884  649970   0.00208   0.00365
 433     0.600  -18625726.646  652341   0.00290   0.00231
 434     0.600  -18625672.174  617717   0.00228   0.00385
 435     0.600  -18625672.924  1048702   0.00838  -0.00726
 436     0.600  -18625710.682  789577   0.00489  -0.00169
 437     0.600  -18625657.438  619272   0.00658   0.00354
 438     0.600  -18625703.957  944757   0.00398  -0.00435
 439     0.600  -18625671.950  590985  -0.00036   0.00431
 440     0.600  -18625611.046  1021211   0.00819  -0.00641
 441     0.600  -18625680.485  1062045  -0.00233  -0.00820
 442     0.600  -18625656.795  739213   0.00928   0.00029
 443     0.600  -18625698.030  535728  -0.00283   0.00581
 444     0.600  -18625660.390  569962   0.00719   0.00534
 445     0.600  -18625695.951  454759   0.00083   0.00872
 446     0.600  -18625701.994  527463  -0.00454   0.00641
 447     0.600  -18625659.619  740690   0.00725   0.00096
 448     0.600  -18625594.952  575801  -0.00763   0.00529
 449     0.600  -18625724.573  966768  -0.00175  -0.00500
 450     0.600  -18625628.513  741027  -0.00657   0.00066
 451     0.600  -18625692.963  595705  -0.01334   0.00414
 452     0.600  -18625714.746  666848   0.00265   0.00167
 453     0.600  -18625745.663  862376  -0.00370  -0.00292
 454     0.600  -18625783.502  682795   0.01052   0.00239
 455     0.600  -18625664.948  561465  -0.00376   0.00444
 456     0.600  -18625630.155  526013   0.00671   0.00593
 457     0.600  -18625706.925  637547   0.00549   0.00264
 458     0.600  -18625703.723  561796   0.00177   0.00524
 459     0.600  -18625650.550  1108373  -0.00047  -0.00915
 460     0.600  -18625723.188  682617   0.00028   0.00182
 461     0.600  -18625559.208  853283  -0.00422  -0.00257
 462     0.600  -18625652.782  644352   0.00438   0.00344
 463     0.600  -18625660.350  968190   0.00106  -0.00559
 464     0.600  -18625695.080  639139   0.00111   0.00304
 465     0.600  -18625701.853  672354  -0.00956   0.00285
 466     0.600  -18625661.038  931720   0.00141  -0.00487
 467     0.700  -18625653.048  891911  -0.00264  -0.00390
 468     0.600  -18625703.388  600726   0.00438   0.00482
 469     0.700  -18625660.082  575096  -0.00074   0.00467
 470     0.600  -18625657.897  632599   0.00442   0.00368
 471     0.600  -18625681.989  626888  -0.01128   0.00416
 472     0.700  -18625671.424  803066   0.00817  -0.00052
 473     0.600  -18625676.093  1006617   0.00757  -0.00724
 474     0.600  -18625706.237  531219   0.01031   0.00629
 475     0.600  -18625711.120  634925  -0.00300   0.00375
 476     0.600  -18625690.667  672789   0.00109   0.00182
 477     0.600  -18625739.617  516671  -0.00712   0.00635
 478     0.600  -18625588.647  930744  -0.00052  -0.00556
 479     0.600  -18625683.117  914915   0.00822  -0.00397
 480     0.600  -18625619.472  550268  -0.00037   0.00571
 481     0.600  -18625665.874  717400  -0.00593   0.00255
 482     0.600  -18625629.313  544258  -0.00862   0.00608
 483     0.600  -18625659.959  778193   0.00469   0.00048
 484     0.600  -18625695.267  727613   0.00225   0.00104
 485     0.600  -18625737.248  1073712   0.00575  -0.00817
 486     0.600  -18625706.882  881582  -0.01249  -0.00336
 487     0.600  -18625626.493  879611   0.00916  -0.00345
 488     0.600  -18625633.104  610270  -0.00397   0.00356
 489     0.600  -18625700.765  946884  -0.00350  -0.00531
 490     0.600  -18625739.220  537799  -0.00061   0.00606
 491     0.600  -18625711.813  685103   0.00962   0.00199
 492     0.700  -18625666.736  824754   0.00090  -0.00177
 493     0.600  -18625698.582  996847  -0.01275  -0.00684
 494     0.600  -18625778.719  620876   0.00308   0.00353
 495     0.600  -18625733.303  610865  -0.01652   0.00295
