Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
  62     3.460  -14304936.729  10129321  -0.00823   0.00271
  63     3.490  -14304915.457  10253445  -0.00252   0.00260
  64     3.390  -14304833.588  10962063  -0.00314  -0.00237
  65     3.450  -14304831.970  11270665  -0.00414   0.00086
  66     3.400  -14305071.211  9985225   0.00152   0.00527
  67     3.470  -14304818.266  10927783  -0.00886  -0.00214
  68     3.430  -14304887.945  10817462  -0.00831   0.00104
  69     3.360  -14305083.873  10477999  -0.00031   0.00240
  70     3.400  -14304920.247  11306670  -0.00116  -0.00109
  71     3.480  -14304904.207  10708416  -0.00304  -0.00022
  72     3.410  -14304870.346  10902522  -0.00454  -0.00145
  73     3.410  -14305013.783  10845917   0.00187   0.00110
  74     3.450  -14304904.917  10217570  -0.00091   0.00344
  75     3.430  -14305083.700  11257300   0.00272  -0.00421
  76     3.450  -14304972.971  10661244   0.00507   0.00025
  77     3.390  -14304925.531  11700671  -0.00286  -0.00361
  78     3.390  -14304908.445  10150522  -0.00125   0.00374
  79     3.390  -14305009.050  10590353   0.00116   0.00243
  80     3.380  -14305009.152  11935822   0.00201  -0.00709
  81     3.440  -14304966.896  10778678   0.00143   0.00078
  82     3.390  -14304799.244  11137662  -0.00316  -0.00211
  83     3.400  -14304694.078  11607782  -0.00398  -0.00704
  84     3.400  -14305106.275  11213185   0.00116  -0.00199
  85     3.520  -14304826.032  11735225  -0.00190  -0.00374
  86     3.450  -14305075.912  10301221  -0.00050   0.00455
  87     3.370  -14305032.101  10502047   0.00246   0.00333
  88     3.440  -14304852.209  10889330   0.00019   0.00026
  89     3.400  -14305150.446  10834187   0.00819  -0.00005
  90     3.390  -14304995.545  10526464  -0.00286   0.00159
  91     3.400  -14305027.851  10428564   0.00475   0.00290
  92     3.500  -14305058.457  9991791  -0.00272   0.00571
  93     3.430  -14305002.462  11175744  -0.00055  -0.00190
  94     3.420  -14304971.996  11413031   0.00254  -0.00196
  95     3.380  -14304932.249  9960446  -0.00052   0.00553
  96     3.500  -14304744.168  11306233  -0.00673  -0.00274
  97     3.420  -14304920.735  10601428  -0.00153   0.00263
  98     3.390  -14305037.217  11575798   0.00587  -0.00268
  99     3.410  -14304975.406  11311124   0.00023  -0.00087
 100     3.540  -14305012.859  10749658  -0.00114  -0.00035
 101     3.390  -14305056.413  10616388  -0.00119   0.00105
 102     3.400  -14305085.423  10823375   0.00435   0.00065
 103     3.450  -14304874.170  11244813  -0.00105  -0.00164
 104     3.420  -14304911.733  11100663   0.00319  -0.00197
 105     3.420  -14305055.361  10263988  -0.00314   0.00317
 106     3.400  -14305049.503  10565045   0.00020   0.00042
 107     3.460  -14304888.258  11356374  -0.00005  -0.00083
 108     3.420  -14304994.464  11563006  -0.00161  -0.00411
 109     3.450  -14304834.590  11257325   0.00007  -0.00395
 110     3.320  -14304963.818  11169326  -0.00300  -0.00098
 111     3.340  -14305032.971  9916844   0.00358   0.00455
 112     3.410  -14305208.418  10155329   0.00145   0.00565
 113     3.430  -14304793.431  10913887  -0.00364  -0.00175
 114     3.390  -14304896.534  10715278  -0.00538   0.00083
 115     3.380  -14304964.907  10562116   0.00163   0.00415
 116     3.380  -14305033.025  11023981   0.00502  -0.00133
 117     3.340  -14305092.972  10049916  -0.00144   0.00479
 118     3.420  -14304992.339  11166769  -0.00022  -0.00243
 119     3.420  -14305165.230  9221271  -0.00100   0.01003
 120     3.370  -14305129.485  9405631   0.00830   0.00998
 121     3.450  -14305049.236  10369195  -0.00017   0.00245
 122     3.440  -14304886.597  11959682   0.00075  -0.00378
 123     3.500  -14304870.708  10718691   0.00500  -0.00134
 124     3.400  -14305079.035  10556460   0.00143   0.00143
 125     3.360  -14305027.251  9981361   0.00256   0.00551
 126     3.410  -14304943.585  9955196  -0.00063   0.00239
 127     3.420  -14305059.898  10297183   0.00215   0.00220
 128     3.360  -14304955.854  10288770  -0.00075   0.00389
 129     3.390  -14305049.321  10123024   0.00006   0.00321
 130     3.430  -14305068.578  10140740   0.00119   0.00592
 131     3.420  -14304953.034  10374184  -0.00218   0.00281
 132     3.480  -14305013.215  10547317   0.00233  -0.00045
 133     3.460  -14304832.150  11232335   0.00127  -0.00121
 134     3.460  -14304984.933  11271994  -0.00098  -0.00165
 135     3.430  -14304810.319  11848815  -0.00527  -0.00638
 136     3.380  -14304894.527  11910251  -0.00130  -0.00749
 137     3.330  -14305145.608  9832162   0.00666   0.00531
 138     3.430  -14304793.478  11832110   0.00116  -0.00346
 139     3.370  -14304933.447  11606148  -0.00333  -0.00396
 140     3.400  -14304999.749  10969149  -0.00232  -0.00015
 141     3.430  -14305061.218  10814992   0.00069   0.00132
 142     3.550  -14304753.830  12307923  -0.00258  -0.01194
 143     3.380  -14305038.167  12663500   0.00057  -0.01284
 144     3.430  -14304827.945  11177889  -0.00633  -0.00099
 145     3.400  -14304901.887  11321396  -0.00116  -0.00349
 146     3.300  -14304926.840  10386136  -0.00357   0.00310
 147     3.390  -14305053.767  10107605  -0.00239   0.00565
 148     3.390  -14304954.050  10372161  -0.00215   0.00107
 149     3.290  -14305105.451  10691114   0.00193   0.00113
 150     3.410  -14305080.842  11348821   0.00679  -0.00400
 151     3.410  -14305041.485  10582090   0.00079   0.00141
 152     3.400  -14304919.665  11248851  -0.00367  -0.00339
 153     3.390  -14304869.566  11255977  -0.00313  -0.00073
 154     3.430  -14304997.903  10609394   0.00267   0.00104
 155     3.390  -14305068.141  9846849  -0.00056   0.00733
 156     3.440  -14304805.416  11021565  -0.00505  -0.00494
 157     3.420  -14304965.899  11364246   0.00248  -0.00234
 158     3.550  -14304897.840  10466982  -0.00429   0.00193
 159     3.410  -14305090.679  10131724   0.00221   0.00545
 160     3.420  -14305105.171  10165543   0.00099   0.00486
 161     3.470  -14304915.906  10692131  -0.00011   0.00370
 162     3.510  -14304741.267  9711410  -0.00275   0.00566
 163     3.410  -14304903.061  10730524   0.00102   0.00120
 164     3.420  -14304875.683  10898560  -0.00154  -0.00208
 165     3.360  -14304979.659  10398116   0.00035   0.00011
 166     3.400  -14305066.200  10446682   0.00385   0.00062
 167     3.420  -14304887.894  11826487   0.00213  -0.00644
 168     3.440  -14305036.264  10987507   0.00044  -0.00042
 169     3.400  -14304959.179  10140449   0.00045   0.00640
 170     3.440  -14305051.894  9666452   0.00168   0.00647
 171     3.480  -14304875.505  10671745   0.00302  -0.00186
 172     3.380  -14304944.742  11651885   0.00051  -0.00324
 173     3.460  -14304916.395  11064833  -0.00363  -0.00214
 174     3.340  -14304991.899  10736931  -0.00634  -0.00001
 175     3.390  -14305166.744  10635964   0.00321   0.00125
 176     3.450  -14305044.834  10725146   0.00020   0.00010
 177     3.390  -14304953.924  10996808   0.00056   0.00026
 178     3.460  -14305042.833  10891678   0.00397  -0.00234
 179     3.430  -14304872.287  9499818  -0.00459   0.00692
 180     3.310  -14304915.327  10490133  -0.00184   0.00325
 181     3.310  -14305096.772  10636088   0.00021   0.00163
 182     3.350  -14304991.470  10947866   0.00217  -0.00004
 183     3.410  -14305071.218  11120595   0.00072  -0.00313
 184     3.450  -14305025.847  9453310  -0.00033   0.00706
 185     3.480  -14304923.064  11715485  -0.00177  -0.00557
 186     3.390  -14304869.242  10811366   0.00601   0.00325
 187     3.450  -14305158.850  11231716   0.00391  -0.00190
 188     3.400  -14305021.987  9643759  -0.00291   0.00887
 189     3.540  -14305017.902  10546119   0.00187   0.00143
 190     3.450  -14305012.595  9728679  -0.00457   0.00666
 191     3.410  -14305077.698  9655076   0.00066   0.00530
 192     3.440  -14305060.094  10668090   0.00735   0.00253
 193     3.440  -14304898.755  11082148  -0.00372  -0.00067
 194     3.440  -14304998.752  10940513   0.00196  -0.00163
 195     3.390  -14304802.630  11633973  -0.00535  -0.00372
 196     3.550  -14304924.617  11281061  -0.00443  -0.00188
 197     3.460  -14304892.155  11683133  -0.00106  -0.00645
 198     3.480  -14305004.744  10338919   0.00363   0.00438
 199     3.430  -14304954.280  10245336  -0.00297   0.00512
 200     3.330  -14305096.380  11114921   0.00140  -0.00248
 201     3.400  -14304877.381  10594026  -0.00628   0.00055
 202     3.420  -14304914.849  10942598  -0.00757  -0.00002
 203     3.430  -14304879.595  10501026  -0.00478   0.00263
 204     3.510  -14305018.311  11284627  -0.00123  -0.00095
 205     3.490  -14304782.957  11454417  -0.00690  -0.00273
 206     3.420  -14305076.655  10365923  -0.00066   0.00290
 207     3.290  -14304982.816  11225628   0.00396  -0.00314
 208     3.460  -14305006.185  10500860   0.00501   0.00105
 209     3.410  -14304908.059  11073172  -0.00431  -0.00089
 210     3.440  -14305076.303  10208349   0.00689   0.00466
 211     3.390  -14305006.414  11635288   0.00126  -0.00473
 212     3.440  -14305010.251  11053436   0.00127  -0.00256
 213     3.480  -14304995.278  9454284  -0.00088   0.00881
 214     3.340  -14304939.297  10781345  -0.00072   0.00066
 215     3.420  -14304841.350  11334526   0.00076  -0.00212
 216     3.380  -14304835.576  11347941  -0.00522  -0.00125
 217     3.420  -14304984.646  10470351   0.00037   0.00277
 218     3.410  -14305002.703  10702354  -0.00212  -0.00039
 219     3.350  -14304991.132  10823348  -0.00061   0.00186
 220     3.430  -14304891.690  11526684  -0.00175  -0.00443
 221     3.420  -14305053.567  11618889  -0.00140  -0.00742
 222     3.450  -14305029.652  10473988   0.00291   0.00167
 223     3.390  -14305067.047  10223490  -0.00279   0.00349
 224     3.500  -14304971.995  10565897  -0.00484   0.00106
 225     3.420  -14305136.548  10508808  -0.00341   0.00222
 226     3.410  -14305029.597  10300292  -0.00257   0.00527
 227     3.450  -14304871.850  10468239  -0.00117   0.00364
 228     3.340  -14304973.761  10470345  -0.00047   0.00273
 229     3.530  -14305037.660  11630659   0.01053  -0.00513
 230     3.470  -14304868.859  10710567  -0.00350  -0.00117
 231     3.380  -14305151.739  9678816   0.00151   0.00665
 232     3.490  -14304915.166  11307449  -0.00466  -0.00253
 233     3.400  -14304834.648  11263536  -0.00344  -0.00153
 234     3.410  -14304963.512  10393232  -0.00345   0.00258
 235     3.480  -14305031.699  11577631  -0.00242  -0.00258
 236     3.440  -14305060.494  9820428  -0.00316   0.00639
 237     3.410  -14305043.286  9729743  -0.00338   0.00648
 238     3.390  -14305191.029  10157585   0.00308   0.00444
 239     3.480  -14304998.245  10923452   0.00311   0.00050
 240     3.450  -14304959.992  10635455  -0.00074   0.00262
 241     3.400  -14304854.116  10812498  -0.00079   0.00208
 242     3.390  -14304912.184  10676854  -0.00189   0.00072
 243     3.420  -14305093.174  10000587  -0.00243   0.00591
 244     3.330  -14304944.455  10616808  -0.00073   0.00054
 245     3.570  -14304984.480  9933050  -0.00383   0.00310
 246     3.430  -14304919.365  11320820  -0.00079  -0.00170
 247     3.410  -14304972.677  11865137  -0.00034  -0.00719
 248     3.420  -14304831.523  12586429  -0.00080  -0.01229
 249     3.360  -14305207.496  11100862   0.00675  -0.00299
 250     3.390  -14304880.467  10903023   0.00417  -0.00122
 251     3.430  -14305019.438  11012319  -0.00185  -0.00052
 252     3.480  -14304966.713  11457365  -0.00392  -0.00462
 253     3.410  -14304918.097  11216072  -0.00192  -0.00405
 254     3.380  -14305013.456  10994632  -0.00126  -0.00002
 255     3.450  -14304908.822  12901491  -0.00101  -0.01090
 256     3.330  -14304884.457  11940242  -0.00364  -0.00690
 257     3.480  -14304894.021  11276745  -0.00220   0.00046
 258     3.440  -14305141.534  10244261   0.00447   0.00294
 259     3.360  -14305156.874  11489446   0.00509  -0.00352
 260     3.440  -14304948.498  11605511  -0.00122  -0.00351
 261     3.410  -14305009.106  10727574  -0.00022   0.00303
 262     3.400  -14304943.191  10640824  -0.00688   0.00159
 263     3.410  -14304986.190  11155358   0.00179  -0.00185
 264     3.380  -14305001.507  9729892   0.00131   0.00546
 265     3.330  -14305023.928  10486557   0.00210   0.00092
 266     3.480  -14304676.140  10611626   0.00106  -0.00133
 267     3.460  -14304967.286  12137447   0.00364  -0.00737
 268     3.370  -14304966.489  10434173   0.00060   0.00081
 269     3.410  -14305155.579  10330473   0.00232   0.00209
 270     3.370  -14305048.431  10665944  -0.00348   0.00103
 271     3.390  -14304966.915  11094334  -0.00370  -0.00268
 272     3.400  -14304987.662  10195237   0.00144   0.00295
 273     3.410  -14304929.420  9897430   0.00176   0.00345
 274     3.380  -14304977.345  10873820  -0.00036  -0.00077
 275     3.390  -14305144.549  11049815   0.00087   0.00045
 276     3.430  -14304801.577  11220771  -0.00702  -0.00062
 277     3.350  -14304921.670  11053871   0.00368  -0.00148
 278     3.390  -14304916.783  10972426  -0.00144  -0.00123
 279     3.470  -14304988.878  10357611   0.00036   0.00289
 280     3.350  -14304976.328  10913183   0.00180   0.00063
 281     3.500  -14304995.894  10833589   0.00035  -0.00132
 282     3.440  -14305050.850  11410527   0.00674  -0.00372
 283     3.440  -14304974.618  10834556  -0.00513  -0.00012
 284     3.430  -14304816.602  11564806  -0.00363  -0.00467
 285     3.490  -14304785.544  10373659  -0.00408   0.00322
 286     3.500  -14304911.443  9826222   0.00363   0.00588
 287     3.360  -14304976.360  11411526   0.00044  -0.00401
 288     3.470  -14304931.047  10737113   0.00124   0.00017
 289     3.340  -14304845.732  10973690   0.00584  -0.00011
 290     3.320  -14305024.600  10809786  -0.00171  -0.00035
 291     3.500  -14305042.169  11762254   0.00159  -0.00448
 292     3.490  -14305066.841  10675390   0.00418   0.00021
 293     3.520  -14305101.202  10562917   0.00162  -0.00071
 294     3.410  -14304978.340  10240875  -0.00033   0.00350
 295     3.320  -14305046.522  9792827  -0.00018   0.00674
 296     3.430  -14304876.092  9953974  -0.00334   0.00612
 297     3.390  -14304979.178  12470729   0.00148  -0.00857
 298     3.410  -14304997.702  11080898  -0.00198  -0.00046
 299     3.510  -14304988.411  11084230  -0.00094  -0.00137
 300     3.420  -14304958.460  11626956  -0.00066  -0.00500
 301     3.530  -14304857.483  11369948  -0.00636  -0.00093
 302     3.400  -14304975.870  10228724  -0.00168   0.00357
 303     3.440  -14304894.849  11692290  -0.00348  -0.00351
 304     3.440  -14305013.283  10861169   0.00129   0.00134
 305     3.520  -14304914.372  12060501  -0.00148  -0.00924
 306     3.490  -14304897.369  11197662  -0.00233  -0.00345
 307     3.360  -14304913.785  10172884   0.00153   0.00418
 308     3.440  -14304898.321  11638382  -0.00255  -0.00427
 309     3.390  -14305060.662  11067666  -0.00031  -0.00020
 310     3.450  -14304922.590  10799104   0.00223   0.00148
 311     3.420  -14305056.500  11511199   0.00092  -0.00270
 312     3.410  -14304728.451  11144560  -0.00596  -0.00369
 313     3.410  -14304969.168  11051082  -0.00445   0.00130
 314     3.410  -14305059.531  10502240   0.00062   0.00173
 315     3.460  -14304849.196  10441505  -0.00797   0.00266
 316     3.460  -14305057.202  10424455   0.00372   0.00498
 317     3.370  -14304951.895  10924402   0.00649  -0.00095
 318     3.470  -14304975.651  11392678   0.00418  -0.00156
 319     3.400  -14305023.936  10751274  -0.00546   0.00100
 320     3.420  -14304944.424  11142878  -0.00303  -0.00333
 321     3.410  -14304988.353  11507896  -0.00045  -0.00438
 322     3.460  -14304988.360  10108170  -0.00203   0.00495
 323     3.490  -14304872.945  11292514   0.00017  -0.00122
 324     3.400  -14304991.637  9798056   0.00477   0.00632
 325     3.370  -14305067.974  11185546   0.00156  -0.00110
 326     3.450  -14304924.856  10164781  -0.00061   0.00281
 327     3.340  -14305071.407  10784212   0.00768   0.00147
 328     3.390  -14305070.231  10482378  -0.00083   0.00114
 329     3.360  -14305114.515  11403412   0.00683  -0.00340
 330     3.450  -14304888.776  11460289   0.00293  -0.00287
 331     3.490  -14304803.678  11719658  -0.00008  -0.00483
 332     3.470  -14304950.335  11475344  -0.00525  -0.00387
 333     3.490  -14304984.491  11103076   0.00148  -0.00238
 334     3.420  -14304929.745  10461000   0.00196   0.00296
 335     3.460  -14304980.275  11121591   0.00116  -0.00316
 336     3.440  -14304824.173  10744335  -0.00009   0.00166
 337     3.340  -14305045.131  10402018   0.00084   0.00512
 338     3.500  -14304932.495  10248918  -0.00109   0.00295
 339     3.440  -14305023.562  10411928   0.00123   0.00453
 340     3.480  -14304885.386  10005784  -0.00446   0.00359
 341     3.500  -14304865.991  10768439  -0.00141   0.00098
 342     3.390  -14304833.499  12819663  -0.00092  -0.01081
 343     3.440  -14304939.281  11360513   0.00418  -0.00442
 344     3.430  -14305023.083  11191110   0.00213  -0.00411
 345     3.400  -14304939.961  12459351   0.00245  -0.01130
 346     3.360  -14305109.389  11545664   0.00495  -0.00407
 347     3.370  -14305115.444  9680080   0.00836   0.00646
 348     3.410  -14305060.829  10857271   0.00099   0.00112
 349     3.470  -14304907.643  11444052  -0.00101  -0.00338
 350     3.450  -14304906.553  11515671  -0.00370  -0.00204
 351     3.430  -14305013.970  9897320  -0.00350   0.00404
 352     3.350  -14305194.590  11289505   0.00217  -0.00349
 353     3.360  -14304971.680  10374402  -0.00239   0.00130
 354     3.420  -14304984.622  10552225   0.00131   0.00162
 355     3.410  -14304933.530  11282010   0.00514  -0.00220
 356     3.460  -14305249.128  10703476   0.00315  -0.00035
 357     3.380  -14304984.251  11234948   0.00402  -0.00178
 358     3.390  -14305015.471  11385074  -0.00119  -0.00336
 359     3.390  -14304918.110  10429781  -0.00222   0.00222
 360     3.430  -14305051.823  11312256   0.00037  -0.00091
 361     3.310  -14305027.061  10634464   0.00282   0.00163
 362     3.440  -14305072.886  11617093   0.00219  -0.00327
 363     3.390  -14305192.800  10954179   0.00318  -0.00006
 364     3.490  -14304893.696  10267387  -0.00422   0.00397
 365     3.450  -14305077.697  10877529   0.00191   0.00253
 366     3.300  -14305003.257  10602006   0.00396   0.00151
 367     3.390  -14304956.260  10630101   0.00109   0.00079
 368     3.300  -14305172.522  10032440   0.00476   0.00598
 369     3.370  -14305218.568  9854500   0.00542   0.00666
 370     3.340  -14305109.495  10020713   0.00464   0.00540
 371     3.330  -14305045.022  10437334   0.00404   0.00219
 372     3.340  -14305199.743  10806566  -0.00004   0.00085
 373     3.430  -14305015.426  9911236   0.00654   0.00445
 374     3.420  -14304887.751  11686073   0.00226  -0.00505
 375     3.440  -14305004.556  11105830   0.00396  -0.00140
 376     3.510  -14304917.215  11154564  -0.00328  -0.00285
 377     3.380  -14305078.285  9815712   0.00473   0.00661
 378     3.480  -14304777.648  12283159  -0.00294  -0.00810
 379     3.470  -14305090.502  10786794   0.00109   0.00274
 380     3.400  -14304874.461  10855926   0.00232  -0.00177
 381     3.380  -14304977.378  10270265   0.00116   0.00504
 382     3.430  -14304941.242  10888410  -0.00388  -0.00092
 383     3.470  -14305067.534  10998480  -0.00296  -0.00018
 384     3.410  -14304976.989  10939610  -0.00020   0.00111
 385     3.290  -14304888.957  11356154   0.00293  -0.00292
 386     3.400  -14305123.763  9571674  -0.00445   0.00854
 387     3.450  -14304938.899  11922019  -0.00044  -0.00649
 388     3.400  -14304953.187  11629609  -0.00552  -0.00348
 389     3.420  -14304965.340  10562555  -0.00299   0.00181
 390     3.440  -14304864.660  10307323  -0.00094   0.00252
 391     3.350  -14305064.725  11275387   0.00120  -0.00362
 392     3.410  -14305118.350  11451539   0.00626  -0.00243
 393     3.400  -14305061.764  9935107   0.00072   0.00420
 394     3.400  -14304959.366  11653891   0.00244  -0.00588
 395     3.410  -14305057.888  10753319   0.00269   0.00141
 396     3.400  -14304927.808  11137829  -0.00364  -0.00151
 397     3.380  -14305005.994  9633239   0.00360   0.00779
 398     3.400  -14304938.403  12111801  -0.00135  -0.00923
 399     3.430  -14305032.505  10892040  -0.00447  -0.00114
 400     3.440  -14305092.914  10826074  -0.00033   0.00047
 401     3.500  -14304789.823  11734442  -0.00410  -0.00372
 402     3.330  -14305134.365  9239305   0.00324   0.00926
 403     3.420  -14304842.957  10491368  -0.00193   0.00197
 404     3.460  -14304883.934  10504439   0.00449   0.00217
 405     3.420  -14304985.183  11724062   0.00221  -0.00749
 406     3.320  -14305142.220  10504363   0.00553   0.00141
 407     3.490  -14304945.187  10426599   0.00225   0.00213
 408     3.390  -14305168.982  10917820   0.00432   0.00050
 409     3.490  -14305083.104  10240504   0.00458   0.00400
 410     3.410  -14305016.981  9924864   0.00294   0.00507
 411     3.490  -14305049.176  11477799  -0.00087  -0.00168
 412     3.480  -14305009.936  11150004   0.00374  -0.00121
 413     3.460  -14305034.235  11052269   0.00169  -0.00352
 414     3.430  -14304809.674  11131378  -0.01195  -0.00066
 415     3.470  -14304981.248  10473219   0.00053   0.00277
 416     3.400  -14305089.944  9433471   0.00442   0.01015
 417     3.400  -14304935.655  10070646   0.00045   0.00467
 418     3.430  -14304836.919  11740873  -0.00053  -0.00559
 419     3.410  -14304938.165  11250606  -0.00143  -0.00058
 420     3.430  -14304860.017  10486057   0.00017   0.00422
 421     3.340  -14304917.663  11390065  -0.00649  -0.00233
 422     3.420  -14305073.086  10955966   0.00257  -0.00128
 423     3.490  -14304976.794  10213588  -0.00221   0.00578
 424     3.420  -14304981.223  11853337  -0.00087  -0.00566
 425     3.410  -14305017.708  10470686  -0.00225   0.00089
 426     3.460  -14304814.488  10874796  -0.00283  -0.00077
 427     3.430  -14304944.780  10969645  -0.00010  -0.00201
 428     3.390  -14305020.962  9939820   0.00110   0.00541
 429     3.460  -14305125.567  9884045   0.00410   0.00728
 430     3.470  -14305023.507  10178864   0.00329   0.00310
 431     3.420  -14305021.868  9788960  -0.00339   0.00504
 432     3.460  -14305131.825  9967040   0.00157   0.00388
 433     3.420  -14304963.373  10680403   0.00219   0.00229
 434     3.460  -14304992.065  10770904   0.00372   0.00064
 435     3.380  -14305070.648  11355503   0.00334  -0.00215
 436     3.510  -14304864.805  10933506   0.00192  -0.00290
 437     3.450  -14304784.050  11594145  -0.00352  -0.00442
 438     3.410  -14304978.871  11020538   0.00024  -0.00072
 439     3.460  -14304785.404  11680198  -0.00249  -0.00500
 440     3.330  -14305191.603  10450608   0.00293   0.00409
 441     3.410  -14305121.044  10099221   0.00098   0.00359
 442     3.510  -14304932.494  10688517   0.00092  -0.00144
 443     3.440  -14304907.494  12037133  -0.00109  -0.00592
 444     3.390  -14304953.719  10361094  -0.00165   0.00199
 445     3.440  -14304779.002  10749679  -0.00277   0.00328
 446     3.390  -14305105.270  11160456   0.00349  -0.00235
 447     3.320  -14304990.097  10742412  -0.00390  -0.00095
 448     3.390  -14305069.350  11124716   0.00431  -0.00096
 449     3.340  -14304959.667  10033819  -0.00280   0.00499
 450     3.500  -14304855.139  10403161  -0.00647   0.00361
 451     3.340  -14304973.275  10810622  -0.00025  -0.00132
 452     3.440  -14305001.418  11075853  -0.00301  -0.00178
 453     3.380  -14305038.320  9983070  -0.00405   0.00446
 454     3.490  -14304956.804  9523480   0.00239   0.00684
 455     3.380  -14304957.724  10027243  -0.00103   0.00426
 456     3.450  -14305194.722  10943756   0.00382   0.00098
 457     3.470  -14305006.783  11100298   0.00426  -0.00137
 458     3.430  -14304954.379  10669116   0.00324   0.00254
 459     3.340  -14304911.252  11281250   0.00025  -0.00138
 460     3.340  -14304906.673  11272596  -0.00279  -0.00271
 461     3.400  -14305066.644  10836303  -0.00229  -0.00014
 462     3.510  -14304856.063  11798660  -0.00035  -0.00437
 463     3.470  -14304827.045  10354186  -0.00439   0.00140
 464     3.370  -14305194.746  9610944   0.00353   0.00747
 465     3.460  -14305117.818  11248437   0.00068  -0.00193
 466     3.480  -14305100.596  10292040   0.00001   0.00328
 467     3.410  -14304874.647  10903534  -0.00169  -0.00082
 468     3.320  -14304952.527  10837361   0.00490  -0.00030
 469     3.400  -14304925.798  10331772   0.00049   0.00518
 470     3.420  -14304974.337  11346252   0.00152  -0.00248
 471     3.320  -14305237.587  10366351   0.00373   0.00164
 472     3.500  -14304835.989  11333359  -0.00407  -0.00419
 473     3.430  -14305012.507  9873840  -0.00359   0.00789
 474     3.480  -14305054.908  9971009  -0.00050   0.00598
 475     3.380  -14305137.768  10720075   0.00247  -0.00146
 476     3.390  -14305008.147  11085222   0.00048  -0.00333
 477     3.470  -14305141.105  10261972  -0.00018   0.00231
 478     3.480  -14304934.217  9877619  -0.00103   0.00538
 479     3.400  -14305031.985  10694786   0.00255   0.00112
