Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
  85     0.200  -41399874.919  10887230  -0.00464  -0.00029
  86     0.200  -41400407.541  9778956   0.00188  -0.00232
  87     0.200  -41400262.089  10097519  -0.00028  -0.00313
  88     0.200  -41399809.538  11411103   0.00205  -0.00523
  89     0.200  -41400221.073  8634441  -0.01448   0.00591
  90     0.200  -41400177.952  10342809  -0.00281   0.00153
  91     0.200  -41399938.633  10810653   0.01188   0.00050
  92     0.200  -41400208.386  8571795   0.00194   0.00397
  93     0.200  -41400109.038  10353491  -0.01162  -0.00473
  94     0.200  -41400316.377  11213946  -0.00932  -0.00869
  95     0.200  -41400208.779  10651782   0.00201  -0.00876
  96     0.200  -41400251.721  9204235   0.00295   0.00795
  97     0.200  -41399831.599  10292462   0.00302  -0.00590
  98     0.200  -41400033.443  8509765   0.00478   0.00420
  99     0.200  -41400146.972  9757451  -0.00693  -0.00104
 100     0.200  -41400245.088  12335547  -0.00477  -0.01607
 101     0.200  -41400294.679  8273074   0.01734   0.00755
 102     0.200  -41399856.928  10449745  -0.00569  -0.00678
 103     0.200  -41400036.805  11776810   0.00965  -0.00956
 104     0.200  -41400172.402  10597997   0.00564  -0.00717
 105     0.200  -41400061.700  9894088  -0.00696   0.00713
 106     0.200  -41399978.254  8061066  -0.00218   0.00603
 107     0.200  -41400184.277  9881444  -0.00049   0.00422
 108     0.200  -41400255.652  8459952   0.00803   0.00320
 109     0.200  -41400149.502  8122493   0.00647   0.00671
 110     0.200  -41399990.596  12728600   0.00410  -0.01167
 111     0.200  -41400162.238  11887958   0.01940  -0.00729
 112     0.200  -41400254.495  8396592  -0.01292   0.00499
 113     0.200  -41399954.085  9879719  -0.00818   0.00400
 114     0.200  -41400065.466  8281940   0.00040   0.00480
 115     0.200  -41400225.071  8463616   0.00327   0.00336
 116     0.200  -41400210.041  8639631   0.02182   0.00726
 117     0.200  -41400264.578  9953830   0.01049  -0.00373
 118     0.200  -41399985.854  10451521   0.00972  -0.00832
 119     0.200  -41399971.173  9949049  -0.00029   0.00004
 120     0.200  -41400049.251  9716012  -0.01127   0.00367
 121     0.200  -41400398.973  8029500  -0.00642   0.00602
 122     0.200  -41400089.913  11697820   0.00489  -0.01065
 123     0.200  -41400052.635  9374882  -0.00934   0.00404
 124     0.200  -41399952.651  12022575   0.01659  -0.00916
 125     0.200  -41400102.143  12719263   0.00380  -0.01040
 126     0.200  -41399927.498  11503124   0.00192  -0.01379
 127     0.200  -41400455.417  8394895   0.00786   0.00579
 128     0.200  -41400110.729  9230264  -0.00979  -0.00039
 129     0.200  -41399967.529  10586994  -0.00109  -0.00333
 130     0.200  -41400125.008  9861673  -0.01752  -0.00417
 131     0.200  -41400269.006  8736355   0.00718   0.00206
 132     0.200  -41400114.303  7997098  -0.00196   0.00942
 133     0.200  -41399990.315  9577316  -0.01408  -0.00131
 134     0.200  -41399911.360  8816591  -0.01595   0.00458
 135     0.200  -41400093.365  8649449   0.00637   0.00391
 136     0.200  -41400121.553  8910526   0.00013   0.00089
 137     0.200  -41399964.834  9411782   0.00452   0.00239
 138     0.200  -41400159.334  9913959   0.00200  -0.00620
 139     0.200  -41400034.101  9570283   0.00038   0.00089
 140     0.200  -41400031.304  9480161  -0.00998   0.00264
 141     0.200  -41400236.086  7353673  -0.01262   0.01006
 142     0.200  -41400281.698  8696756  -0.00145   0.00723
 143     0.200  -41400039.780  10386045   0.00426   0.00218
 144     0.200  -41400181.832  9371606   0.01347  -0.00192
 145     0.200  -41400287.698  10508598   0.01346  -0.00383
 146     0.200  -41400274.098  9411252   0.00141   0.00303
 147     0.200  -41400051.917  10840060  -0.00153  -0.00838
 148     0.200  -41400077.872  10721462   0.00459   0.00036
 149     0.200  -41400074.542  10769897   0.00982   0.00020
 150     0.200  -41399732.785  10194572  -0.00909  -0.00068
 151     0.200  -41400267.731  9511311   0.01651   0.00057
 152     0.200  -41399983.138  9555278  -0.02784  -0.00097
 153     0.200  -41399919.731  9565024  -0.00479   0.00145
 154     0.200  -41399774.657  10313965   0.00085  -0.00195
 155     0.200  -41400194.797  10355916   0.00044  -0.00444
 156     0.200  -41400040.483  8911497  -0.00447   0.00482
 157     0.200  -41400306.180  9255937   0.01550   0.00336
 158     0.200  -41400401.142  7976510   0.00981   0.00633
 159     0.200  -41400013.157  7957262  -0.00571   0.00632
 160     0.200  -41399973.622  10437201   0.00721   0.00219
 161     0.200  -41400244.005  9977583   0.00585  -0.00240
 162     0.200  -41399710.094  10398676  -0.00483   0.00227
 163     0.200  -41400119.308  9881733  -0.00280   0.00516
 164     0.200  -41399987.281  10057085   0.01183  -0.00029
 165     0.200  -41400039.270  9988547  -0.01253   0.00371
 166     0.200  -41399809.819  9599836  -0.01407  -0.00439
 167     0.200  -41400258.873  10294403   0.00093  -0.00589
 168     0.200  -41400100.854  9688361   0.00525   0.00627
 169     0.200  -41399783.338  10464400   0.00114   0.00133
 170     0.200  -41399830.606  10758132  -0.00518  -0.00094
 171     0.200  -41400429.055  8834970   0.00638   0.00280
 172     0.200  -41400098.868  11289193   0.01235  -0.00462
 173     0.200  -41399924.012  9425129  -0.00314   0.00015
 174     0.200  -41400477.235  8622140   0.00714   0.00625
 175     0.200  -41400267.846  9020251  -0.00150   0.00193
 176     0.200  -41400232.322  9354241   0.01120  -0.00029
 177     0.200  -41400238.039  8047658   0.00718   0.00575
 178     0.200  -41400173.757  8561347   0.01142   0.00704
 179     0.200  -41400365.679  7526547  -0.00461   0.00981
 180     0.200  -41400181.833  9134878   0.00268   0.00196
 181     0.200  -41400224.443  8193586  -0.00180   0.00901
 182     0.200  -41400366.284  9184758   0.00241   0.00385
 183     0.200  -41400297.459  9547742  -0.00380  -0.00279
 184     0.200  -41400002.785  10861270   0.00557  -0.00033
 185     0.200  -41400207.227  9322670  -0.00545  -0.00054
 186     0.200  -41399894.526  10474604   0.01665   0.00177
 187     0.200  -41400385.643  8676413  -0.01242   0.00294
 188     0.200  -41400052.194  8055343  -0.00598   0.00531
 189     0.200  -41400092.858  8564252   0.00213   0.00109
 190     0.200  -41400132.894  9916860   0.00320   0.00509
 191     0.200  -41399852.224  10164356  -0.00167   0.00156
 192     0.200  -41400416.738  7875159  -0.00911   0.00672
 193     0.200  -41400293.318  8713031  -0.00719   0.00891
 194     0.200  -41400234.724  8896036   0.00553   0.00167
 195     0.200  -41399625.769  10441289  -0.00408   0.00121
 196     0.200  -41400114.118  9362332  -0.01185  -0.00317
 197     0.200  -41400192.461  9903900   0.01082  -0.00003
 198     0.200  -41399963.641  11290084   0.00567  -0.00123
 199     0.200  -41400148.281  8577281  -0.00580   0.00632
 200     0.200  -41400060.604  10973564   0.00596  -0.00778
 201     0.200  -41400329.763  8260057   0.00199   0.00862
 202     0.200  -41400105.462  9311119  -0.00063  -0.00228
 203     0.200  -41400509.215  8807033  -0.00809   0.00121
 204     0.200  -41399992.672  9030665  -0.00527  -0.00013
 205     0.200  -41400082.549  9030342  -0.00039   0.00396
 206     0.200  -41399937.602  8637326   0.01679   0.00169
 207     0.200  -41400115.278  9541605  -0.00836  -0.00337
 208     0.200  -41400199.627  9455253   0.00774  -0.00177
 209     0.200  -41399876.675  12995950   0.01265  -0.01263
 210     0.200  -41400247.800  8267936  -0.00144   0.00520
 211     0.200  -41400125.051  9343800  -0.01407   0.00020
 212     0.200  -41399958.193  9756641  -0.01242   0.00307
 213     0.200  -41400102.788  8066010  -0.00853   0.00704
 214     0.200  -41400040.874  8398340   0.00313   0.00698
 215     0.200  -41400232.297  9544971  -0.00197  -0.00249
 216     0.200  -41400066.316  8804954  -0.00903   0.00266
 217     0.200  -41400137.812  9325387   0.01273   0.00532
 218     0.200  -41400554.044  7957919   0.00745   0.00637
 219     0.200  -41399979.486  10808532  -0.00630  -0.00706
 220     0.200  -41399757.889  12619057  -0.01390  -0.00912
 221     0.200  -41400277.300  8664070   0.00314   0.00227
 222     0.200  -41400029.613  10141175   0.00106   0.00046
 223     0.200  -41400226.415  10248582  -0.00410  -0.00639
 224     0.200  -41400095.460  9705511  -0.00437   0.00118
 225     0.200  -41399837.969  11368511   0.00545  -0.00690
 226     0.200  -41400007.027  8967048   0.00450   0.00152
 227     0.200  -41399980.253  8460617   0.00129   0.00379
 228     0.200  -41400208.973  9136276   0.00069   0.00121
 229     0.200  -41399649.086  10875879  -0.00934  -0.00374
 230     0.200  -41400350.339  8219244   0.00704   0.00727
 231     0.200  -41400118.691  11970513  -0.00498  -0.00488
 232     0.200  -41400362.065  9690798   0.01376   0.00862
 233     0.200  -41400222.686  11129534   0.00764  -0.00183
 234     0.200  -41400278.532  9388168   0.00000   0.00042
 235     0.200  -41400125.860  8608844   0.00853   0.00818
 236     0.200  -41399982.140  11868000  -0.01232  -0.00923
 237     0.200  -41400131.315  10952977  -0.00584  -0.01073
 238     0.200  -41400245.733  9315117   0.00120   0.00436
 239     0.200  -41400084.699  9184708   0.00244   0.00493
 240     0.200  -41400138.692  11145879  -0.00390  -0.00952
 241     0.200  -41400368.879  10544703   0.00842  -0.00771
 242     0.200  -41400095.963  7997067  -0.00283   0.00746
 243     0.200  -41400189.658  10196615  -0.00209  -0.00207
 244     0.200  -41400051.507  10131657   0.00572  -0.00447
 245     0.200  -41400261.201  9802370  -0.00260   0.00261
 246     0.200  -41400041.707  11423845  -0.00473  -0.00835
 247     0.200  -41400123.335  8346334  -0.01234   0.00608
 248     0.200  -41400393.068  7880760  -0.00194   0.00839
 249     0.200  -41400116.177  9939317   0.00265  -0.00252
 250     0.200  -41400208.907  10862940  -0.00997  -0.00505
 251     0.200  -41400388.699  10570850  -0.00153  -0.00408
 252     0.200  -41400040.655  11718967   0.01805  -0.01110
 253     0.200  -41400152.159  10797690   0.00173   0.00283
 254     0.200  -41400122.256  10416946  -0.00401  -0.00519
 255     0.200  -41400256.732  8172117   0.00227   0.00730
 256     0.200  -41399916.831  8339166  -0.00670   0.00266
 257     0.200  -41400022.393  10637765   0.00263  -0.00113
 258     0.200  -41400159.262  10490839   0.00077   0.00161
 259     0.200  -41400135.199  9321738  -0.00170  -0.00100
 260     0.200  -41400330.209  10122406   0.00801   0.00115
 261     0.200  -41400325.056  9192459  -0.00422   0.00116
 262     0.200  -41400107.832  9784949   0.02245  -0.00051
 263     0.200  -41399960.973  8645801  -0.00673   0.00505
 264     0.200  -41400077.727  9581807  -0.00137   0.00149
 265     0.200  -41399929.412  10574689  -0.00287   0.00044
 266     0.200  -41400008.287  9297111  -0.00415   0.00664
 267     0.200  -41400081.522  9284960  -0.01026  -0.00162
 268     0.200  -41400278.486  9472863   0.01360   0.00175
 269     0.200  -41400106.916  10230032   0.01215  -0.00267
 270     0.200  -41400227.027  7971064   0.00390   0.00811
 271     0.200  -41400048.285  8614055  -0.00417   0.00712
 272     0.200  -41400233.302  8298197   0.00648   0.00745
 273     0.200  -41400269.204  11416529  -0.01117  -0.00711
 274     0.200  -41399973.075  8354532   0.00937   0.00473
 275     0.200  -41400091.252  7658477  -0.00073   0.00933
 276     0.200  -41399990.655  10425499  -0.00316  -0.00400
 277     0.200  -41400280.513  8537319  -0.02147   0.00445
 278     0.200  -41400412.096  9268845   0.00756  -0.00062
 279     0.200  -41400011.389  10921589  -0.01229  -0.01108
 280     0.200  -41400119.030  9730948  -0.00859  -0.00349
 281     0.200  -41399998.508  9465298  -0.00019   0.00519
 282     0.200  -41399849.347  11032417   0.00850  -0.00571
 283     0.200  -41400002.099  10465320  -0.00316  -0.00633
 284     0.200  -41400009.217  8355872  -0.00384   0.00426
 285     0.200  -41399889.905  12477536   0.00196  -0.00738
 286     0.200  -41399940.328  10816376   0.00226   0.00364
 287     0.200  -41400053.331  9990584   0.00659   0.00465
 288     0.200  -41399965.227  10049250  -0.00582   0.00223
 289     0.200  -41399638.505  10391755  -0.00616  -0.00228
 290     0.200  -41400088.871  9388749   0.00014  -0.00122
 291     0.200  -41400031.978  10251400   0.00398   0.00164
 292     0.200  -41399987.107  8485150   0.00265   0.00228
 293     0.200  -41400169.171  9377847   0.00869   0.00193
 294     0.200  -41400357.520  8336949  -0.01902   0.00468
 295     0.200  -41400270.840  8475255   0.00527   0.00535
 296     0.200  -41400126.928  9955568   0.01006   0.00223
 297     0.200  -41400194.367  10054857   0.01593   0.00235
 298     0.200  -41400183.849  10779863   0.00894  -0.00799
 299     0.200  -41399882.087  11152288   0.00621  -0.00379
 300     0.200  -41399983.915  10458615  -0.00538  -0.00211
 301     0.200  -41400109.097  10558649   0.00069  -0.00537
 302     0.200  -41400131.196  10200504   0.01428   0.00350
 303     0.200  -41400123.218  9518323   0.00611   0.00262
 304     0.200  -41400212.649  7733108  -0.01079   0.00719
 305     0.200  -41399878.940  9893978   0.00391   0.00455
 306     0.200  -41400367.514  8685388   0.00148   0.00188
 307     0.200  -41400254.494  10179856   0.01377   0.00305
 308     0.200  -41399816.990  10819077  -0.00766  -0.00678
 309     0.200  -41400212.961  9418658  -0.01842  -0.00254
 310     0.200  -41400078.043  9133140  -0.00353   0.00163
 311     0.200  -41400103.919  10264596   0.01032   0.00265
 312     0.200  -41400362.854  8241550  -0.00614   0.00532
 313     0.200  -41400308.821  8028395   0.00160   0.00668
 314     0.200  -41400136.396  10341156   0.00691  -0.00352
 315     0.200  -41400361.183  8869769   0.00829   0.00402
 316     0.200  -41400192.161  12217427  -0.00457  -0.01039
 317     0.200  -41399913.130  12040548   0.00049  -0.00685
 318     0.200  -41400114.853  8112964   0.00248   0.00650
 319     0.200  -41400348.061  8741584   0.01420   0.00510
 320     0.200  -41400089.422  9869436   0.00604   0.00379
 321     0.200  -41399819.316  10078606   0.00364  -0.00087
 322     0.200  -41400057.282  9611549  -0.00081   0.00199
 323     0.200  -41399942.627  8560067  -0.00476   0.00473
 324     0.200  -41399937.305  10790130  -0.00072  -0.00970
 325     0.200  -41400011.661  10580151   0.01010  -0.00154
 326     0.200  -41399873.740  9694649  -0.01079   0.00302
 327     0.200  -41399775.178  11499224  -0.00966  -0.00645
 328     0.200  -41399875.755  9360403  -0.00528   0.00419
 329     0.200  -41400078.655  9384700   0.01604  -0.00172
 330     0.200  -41400214.779  10117828  -0.00907   0.00432
 331     0.200  -41399959.387  9637087  -0.01334   0.00068
 332     0.200  -41400141.863  12296241  -0.00797  -0.01261
 333     0.200  -41400091.696  9315677   0.00797   0.00821
 334     0.200  -41400159.347  9867758   0.00036  -0.00097
 335     0.200  -41400248.469  8713233   0.00047   0.00315
 336     0.200  -41400134.247  9064020  -0.01041   0.00022
 337     0.200  -41400145.288  9482568  -0.00830   0.00497
 338     0.200  -41400066.979  10901686  -0.00715  -0.00099
 339     0.200  -41399782.148  11124641  -0.00209  -0.00560
 340     0.200  -41400239.326  9183543   0.00319   0.00174
 341     0.200  -41399796.800  10963021   0.00084  -0.00544
 342     0.200  -41399861.445  12531415   0.01663  -0.00824
 343     0.200  -41400255.806  8780044  -0.00163   0.00581
 344     0.200  -41399789.380  10811793  -0.00983   0.00037
 345     0.200  -41400212.218  8564167   0.00581   0.00492
 346     0.200  -41399938.779  11290828  -0.00584  -0.00013
 347     0.200  -41400123.451  9447047  -0.00586   0.00374
 348     0.200  -41400166.284  8731083   0.02277   0.00443
 349     0.200  -41400381.337  9748162  -0.01634  -0.00263
 350     0.200  -41399976.553  10148828  -0.00831   0.00034
 351     0.200  -41400256.154  8041462  -0.00343   0.00511
 352     0.200  -41400189.206  8457088   0.00311   0.00435
 353     0.200  -41400380.674  8998901   0.00050   0.00639
 354     0.200  -41399848.915  9482485  -0.00768  -0.00157
 355     0.200  -41400131.869  10765487   0.00644  -0.00831
 356     0.200  -41400275.155  9265832   0.00274  -0.00160
 357     0.200  -41400180.258  10060075  -0.00209  -0.00093
 358     0.200  -41399877.130  10450233  -0.00649  -0.00776
 359     0.200  -41399895.737  11173014   0.00652  -0.00808
 360     0.200  -41399912.029  9853575  -0.00159   0.00037
 361     0.200  -41399918.403  10998485   0.00153  -0.00457
 362     0.200  -41400336.355  8528475  -0.00253   0.00534
 363     0.200  -41400142.317  9529792  -0.01480  -0.00339
 364     0.200  -41400107.636  8931521   0.00715   0.00362
 365     0.200  -41399938.633  11269771   0.00536  -0.00950
 366     0.200  -41400013.082  10967664   0.00467  -0.00661
 367     0.200  -41399963.037  9569453  -0.00453  -0.00153
 368     0.200  -41400056.405  8895166  -0.00275   0.00078
 369     0.200  -41400031.081  8597865  -0.01624   0.00357
 370     0.200  -41399850.512  11685931  -0.00816  -0.00661
 371     0.200  -41400132.949  8832608   0.00171   0.00529
 372     0.200  -41400325.177  8645381   0.00363   0.00367
 373     0.200  -41399750.835  11406461  -0.01601  -0.00772
 374     0.200  -41400195.661  9663639   0.01514   0.00462
 375     0.200  -41400288.093  8062784   0.01006   0.00587
 376     0.200  -41400014.640  8352973  -0.01168   0.00521
 377     0.200  -41400217.237  11687479   0.00490  -0.00896
 378     0.200  -41399972.899  11846499  -0.00644  -0.01172
 379     0.200  -41400030.018  9353709  -0.01352   0.00295
 380     0.200  -41400088.399  8901795   0.00024   0.00089
 381     0.200  -41400091.762  8307808  -0.01064   0.00758
 382     0.200  -41400522.719  7874747   0.00247   0.00585
 383     0.200  -41399836.602  10815817  -0.00260  -0.00750
 384     0.200  -41400033.594  11515530   0.00042  -0.01424
 385     0.200  -41400561.676  8916281   0.00158   0.00050
 386     0.200  -41400117.726  11259485  -0.00780  -0.01001
 387     0.200  -41399988.586  10283813  -0.00362   0.00212
 388     0.200  -41400085.839  8049839  -0.00097   0.00672
 389     0.200  -41400044.011  10794285  -0.00138  -0.00950
 390     0.200  -41399784.703  11064338   0.00152  -0.00199
 391     0.200  -41400260.167  8687764   0.00256   0.00693
 392     0.200  -41400345.640  9108140  -0.01660   0.00574
 393     0.200  -41400228.346  8204584  -0.00190   0.00506
 394     0.200  -41399895.585  11132499   0.00382  -0.01086
 395     0.200  -41400213.541  9541756   0.00377   0.00233
 396     0.200  -41400139.203  10708988   0.00255  -0.00441
 397     0.200  -41399828.435  9952572   0.00185  -0.00557
 398     0.200  -41400265.021  9771626  -0.00269  -0.00478
 399     0.200  -41400384.277  7928687  -0.01100   0.00760
 400     0.200  -41400084.138  10084191  -0.00847   0.00300
 401     0.200  -41399806.422  12690861  -0.00230  -0.01346
 402     0.200  -41399955.860  10905955  -0.00605  -0.00045
 403     0.200  -41400155.134  11351403  -0.00260  -0.00249
 404     0.200  -41400199.315  9657642   0.00717  -0.00370
 405     0.200  -41400076.011  8916812   0.00706   0.00167
 406     0.200  -41400250.465  9266202   0.00591   0.00203
 407     0.200  -41400295.767  7987303  -0.00594   0.00398
 408     0.200  -41399990.080  9354533  -0.00497  -0.00029
 409     0.200  -41399999.929  10222289   0.01111  -0.00389
 410     0.200  -41399889.903  10750867  -0.00405  -0.00788
 411     0.200  -41400099.839  9309914  -0.00079   0.00304
 412     0.200  -41400415.129  8283073   0.00171   0.00516
 413     0.200  -41400385.725  9229503   0.00816   0.00519
 414     0.200  -41399815.473  10632166   0.00040   0.00104
 415     0.200  -41400125.202  9535915   0.01392  -0.00181
 416     0.200  -41399935.417  9136391   0.00294   0.00508
 417     0.200  -41400393.598  9097540   0.00264   0.00354
 418     0.200  -41400122.716  11185151   0.01186  -0.01124
 419     0.200  -41400056.855  10261592  -0.00008  -0.00081
 420     0.200  -41400168.352  12379930   0.00402  -0.00784
 421     0.200  -41400212.609  10818689  -0.00086  -0.00082
 422     0.200  -41400166.794  8393239  -0.01215   0.00540
 423     0.200  -41400188.030  9618052  -0.01073  -0.00061
 424     0.200  -41400282.242  8478704  -0.01719   0.00485
 425     0.200  -41400206.508  9610151   0.00805   0.00478
 426     0.200  -41400038.742  9809746  -0.01194  -0.00282
 427     0.200  -41399974.693  10663815  -0.01012  -0.00497
 428     0.200  -41400300.943  8253589  -0.00753   0.00718
 429     0.200  -41399755.386  13499802   0.00124  -0.01606
 430     0.200  -41400150.090  10340334   0.01353  -0.00046
 431     0.200  -41400114.731  12012237   0.00153  -0.01023
 432     0.200  -41400177.211  8020578   0.00401   0.00794
 433     0.200  -41400114.482  9966373   0.00044   0.00417
 434     0.200  -41400081.163  8618553   0.00423   0.00414
 435     0.200  -41400168.811  9335756   0.01207   0.00452
 436     0.200  -41400082.819  9810058   0.00457  -0.00250
 437     0.200  -41400065.026  9912961   0.00553  -0.00285
 438     0.200  -41400253.562  9452459  -0.00379   0.00188
 439     0.200  -41400077.428  10256386  -0.00254   0.00267
 440     0.200  -41400306.113  9911514  -0.00675  -0.00568
 441     0.200  -41400218.808  11089072   0.00431  -0.00853
 442     0.200  -41399896.249  12771203   0.00717  -0.01170
 443     0.200  -41400539.721  8087481  -0.00523   0.00598
 444     0.200  -41399958.154  11658240   0.01186  -0.00764
 445     0.200  -41400211.742  8901716   0.01274   0.00185
 446     0.200  -41400107.433  9206611   0.00467   0.00439
 447     0.200  -41399973.870  8229592  -0.01696   0.00550
 448     0.200  -41399918.204  10405973   0.01223   0.00070
 449     0.200  -41399970.329  11388774   0.00366  -0.00404
 450     0.200  -41400179.255  7660827  -0.00187   0.00801
 451     0.200  -41400146.507  8065379  -0.00493   0.00549
 452     0.200  -41400302.231  8530678   0.00707   0.00547
 453     0.200  -41399864.371  9868334  -0.00670  -0.00264
 454     0.200  -41399892.990  10731308  -0.01433  -0.00442
 455     0.200  -41400189.288  10498174   0.00656   0.00017
 456     0.200  -41400119.683  8904895  -0.00812   0.00472
 457     0.200  -41400376.577  8330372  -0.00511   0.00679
 458     0.200  -41400130.600  10716706  -0.00468  -0.00702
 459     0.200  -41399964.418  10816643   0.01669  -0.00320
 460     0.200  -41399990.569  8789547  -0.01560   0.00406
 461     0.200  -41400098.985  10148383  -0.00083   0.00250
 462     0.200  -41400018.165  8818791  -0.00094   0.00063
 463     0.200  -41400294.938  8458837  -0.00291   0.00502
 464     0.200  -41400417.911  8925207   0.00780   0.00607
 465     0.200  -41400463.326  9414697   0.01510  -0.00032
 466     0.200  -41400375.729  10230357   0.00473   0.00267
 467     0.200  -41400101.089  10898260  -0.00519  -0.00417
 468     0.200  -41399863.829  11903623   0.00231  -0.01088
 469     0.200  -41400380.249  8559195   0.00723   0.00740
 470     0.200  -41400087.106  10258618   0.00374   0.00425
 471     0.200  -41399999.271  8691050  -0.01291   0.00484
 472     0.200  -41399968.263  10680637  -0.00403   0.00133
 473     0.200  -41400054.656  9610304   0.00446  -0.00226
 474     0.200  -41400221.071  8401166   0.00373   0.00389
 475     0.200  -41400327.655  9756836   0.01822   0.00117
 476     0.200  -41400189.950  10577212   0.00732  -0.00195
 477     0.200  -41400158.319  10463312   0.01386   0.00133
 478     0.200  -41400452.277  8334074   0.00211   0.00615
 479     0.200  -41400341.222  10331989   0.00238  -0.00168
 480     0.200  -41400471.281  8914878   0.01065   0.00061
