Distribution of estimated Rho values

Shuffle   Rho    Lkmax      G4     corr(r2,d)   corr(D',d)
  41     3.520  -11248294.686  17726610  -0.00533  -0.00305
  42     3.510  -11248475.753  15361356  -0.00445   0.00904
  43     3.690  -11248392.409  15840702  -0.00926   0.00910
  44     3.710  -11248341.300  15539997  -0.00677   0.01058
  45     3.600  -11248280.075  17054877  -0.00220   0.00193
  46     3.550  -11248415.974  17492321   0.00165  -0.00382
  47     3.660  -11248139.855  16866606  -0.01063  -0.00090
  48     3.550  -11248393.464  17239855   0.00101  -0.00141
  49     3.490  -11248402.586  18076079  -0.00184  -0.00229
  50     3.380  -11248545.582  16239701   0.00367   0.00608
  51     3.350  -11248479.770  18028398   0.00683  -0.00567
  52     3.500  -11248409.592  19301342   0.00488  -0.01222
  53     3.620  -11248467.217  16640214  -0.00273   0.00283
  54     3.640  -11248327.462  15880656  -0.00719   0.00641
  55     3.480  -11248284.653  16804834  -0.00757   0.00268
  56     3.800  -11248139.045  18374369  -0.01283  -0.01128
  57     3.490  -11248338.289  18419604  -0.00224  -0.00702
  58     3.610  -11248461.200  15678103  -0.00171   0.00696
  59     3.410  -11248526.423  16354066  -0.00255   0.00464
  60     3.580  -11248240.870  17288920  -0.00777   0.00103
  61     3.660  -11248287.496  17042748  -0.00394  -0.00018
  62     3.540  -11248291.260  17448469  -0.00245  -0.00005
  63     3.660  -11248260.826  18284477  -0.00269  -0.00576
  64     3.460  -11248384.665  16800677   0.00058  -0.00107
  65     3.400  -11248462.818  18749787   0.00730  -0.00900
  66     3.490  -11248306.602  16867926  -0.00148   0.00153
  67     3.520  -11248416.299  15191878  -0.00559   0.01208
  68     3.490  -11248163.481  17180778  -0.00297   0.00024
  69     3.360  -11248408.830  17835997   0.00448  -0.00342
  70     3.430  -11248560.471  16725149  -0.00084   0.00147
  71     3.380  -11248434.394  17390926   0.00820   0.00054
  72     3.590  -11248342.261  17170728   0.00801   0.00322
  73     3.510  -11248353.809  17349140   0.00105  -0.00272
  74     3.360  -11248458.971  18170327   0.01210  -0.00429
  75     3.690  -11248310.572  16529709  -0.00827   0.00431
  76     3.410  -11248352.087  16418400   0.00303   0.00301
  77     3.590  -11248496.830  16170945  -0.00452   0.00268
  78     3.610  -11248559.408  16726111   0.00405   0.00090
  79     3.550  -11248582.801  15597587   0.00206   0.00552
  80     3.550  -11248456.673  16913390   0.00277   0.00192
  81     3.320  -11248639.990  16378830   0.00433   0.00383
  82     3.600  -11248125.552  16973416  -0.00851   0.00616
  83     3.560  -11248296.913  18776779  -0.00011  -0.00816
  84     3.530  -11248285.077  18729717  -0.00473  -0.00934
  85     3.700  -11248218.788  16926863  -0.00956   0.00065
  86     3.620  -11248351.818  16343738  -0.00246   0.00645
  87     3.670  -11248321.555  17919441  -0.00020  -0.00640
  88     3.550  -11248389.452  16214616  -0.00265   0.00415
  89     3.460  -11248221.023  19554951  -0.00437  -0.01268
  90     3.640  -11248390.599  15033931  -0.01379   0.01412
  91     3.390  -11248402.670  17907955   0.00692  -0.00575
  92     3.480  -11248378.834  18605001   0.00471  -0.00803
  93     3.720  -11248314.333  16788206  -0.00744  -0.00171
  94     3.350  -11248611.926  16366083   0.00147   0.00484
  95     3.450  -11248468.546  16701468   0.00144   0.00165
  96     3.570  -11248297.767  19267069   0.00635  -0.00994
  97     3.710  -11248270.603  16979241  -0.00618   0.00456
  98     3.570  -11248548.989  15323381   0.00078   0.00980
  99     3.710  -11248166.030  15986456  -0.01008   0.00928
 100     3.680  -11248330.374  16627426  -0.00163  -0.00066
 101     3.500  -11248234.400  18642982   0.00613  -0.00561
 102     3.500  -11248099.459  19176234   0.00237  -0.00977
 103     3.700  -11248476.058  16094440  -0.00284   0.00431
 104     3.590  -11248317.942  18346472  -0.00343  -0.00683
 105     3.460  -11248360.356  16331499  -0.00450   0.00067
 106     3.450  -11248264.215  18150436   0.00153  -0.00474
 107     3.540  -11248313.033  17234201  -0.00360   0.00436
 108     3.520  -11248546.231  16712412   0.00094  -0.00012
 109     3.460  -11248546.388  15583617  -0.00256   0.01001
 110     3.510  -11248259.448  17822290   0.00217  -0.00678
 111     3.540  -11248120.982  19400942   0.00214  -0.01034
 112     3.470  -11248230.945  16787856  -0.00259  -0.00041
 113     3.520  -11248536.145  14661021  -0.00279   0.01523
 114     3.590  -11248314.355  15562715  -0.01049   0.01088
 115     3.430  -11248442.873  15931418   0.00607   0.00888
 116     3.720  -11248350.985  16927678  -0.00705  -0.00068
 117     3.680  -11248383.488  17131029  -0.00672   0.00314
 118     3.310  -11248519.129  17763288   0.00692  -0.00292
 119     3.450  -11248606.377  17325950   0.00708  -0.00053
 120     3.440  -11248453.948  18613034   0.00586  -0.00925
 121     3.680  -11248161.028  18229928   0.00296  -0.01328
 122     3.430  -11248262.922  17493173  -0.00196  -0.00334
 123     3.430  -11248517.284  16579469   0.00359   0.00178
 124     3.580  -11248185.106  17048604  -0.00433   0.00236
 125     3.530  -11248343.992  18753060   0.00661  -0.01095
 126     3.410  -11248514.888  16369467   0.00405   0.00739
 127     3.480  -11248417.275  17920679   0.00582  -0.00116
 128     3.420  -11248520.714  16439386  -0.00150   0.00537
 129     3.680  -11248481.443  15594774  -0.00947   0.00715
 130     3.680  -11248311.707  17586498  -0.00343  -0.00395
 131     3.340  -11248678.241  16736300   0.00464   0.00212
 132     3.480  -11248469.128  17767924   0.00279  -0.00602
 133     3.530  -11248393.278  17319118  -0.00093  -0.00116
 134     3.760  -11248332.289  17906218  -0.00438  -0.00610
 135     3.610  -11248439.701  16829305  -0.00082   0.00179
 136     3.480  -11248400.310  19128434   0.00495  -0.01162
 137     3.580  -11248317.090  17601535  -0.00634  -0.00196
 138     3.540  -11248314.591  18225004  -0.00003  -0.01016
 139     3.520  -11248173.809  18152156  -0.00502  -0.00660
 140     3.390  -11248368.791  16704907  -0.00119   0.00140
 141     3.460  -11248306.706  17720869   0.00113  -0.00214
 142     3.410  -11248458.644  17318348   0.00349   0.00020
 143     3.350  -11248699.222  16237252   0.00662   0.00470
 144     3.250  -11248484.259  15846224   0.00363   0.00821
 145     3.580  -11248322.079  17477065  -0.00178  -0.00552
 146     3.520  -11248338.863  18284221   0.00679  -0.00504
 147     3.520  -11248212.539  18049210  -0.00285  -0.00297
 148     3.540  -11248337.604  17370938  -0.00445  -0.00087
 149     3.500  -11248198.826  18622777  -0.00529  -0.00614
 150     3.520  -11248566.631  15873773   0.00482   0.00430
 151     3.570  -11248680.066  15211795   0.00155   0.00952
 152     3.670  -11248002.812  18050782  -0.01177  -0.00183
 153     3.660  -11248374.964  16615968  -0.00450   0.00184
 154     3.430  -11248504.819  17609927   0.00813   0.00094
 155     3.380  -11248496.940  17315464   0.00429  -0.00155
 156     3.500  -11248291.027  16933764   0.00139   0.00188
 157     3.650  -11248316.566  16464039   0.00090   0.00201
 158     3.520  -11248416.378  17401784  -0.00114  -0.00004
 159     3.570  -11248482.500  16484218  -0.00140   0.00167
 160     3.260  -11248600.976  17688363   0.00466  -0.00409
 161     3.500  -11248359.964  17262341   0.00124   0.00078
 162     3.490  -11248339.109  15978705  -0.00167   0.00326
 163     3.450  -11248372.747  18671226   0.00575  -0.00253
 164     3.280  -11248516.054  18138732   0.01108  -0.00231
 165     3.440  -11248477.584  16237240   0.00842   0.00593
 166     3.530  -11248549.889  15734239   0.00360   0.00657
 167     3.560  -11248443.673  17950959   0.00722  -0.00548
 168     3.420  -11248265.754  17911240  -0.00564  -0.00539
 169     3.530  -11248420.751  18537191   0.00740  -0.00825
 170     3.580  -11248220.276  18383125   0.00244  -0.01000
 171     3.670  -11248316.777  16924396  -0.00475  -0.00132
 172     3.570  -11248485.078  14735112  -0.00186   0.01037
 173     3.520  -11248436.042  15355487   0.00041   0.00928
 174     3.520  -11248397.988  16871127  -0.00264   0.00316
 175     3.500  -11248392.224  17128608  -0.00416   0.00273
 176     3.550  -11248357.077  16287615  -0.01213   0.00446
 177     3.640  -11248134.902  17413642  -0.00664   0.00131
 178     3.650  -11248614.693  15147260   0.00093   0.01228
 179     3.590  -11248567.773  16195439  -0.00457   0.00161
 180     3.490  -11248341.176  17193606  -0.00014   0.00056
 181     3.450  -11248306.666  18159973   0.00258  -0.00352
 182     3.450  -11248527.287  15610165   0.00141   0.00865
 183     3.750  -11248414.443  16077443  -0.00547   0.00689
 184     3.380  -11248454.245  16940365   0.00720   0.00320
 185     3.590  -11248240.535  17734746  -0.00137  -0.00351
 186     3.410  -11248517.161  17970825   0.01084  -0.00527
 187     3.480  -11248471.378  16294662   0.00092   0.00822
 188     3.670  -11248367.987  16718770  -0.00313   0.00129
 189     3.600  -11248374.145  16162153  -0.00187   0.00394
 190     3.450  -11248613.394  16617355   0.00514   0.00287
 191     3.430  -11248437.614  17794097   0.00373  -0.00744
 192     3.610  -11248427.288  16579764  -0.00554   0.00108
 193     3.570  -11248416.730  15874344  -0.00053   0.00623
 194     3.500  -11248429.443  16372505  -0.01028   0.00219
 195     3.440  -11248139.688  16947815  -0.00709   0.00132
 196     3.430  -11248323.511  17465642   0.00126  -0.00197
 197     3.450  -11248279.377  17892212  -0.00283  -0.00205
 198     3.620  -11248254.400  16832807  -0.00190   0.00286
 199     3.530  -11248482.615  16611106   0.00541   0.00273
 200     3.410  -11248630.300  15602570   0.00283   0.00753
 201     3.630  -11248296.802  17757261  -0.00598  -0.00382
 202     3.500  -11248305.036  17507006  -0.00004   0.00009
 203     3.490  -11248186.265  18702321  -0.00810  -0.00731
 204     3.380  -11248648.371  14676566   0.00324   0.01397
 205     3.690  -11248434.557  18207230   0.00494  -0.00464
 206     3.570  -11248264.441  18405452   0.00100  -0.00379
 207     3.560  -11248283.075  16651256  -0.00432   0.00486
 208     3.640  -11248310.745  15657230  -0.00402   0.00658
 209     3.560  -11248342.147  17966522  -0.00133  -0.00334
 210     3.450  -11248590.447  15918866   0.00516   0.00799
 211     3.340  -11248696.555  16179838   0.00673   0.00648
 212     3.480  -11248495.847  17009667   0.00709  -0.00298
 213     3.430  -11248190.098  17798943  -0.00218  -0.00493
 214     3.500  -11248377.859  17766132   0.00349  -0.00648
 215     3.610  -11248326.790  17497613  -0.00141  -0.00630
 216     3.490  -11248451.443  15700891  -0.00466   0.00448
 217     3.520  -11248594.488  16190210   0.00061   0.00389
 218     3.530  -11248380.130  15831595   0.00389   0.00637
 219     3.570  -11248158.209  17917771  -0.00127  -0.00289
 220     3.660  -11248278.221  16424667  -0.00764   0.00377
 221     3.700  -11248257.659  17981943   0.00403  -0.00794
 222     3.460  -11248190.969  19496319   0.00282  -0.01396
 223     3.610  -11248417.209  16895929   0.00215  -0.00196
 224     3.470  -11248287.323  17450827   0.00295   0.00006
 225     3.610  -11248409.027  16656601  -0.00132   0.00378
 226     3.560  -11248303.359  17334505  -0.00169  -0.00099
 227     3.680  -11248207.226  17203499  -0.00663  -0.00191
 228     3.650  -11248555.038  16023249  -0.00362   0.00264
 229     3.600  -11248337.189  17562492  -0.00771  -0.00389
 230     3.460  -11248297.559  17119130  -0.00199  -0.00153
 231     3.390  -11248342.800  18163382   0.00162  -0.00264
 232     3.580  -11248343.755  17613385  -0.00611  -0.00620
 233     3.310  -11248576.731  16619082   0.00867   0.00246
 234     3.540  -11248457.733  17771241   0.00024  -0.00782
 235     3.370  -11248445.250  17681758   0.00237  -0.00656
 236     3.360  -11248229.559  17582127  -0.00078   0.00285
 237     3.560  -11248325.888  18748261  -0.00335  -0.01214
 238     3.460  -11248251.105  16620195  -0.00547   0.00052
 239     3.460  -11248576.407  16897193   0.00201  -0.00059
 240     3.580  -11248258.757  16225915   0.00374   0.00423
 241     3.420  -11248416.024  18757635   0.00693  -0.00699
 242     3.530  -11248244.366  16926970  -0.00148   0.00041
 243     3.610  -11248261.054  16673168  -0.00158   0.00271
 244     3.650  -11248172.206  19339172  -0.00519  -0.01235
 245     3.470  -11248312.915  18612859  -0.00177  -0.00825
 246     3.670  -11248528.061  16048643  -0.00039   0.00363
 247     3.360  -11248259.491  18241689   0.00197  -0.00624
 248     3.710  -11248316.357  16856452  -0.00301   0.00303
 249     3.650  -11248047.851  17521306  -0.00592   0.00047
 250     3.420  -11248459.580  17399771  -0.00018   0.00052
 251     3.500  -11248333.541  17438735   0.00223  -0.00207
 252     3.690  -11248114.091  17663741  -0.00614  -0.00487
 253     3.520  -11248083.943  18164667  -0.01080  -0.00917
 254     3.590  -11248341.077  16902353  -0.00389   0.00031
 255     3.470  -11248534.906  16931369   0.00218   0.00271
 256     3.420  -11248280.052  18603148   0.00332  -0.00448
 257     3.480  -11248570.078  15420743  -0.00044   0.00746
 258     3.680  -11248352.471  16054317  -0.00826   0.00461
 259     3.580  -11248421.502  17250397   0.00049  -0.00377
 260     3.600  -11248450.251  15741396   0.00215   0.00784
 261     3.520  -11248326.868  17245098   0.00032  -0.00202
 262     3.440  -11248456.813  16443347  -0.00042   0.00289
 263     3.580  -11248343.740  17581741  -0.00730  -0.00152
 264     3.610  -11248442.358  16411855  -0.00087   0.00697
 265     3.770  -11248227.345  16670242  -0.00611   0.00483
 266     3.920  -11248007.615  15563263  -0.01946   0.00965
 267     3.580  -11248485.916  17116541  -0.00705  -0.00241
 268     3.480  -11248383.766  16944650   0.00680   0.00124
 269     3.560  -11248675.741  16080676   0.00456   0.00704
 270     3.560  -11248307.584  16746482  -0.00759   0.00088
 271     3.600  -11248436.620  18279197  -0.00246  -0.00747
 272     3.480  -11248633.962  15779237  -0.00246   0.00478
 273     3.610  -11248297.517  17344213  -0.00484  -0.00370
 274     3.490  -11248733.967  15090812   0.00456   0.00958
 275     3.360  -11248636.461  17515877   0.00861   0.00017
 276     3.510  -11248526.875  15388932  -0.00666   0.00801
 277     3.440  -11248345.007  16825819   0.00100   0.00015
 278     3.440  -11248472.987  16449108  -0.00106   0.00437
 279     3.570  -11248521.548  16169817  -0.00102   0.00678
 280     3.620  -11248084.647  19942596  -0.00306  -0.01658
 281     3.380  -11248308.909  17853627   0.00322  -0.00462
 282     3.570  -11248502.089  16709371   0.00478   0.00464
 283     3.550  -11248308.973  17951868   0.00217  -0.00453
 284     3.520  -11248319.502  18126816  -0.00596  -0.00485
 285     3.570  -11248495.651  16449290   0.00118   0.00333
 286     3.520  -11248368.444  17125346  -0.00184   0.00001
 287     3.560  -11248194.071  17776444  -0.00439  -0.00467
 288     3.400  -11248563.209  17824247   0.00132  -0.00443
 289     3.600  -11248081.714  19377116  -0.00632  -0.01156
 290     3.390  -11248395.100  18491902   0.00364  -0.00911
 291     3.550  -11248561.397  15045778  -0.00259   0.01098
 292     3.630  -11248313.109  16176028  -0.00532   0.00621
 293     3.460  -11248474.494  15062115  -0.00621   0.01221
 294     3.460  -11248417.489  16633645   0.00421   0.00213
 295     3.590  -11248335.568  16613336  -0.00497   0.00158
 296     3.430  -11248398.983  17174187   0.00096  -0.00598
 297     3.600  -11248415.326  17663120   0.00341  -0.00095
 298     3.560  -11248323.466  17954469   0.00116  -0.00384
 299     3.500  -11248298.283  18039572   0.00230  -0.00169
 300     3.710  -11248351.155  15243139  -0.00635   0.00999
 301     3.440  -11248305.308  17939940   0.00096  -0.00422
 302     3.530  -11248400.039  17527252   0.00583  -0.00221
 303     3.450  -11248258.229  17353754  -0.00519  -0.00133
 304     3.350  -11248577.327  16345391   0.00370   0.00270
 305     3.430  -11248324.845  17413243   0.00413  -0.00281
 306     3.400  -11248434.217  17120144   0.00314   0.00214
 307     3.510  -11248389.749  16820483   0.00109   0.00133
 308     3.570  -11248329.516  17941204  -0.00555  -0.00321
 309     3.450  -11248194.217  18000767  -0.00579  -0.00432
 310     3.520  -11248233.564  17482845   0.00027   0.00028
 311     3.560  -11248338.956  18474429  -0.00222  -0.00698
 312     3.590  -11248519.414  16525930  -0.00062   0.00153
 313     3.500  -11248511.820  15544837   0.00357   0.00846
 314     3.770  -11248018.754  17232470  -0.01708  -0.00352
 315     3.480  -11248384.370  17613076  -0.00139  -0.00347
 316     3.520  -11248416.194  16662925   0.00396   0.00229
 317     3.420  -11248318.633  17235950   0.00133  -0.00223
 318     3.420  -11248241.340  17463990  -0.00830   0.00202
 319     3.460  -11248352.546  16885072   0.00135   0.00170
 320     3.410  -11248379.705  16534180  -0.00057   0.00021
 321     3.460  -11248348.623  18490986   0.00167  -0.01243
 322     3.370  -11248420.351  17599817   0.01041  -0.00100
 323     3.400  -11248208.617  18743678   0.00450  -0.00717
 324     3.440  -11248443.177  17136704   0.00250   0.00011
 325     3.400  -11248640.926  14801579  -0.00483   0.01221
 326     3.730  -11248139.272  18035052  -0.00621  -0.00215
 327     3.670  -11248291.814  17229413  -0.00577  -0.00109
 328     3.490  -11248394.604  17596226   0.00889  -0.00314
 329     3.470  -11248500.954  17071163   0.00061  -0.00105
 330     3.630  -11248321.146  17007890   0.00045  -0.00033
 331     3.560  -11248441.689  17217320   0.00072  -0.00042
 332     3.550  -11248340.339  17808037   0.00071  -0.00262
 333     3.550  -11248446.104  16426187  -0.00646   0.00173
 334     3.560  -11248335.933  17191133  -0.00039  -0.00162
 335     3.460  -11248405.864  18244688   0.00399  -0.00418
 336     3.570  -11248396.450  16424308  -0.00504   0.00106
 337     3.630  -11248374.875  15008002  -0.00986   0.00939
 338     3.460  -11248187.741  18160582   0.00050  -0.00141
 339     3.590  -11248502.546  16093145  -0.00241   0.00419
 340     3.600  -11248534.494  16505847   0.00528   0.00184
 341     3.660  -11248335.527  18216889   0.00327  -0.00792
 342     3.530  -11248477.752  17188565   0.00227   0.00230
 343     3.430  -11248595.860  14355260  -0.00086   0.01364
 344     3.370  -11248394.457  17058397   0.00370   0.00008
 345     3.480  -11248350.732  17507899  -0.00099  -0.00106
 346     3.560  -11248479.735  17595267   0.00336  -0.00162
 347     3.590  -11248375.149  17107829   0.00212  -0.00142
 348     3.620  -11248502.491  15870222  -0.00220   0.00655
 349     3.450  -11248552.788  16852496   0.00547   0.00137
 350     3.480  -11248427.992  17345040   0.00159  -0.00009
 351     3.620  -11248553.572  15322945  -0.00116   0.00996
 352     3.610  -11248326.286  16762139   0.00019   0.00342
 353     3.610  -11248329.655  17054037  -0.00595  -0.00082
 354     3.530  -11248462.678  17395413   0.00366  -0.00028
 355     3.490  -11248517.207  17552745   0.00903  -0.00365
 356     3.670  -11248110.456  17696792  -0.00709  -0.00318
 357     3.610  -11248067.186  18561405  -0.00521  -0.00240
 358     3.540  -11248449.824  18191527   0.00461  -0.00298
 359     3.540  -11248369.360  17668073  -0.00208  -0.00248
 360     3.550  -11248431.680  15889952  -0.00156   0.00797
 361     3.490  -11248486.058  18452850   0.00426  -0.00803
 362     3.400  -11248260.696  17496454   0.00219  -0.00195
 363     3.590  -11248498.956  16932188   0.00403   0.00387
 364     3.510  -11248467.405  17053383  -0.00340   0.00007
 365     3.600  -11248414.321  16438677  -0.00387   0.00445
 366     3.400  -11248412.167  17670280   0.00397  -0.00015
 367     3.490  -11248403.081  16891739  -0.00456  -0.00046
 368     3.370  -11248411.094  18579907   0.00481  -0.00732
 369     3.530  -11248177.642  17252066  -0.01051  -0.00011
 370     3.570  -11248373.126  17255689   0.00139  -0.00144
 371     3.650  -11248439.675  17386728  -0.00720   0.00118
 372     3.700  -11248183.315  15446576  -0.01150   0.00918
 373     3.570  -11248365.521  17350199  -0.00265  -0.00301
 374     3.410  -11248448.121  16633805   0.00290   0.00357
 375     3.460  -11248217.651  19372017  -0.00003  -0.01258
 376     3.520  -11248358.651  16290566  -0.00292   0.00268
 377     3.470  -11248344.852  16634705   0.00016   0.00129
 378     3.560  -11248621.815  14818263   0.00540   0.00921
 379     3.490  -11248268.017  20115224   0.00257  -0.01940
 380     3.480  -11248362.247  17994711  -0.00126  -0.00621
 381     3.410  -11248522.359  17659142   0.00901  -0.00342
 382     3.530  -11248626.197  16369332   0.00723   0.00519
 383     3.510  -11248430.763  17237151  -0.00179  -0.00051
 384     3.500  -11248407.053  17824275   0.00485  -0.00505
 385     3.540  -11248302.709  17326280  -0.00245  -0.00007
 386     3.510  -11248249.091  17106168  -0.00263  -0.00295
 387     3.500  -11248530.474  16322534   0.00184   0.00521
 388     3.510  -11248428.801  16812308   0.00174   0.00108
 389     3.290  -11248659.399  17983753   0.01075  -0.00240
 390     3.580  -11248395.675  16120269  -0.00426   0.00570
 391     3.410  -11248448.190  18144251   0.00992  -0.00566
 392     3.340  -11248469.349  18380070   0.00756  -0.00563
 393     3.410  -11248414.024  18521292   0.00130  -0.01006
 394     3.470  -11248337.145  18837963   0.00122  -0.00877
 395     3.540  -11248281.066  18621550  -0.00486  -0.01040
 396     3.540  -11248284.886  18971934   0.00064  -0.01177
 397     3.540  -11248495.621  17886776   0.00621  -0.00613
 398     3.550  -11248440.016  17808792   0.00543  -0.00563
 399     3.470  -11248325.986  17173755  -0.00237   0.00256
 400     3.550  -11248198.654  16615462  -0.00770   0.00332
 401     3.500  -11248531.967  16304161  -0.00138   0.00595
 402     3.740  -11248307.004  16182084  -0.00618   0.00866
 403     3.650  -11248276.293  17119992  -0.00578   0.00134
 404     3.550  -11248317.883  17760475  -0.00648  -0.00118
 405     3.330  -11248533.310  16187478   0.00488   0.00588
 406     3.450  -11248378.719  17071114  -0.00032  -0.00085
 407     3.610  -11248229.149  17687978  -0.00211  -0.00254
 408     3.560  -11248189.256  18967507   0.00204  -0.00867
 409     3.490  -11248324.517  16388068  -0.00333   0.00691
 410     3.520  -11248212.324  18959524  -0.00221  -0.01153
 411     3.580  -11248507.171  16998688   0.00039   0.00164
 412     3.560  -11248550.470  16017830  -0.00357   0.00439
 413     3.540  -11248279.876  16316448  -0.00048   0.00440
 414     3.360  -11248505.768  16171335   0.00938   0.00457
 415     3.430  -11248227.653  18006834  -0.00490  -0.00479
 416     3.420  -11248498.613  17419868   0.00608  -0.00444
 417     3.500  -11248440.077  16426697   0.00286  -0.00067
 418     3.470  -11248486.778  15369708  -0.00613   0.00829
 419     3.520  -11248628.215  16908351   0.00137   0.00164
 420     3.520  -11248475.501  17159812   0.01149  -0.00098
 421     3.480  -11248494.458  17107580   0.00144   0.00021
 422     3.480  -11248454.448  17024653   0.00327  -0.00215
 423     3.730  -11248193.721  16589991  -0.00761   0.00113
 424     3.300  -11248541.379  18177653   0.01029  -0.00565
 425     3.600  -11248180.743  17651926  -0.00581  -0.00135
 426     3.360  -11248359.951  19242475   0.00500  -0.00898
 427     3.550  -11248408.436  16427604   0.00258   0.00512
 428     3.700  -11248171.082  18841271  -0.00778  -0.01405
 429     3.480  -11248430.566  15993678  -0.00547   0.00505
 430     3.690  -11248340.931  16649824  -0.00411   0.00240
 431     3.520  -11248474.964  16756232   0.00708   0.00515
 432     3.490  -11248491.717  15920236   0.00259   0.00743
 433     3.710  -11248533.377  14779079  -0.00160   0.01184
 434     3.450  -11248395.124  17455365   0.00484  -0.00286
 435     3.430  -11248263.281  18456761  -0.00104  -0.00759
 436     3.530  -11248341.425  18537878  -0.00048  -0.00870
 437     3.660  -11248310.276  16691619  -0.00053   0.00349
 438     3.770  -11248229.079  16216492  -0.01188   0.00504
 439     3.580  -11248413.310  15959647   0.00174   0.00552
 440     3.460  -11248357.003  16954176   0.00323  -0.00116
 441     3.480  -11248544.502  16511550   0.00774   0.00658
 442     3.550  -11248414.589  17113106   0.00110  -0.00354
 443     3.620  -11248575.705  15732445  -0.00049   0.00689
 444     3.610  -11248402.362  15859401   0.00097   0.00496
 445     3.340  -11248651.848  17413495   0.00593  -0.00130
 446     3.570  -11248315.802  16994665   0.00092   0.00006
 447     3.600  -11248484.905  15739717  -0.00853   0.00441
 448     3.460  -11248567.047  17429229   0.00305  -0.00170
 449     3.600  -11248357.616  17589759  -0.00054  -0.00475
 450     3.870  -11247963.834  18329708  -0.00843  -0.00751
 451     3.780  -11247964.767  18351128  -0.00722  -0.00485
 452     3.760  -11248392.851  17211995  -0.00561  -0.00325
 453     3.420  -11248461.331  17354547   0.00056  -0.00299
 454     3.590  -11248388.891  17730908   0.00027  -0.00249
 455     3.570  -11248435.391  17362602   0.00375  -0.00122
 456     3.580  -11248352.092  18363914   0.00190  -0.00964
 457     3.560  -11248390.275  16749758  -0.00238  -0.00179
 458     3.510  -11248388.808  15415860   0.00169   0.00978
 459     3.480  -11248380.603  16950724  -0.00144   0.00011
 460     3.530  -11248455.750  17835624   0.00317  -0.00333
 461     3.490  -11248302.975  18111332  -0.00584  -0.00685
 462     3.470  -11248394.705  17649469   0.00331  -0.00471
 463     3.770  -11248230.880  17007681  -0.01157  -0.00282
 464     3.490  -11248315.079  17168254  -0.00228  -0.00143
 465     3.510  -11248313.559  16968216  -0.00355   0.00297
 466     3.660  -11248290.461  17769028  -0.00420  -0.00417
 467     3.590  -11248347.458  17762606  -0.00497  -0.00306
 468     3.570  -11248418.088  15978726   0.00129   0.00528
 469     3.740  -11248158.041  16741528  -0.00780  -0.00109
 470     3.410  -11248543.598  15781357   0.00427   0.00681
 471     3.420  -11248534.375  16161119   0.00526   0.00744
 472     3.530  -11248509.379  17300982   0.00615  -0.00172
 473     3.560  -11248411.457  16653873   0.00281   0.00385
 474     3.540  -11248368.678  16740492  -0.00123   0.00387
 475     3.430  -11248383.945  17696898   0.00260  -0.00143
 476     3.490  -11248275.675  16938850  -0.00119   0.00101
 477     3.540  -11248204.570  17787651  -0.00293  -0.00690
 478     3.500  -11248648.959  16075846   0.00404   0.00290
